,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Ryan Bertrand,Southampton,0.05,,Blocked,14.0,Right Foot,,Oriol Romeu,Pass (Live),Stuart Armstrong,Pass (Live)
1,7,Diego Rico,Bournemouth,0.02,,Off Target,30.0,Left Foot,,Jefferson Lerma,Pass (Live),Philip Billing,Pass (Live)
2,10,Lloyd Kelly,Bournemouth,0.03,,Blocked,22.0,Left Foot,,,,,
3,10,Callum Wilson,Bournemouth,0.05,,Off Target,11.0,Head,,Junior Stanislas,Pass (Live),Lloyd Kelly,Shot
4,28,James Ward-Prowse,Southampton,0.21,0.09,Saved,12.0,Head,,Oriol Romeu,Pass (Live),Nathan Redmond,Pass (Live)
5,39,Nathan Redmond,Southampton,0.03,0.04,Saved,22.0,Left Foot,Volley,,,,
6,41,Danny Ings,Southampton,0.06,0.41,Goal,21.0,Right Foot,,Nathan Redmond,Pass (Live),Stuart Armstrong,Pass (Live)
7,,,,,,,,,,,,,
8,47,Danny Ings,Southampton,0.03,,Off Target,25.0,Right Foot,,Oriol Romeu,Pass (Live),Ryan Bertrand,Pass (Live)
9,49,Stuart Armstrong,Southampton,0.03,,Blocked,23.0,Left Foot,,,,,
10,50,Jannik Vestergaard,Southampton,0.17,,Off Target,6.0,Head,,James Ward-Prowse,Pass (Dead),Stuart Armstrong,Shot
11,55,James Ward-Prowse,Southampton,0.03,0.45,Saved,27.0,Left Foot,,Oriol Romeu,Pass (Live),Nathan Redmond,Pass (Live)
12,56,Oriol Romeu,Southampton,0.03,,Blocked,12.0,Head,,James Ward-Prowse,Pass (Dead),James Ward-Prowse,Shot
13,59,Danny Ings (pen),Southampton,0.79,0.98,Saved,13.0,Right Foot,,,Fouled,Oriol Romeu,Shot
14,61,Harry Wilson,Bournemouth,0.02,,Blocked,28.0,Left Foot,Volley,,,,
15,66,Harry Wilson,Bournemouth,0.06,0.23,Saved,14.0,Left Foot,,Joshua King,Pass (Live),Junior Stanislas,Pass (Live)
16,68,Harry Wilson,Bournemouth,0.02,,Blocked,25.0,Left Foot,Volley,Philip Billing,Pass (Live),Junior Stanislas,Pass (Live)
17,70,Stuart Armstrong,Southampton,0.07,,Off Target,18.0,Right Foot,,Nathan Redmond,Pass (Live),Stuart Armstrong,Pass (Live)
18,79,Jefferson Lerma,Bournemouth,0.07,,Off Target,10.0,Head,,Diego Rico,Pass (Dead),,
19,80,Che Adams,Southampton,0.06,,Blocked,16.0,Right Foot,,Ryan Bertrand,Pass (Live),Nathan Redmond,Pass (Live)
20,81,Callum Wilson,Bournemouth,0.05,,Off Target,9.0,Head,,Philip Billing,Pass (Live),Harry Wilson,Pass (Live)
21,82,Nathan Redmond,Southampton,0.43,0.7,Saved,15.0,Right Foot,,Che Adams,Pass (Live),Danny Ings,Pass (Live)
22,85,Che Adams,Southampton,0.05,0.02,Saved,16.0,Right Foot,,Stuart Armstrong,Pass (Live),James Ward-Prowse,Pass (Live)
23,85,Dominic Solanke,Bournemouth,0.06,,Blocked,11.0,Right Foot,,,,,
24,86,Steve Cook,Bournemouth,0.1,0.05,Saved,8.0,Head,,Diego Rico,Pass (Dead),Dominic Solanke,Shot
25,87,Pierre Højbjerg,Southampton,0.05,,Blocked,18.0,Right Foot,,Danny Ings,Pass (Live),Pierre Højbjerg,Pass (Live)
26,90,Harry Wilson,Bournemouth,0.05,0.52,Saved,16.0,Left Foot,,Diego Rico,Pass (Live),,
27,90+8,Che Adams,Southampton,0.43,0.89,Goal,14.0,Right Foot,,Che Adams,Take-On,Michael Obafemi,Pass (Live)
