,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Aaron Connolly,Brighton,0.05,,Blocked,12.0,Right Foot,,Adam Webster,Pass (Live),Steven Alzate,Pass (Live)
1,6,Neal Maupay,Brighton,0.05,,Off Target,15.0,Left Foot,,,,,
2,17,Danny Drinkwater,Aston Villa,0.04,,Off Target,19.0,Left Foot,Volley,Frederic Guilbert,Pass (Live),Trézéguet,Pass (Live)
3,21,Aaron Mooy,Brighton,0.36,,Off Target,7.0,Right Foot,,Bernardo,Pass (Live),Leandro Trossard,Pass (Live)
4,21,Dale Stephens,Brighton,0.07,,Blocked,20.0,Right Foot,,Aaron Connolly,Pass (Live),Aaron Mooy,Shot
5,32,Neal Maupay,Brighton,0.04,,Blocked,24.0,Right Foot,,Dale Stephens,Pass (Live),Bernardo,Pass (Live)
6,36,Neal Maupay,Brighton,0.06,,Blocked,15.0,Left Foot,,Davy Pröpper,Pass (Live),,
7,38,Jack Grealish,Aston Villa,0.1,,Off Target,14.0,Right Foot,,Anwar El Ghazi,Pass (Live),,
8,38,Leandro Trossard,Brighton,0.06,0.52,Goal,11.0,Left Foot,,Neal Maupay,Pass (Live),Steven Alzate,Pass (Live)
9,45+1,Anwar El Ghazi,Aston Villa,0.09,,Off Target,11.0,Head,,Matt Targett,Pass (Dead),Jack Grealish,Fouled
10,,,,,,,,,,,,,
11,52,Danny Drinkwater,Aston Villa,0.08,,Off Target,18.0,Right Foot,,Trézéguet,Pass (Live),Frederic Guilbert,Pass (Live)
12,63,Ezri Konsa,Aston Villa,0.14,0.23,Saved,11.0,Left Foot,Volley,Jack Grealish,Pass (Dead),Danny Drinkwater,Fouled
13,75,Douglas Luiz,Aston Villa,0.06,0.18,Saved,30.0,Right Foot,Free kick,Ezri Konsa,Fouled,Ezri Konsa,Take-On
14,75,Jack Grealish,Aston Villa,0.06,0.23,Goal,14.0,Left Foot,,Douglas Luiz,Pass (Live),,
15,88,Neal Maupay,Brighton,0.08,0.24,Saved,14.0,Right Foot,Volley,Lewis Dunk,Pass (Live),Dale Stephens,Pass (Live)
16,88,Adam Webster,Brighton,0.29,,Off Target,6.0,Right Foot,Volley,Pascal Groß,Pass (Dead),Neal Maupay,Shot
17,90,Jack Grealish,Aston Villa,0.07,,Off Target,14.0,Other,,Conor Hourihane,Pass (Live),Jack Grealish,Pass (Live)
18,90+6,Lewis Dunk,Brighton,0.07,,Blocked,12.0,Head,,Pascal Groß,Pass (Dead),Davy Pröpper,Fouled
