,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,8,Lys Mousset,Sheffield Utd,0.15,,Off Target,9.0,Head,,Callum Robinson,Pass (Live),Enda Stevens,Pass (Dead)
1,17,Riyad Mahrez,Manchester City,0.2,,Blocked,6.0,Left Foot,,Riyad Mahrez,Take-On,Rodri,Pass (Live)
2,21,Kevin De Bruyne,Manchester City,0.03,,Blocked,28.0,Left Foot,,Oleksandr Zinchenko,Pass (Live),Riyad Mahrez,Pass (Live)
3,23,Rodri,Manchester City,0.06,,Blocked,24.0,Right Foot,,Rodri,Take-On,Bernardo Silva,Pass (Live)
4,25,Lys Mousset,Sheffield Utd,0.04,,Blocked,16.0,Right Foot,,Chris Basham,Pass (Live),,
5,25,John Egan,Sheffield Utd,0.09,,Off Target,8.0,Head,,Oliver Norwood,Pass (Live),George Baldock,Pass (Live)
6,35,Oleksandr Zinchenko,Manchester City,0.02,,Off Target,30.0,Left Foot,,Rodri,Pass (Live),Riyad Mahrez,Pass (Live)
7,36,Raheem Sterling,Manchester City,0.02,,Blocked,27.0,Right Foot,,Bernardo Silva,Pass (Live),Raheem Sterling,Pass (Live)
8,36,Kyle Walker,Manchester City,0.01,,Off Target,32.0,Right Foot,,Oleksandr Zinchenko,Pass (Live),Kevin De Bruyne,Pass (Dead)
9,38,Muhamed Bešić,Sheffield Utd,0.06,,Off Target,14.0,Left Foot,Volley,Enda Stevens,Pass (Live),Jack O'Connell,Pass (Live)
10,40,Lys Mousset,Sheffield Utd,0.3,,Off Target,12.0,Right Foot,,Oliver Norwood,Pass (Live),John Fleck,Pass (Live)
11,45+1,Oleksandr Zinchenko,Manchester City,0.04,,Off Target,18.0,Left Foot,,,,,
12,,,,,,,,,,,,,
13,47,Kevin De Bruyne,Manchester City,0.02,,Off Target,34.0,Right Foot,,Bernardo Silva,Pass (Live),Riyad Mahrez,Pass (Live)
14,48,Sergio Agüero,Manchester City,0.04,,Off Target,16.0,Right Foot,,Riyad Mahrez,Pass (Live),Raheem Sterling,Pass (Live)
15,49,Muhamed Bešić,Sheffield Utd,0.05,,Off Target,26.0,Right Foot,,Lys Mousset,Pass (Live),Chris Basham,Pass (Live)
16,52,Sergio Agüero,Manchester City,0.32,0.56,Goal,13.0,Right Foot,,Kevin De Bruyne,Pass (Live),,
17,55,Kevin De Bruyne,Manchester City,0.03,0.03,Saved,30.0,Right Foot,,Riyad Mahrez,Pass (Live),Sergio Agüero,Pass (Live)
18,70,Riyad Mahrez,Manchester City,0.07,,Blocked,13.0,Right Foot,,Raheem Sterling,Pass (Live),Sergio Agüero,Pass (Live)
19,75,Kevin De Bruyne,Manchester City,0.1,,Off Target,26.0,Right Foot,Free kick,Riyad Mahrez,Fouled,Riyad Mahrez,Pass (Live)
20,78,Lys Mousset,Sheffield Utd,0.05,,Blocked,14.0,Right Foot,Volley,Oliver Norwood,Pass (Live),,
21,82,Kevin De Bruyne,Manchester City,0.07,0.13,Goal,16.0,Right Foot,,Riyad Mahrez,Pass (Live),Riyad Mahrez,Take-On
22,86,Riyad Mahrez,Manchester City,0.05,,Blocked,34.0,Left Foot,Free kick,Phil Foden,Fouled,Riyad Mahrez,Pass (Live)
23,88,Phil Foden,Manchester City,0.03,0.49,Saved,25.0,Left Foot,,Gabriel Jesus,Pass (Live),Fernandinho,Pass (Live)
24,90+1,Billy Sharp,Sheffield Utd,0.34,,Woodwork,12.0,Head,,Enda Stevens,Pass (Live),David McGoldrick,Pass (Live)
