,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,5,Harvey Barnes,Leicester City,0.04,,Blocked,20.0,Right Foot,,James Maddison,Pass (Live),Dennis Praet,Pass (Live)
1,7,Hamza Choudhury,Leicester City,0.05,,Off Target,11.0,Head,,James Maddison,Pass (Dead),Ricardo Pereira,Pass (Dead)
2,9,Ben Godfrey,Norwich City,0.04,0.03,Saved,12.0,Head,,Ondrej Duda,Pass (Live),Kenny McLean,Pass (Live)
3,12,Emi Buendía,Norwich City,0.06,,Blocked,30.0,Right Foot,Free kick,Todd Cantwell,Fouled,Todd Cantwell,Take-On
4,19,Dennis Praet,Leicester City,0.03,0.12,Saved,21.0,Right Foot,,Harvey Barnes,Pass (Live),Ben Chilwell,Pass (Live)
5,21,Teemu Pukki,Norwich City,0.06,,Blocked,13.0,Right Foot,,Ondrej Duda,Pass (Live),,
6,24,Kelechi Iheanacho,Leicester City,0.03,,Off Target,30.0,Left Foot,,Harvey Barnes,Pass (Live),Kelechi Iheanacho,Pass (Live)
7,25,Dennis Praet,Leicester City,0.1,,Woodwork,7.0,Right Foot,,Ricardo Pereira,Pass (Live),Harvey Barnes,Pass (Live)
8,26,Ayoze Pérez,Leicester City,0.11,,Blocked,9.0,Right Foot,,Ayoze Pérez,Take-On,Harvey Barnes,Pass (Live)
9,33,Çağlar Söyüncü,Leicester City,0.07,,Off Target,14.0,Right Foot,Volley,,,,
10,34,Ben Chilwell,Leicester City,0.03,,Blocked,27.0,Left Foot,Volley,Ben Chilwell,Pass (Live),Harvey Barnes,Pass (Live)
11,35,Ayoze Pérez,Leicester City,0.07,,Blocked,18.0,Left Foot,,Harvey Barnes,Pass (Live),Hamza Choudhury,Pass (Live)
12,36,Ayoze Pérez,Leicester City,0.06,0.21,Saved,18.0,Left Foot,Deflected,Kelechi Iheanacho,Pass (Live),Ayoze Pérez,Pass (Live)
13,38,Kelechi Iheanacho,Leicester City,0.16,,Off Target,8.0,Left Foot,,Ayoze Pérez,Pass (Live),James Maddison,Pass (Live)
14,41,Teemu Pukki,Norwich City,0.06,,Off Target,21.0,Right Foot,,Todd Cantwell,Pass (Live),Emi Buendía,Pass (Live)
15,44,Jonny Evans,Leicester City,0.05,0.05,Saved,10.0,Head,,James Maddison,Pass (Dead),Ayoze Pérez,Pass (Live)
16,45,Alexander Tettey,Norwich City,0.03,,Blocked,28.0,Right Foot,,,,,
17,,,,,,,,,,,,,
18,48,Harvey Barnes,Leicester City,0.05,,Blocked,13.0,Left Foot,,Ben Chilwell,Pass (Live),Dennis Praet,Pass (Live)
19,55,Ayoze Pérez,Leicester City,0.07,,Off Target,7.0,Head,,Ben Chilwell,Pass (Live),Ben Chilwell,Pass (Live)
20,61,Ondrej Duda,Norwich City,0.03,0.18,Saved,25.0,Right Foot,,Todd Cantwell,Pass (Live),Emi Buendía,Pass (Live)
21,64,Harvey Barnes,Leicester City,0.03,0.13,Saved,28.0,Right Foot,,James Maddison,Pass (Live),Çağlar Söyüncü,Pass (Live)
22,66,Ondrej Duda,Norwich City,0.08,0.08,Saved,15.0,Right Foot,,Emi Buendía,Pass (Live),Teemu Pukki,Pass (Live)
23,68,Ondrej Duda,Norwich City,0.08,,Blocked,28.0,Right Foot,Free kick,Emi Buendía,Fouled,Ondrej Duda,Shot
24,70,Jamal Lewis,Norwich City,0.03,0.37,Goal,18.0,Left Foot,Volley,Max Aarons,Pass (Live),Ben Godfrey,Pass (Live)
25,72,Wilfred Ndidi,Leicester City,0.24,,Off Target,4.0,Other,,Jonny Evans,Fouled,,
26,74,Ben Chilwell,Leicester City,0.03,,Blocked,24.0,Left Foot,,Kelechi Iheanacho,Pass (Live),Ricardo Pereira,Pass (Dead)
27,75,Youri Tielemans,Leicester City,0.04,,Blocked,23.0,Left Foot,,Ben Chilwell,Shot,,
28,76,Harvey Barnes,Leicester City,0.04,,Off Target,23.0,Right Foot,,Ben Chilwell,Pass (Live),Çağlar Söyüncü,Pass (Live)
29,90,Josip Drmić,Norwich City,0.07,0.09,Saved,15.0,Left Foot,,Josip Drmić,Take-On,Lukas Rupp,Pass (Live)
30,90+5,Josip Drmić,Norwich City,0.09,0.06,Saved,6.0,Head,,Kenny McLean,Fouled,,
