,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,6,Neal Maupay,Brighton,0.06,0.32,Saved,17.0,Right Foot,,Leandro Trossard,Pass (Live),Neal Maupay,Pass (Live)
1,7,Neal Maupay,Brighton,0.19,,Blocked,4.0,Head,,Leandro Trossard,Pass (Dead),,
2,19,Martín Montoya,Brighton,0.06,,Off Target,13.0,Head,,Leandro Trossard,Pass (Live),Solly March,Pass (Live)
3,36,Nathan Redmond,Southampton,0.07,0.13,Saved,20.0,Right Foot,,Nathan Redmond,Take-On,Che Adams,Pass (Live)
4,37,Neal Maupay,Brighton,0.07,,Blocked,7.0,Head,,Leandro Trossard,Pass (Live),Solly March,Pass (Live)
5,45+1,James Ward-Prowse,Southampton,0.05,,Off Target,31.0,Right Foot,Free kick,Nathan Redmond,Fouled,Oriol Romeu,Pass (Live)
6,,,,,,,,,,,,,
7,48,Solly March,Brighton,0.03,0.04,Saved,20.0,Left Foot,,Dan Burn,Pass (Live),Leandro Trossard,Pass (Live)
8,51,Leandro Trossard,Brighton,0.03,,Off Target,25.0,Right Foot,,Neal Maupay,Pass (Live),,
9,55,Moussa Djenepo,Southampton,0.03,0.47,Goal,24.0,Right Foot,,Danny Ings,Pass (Live),Danny Ings,Take-On
10,57,Neal Maupay,Brighton,0.02,,Blocked,12.0,Head,,Leandro Trossard,Pass (Dead),Solly March,Pass (Live)
11,60,Solly March,Brighton,0.04,,Off Target,19.0,Left Foot,,Leandro Trossard,Pass (Dead),Neal Maupay,Fouled
12,61,Che Adams,Southampton,0.05,,Blocked,15.0,Right Foot,,Danny Ings,Pass (Live),Che Adams,Pass (Live)
13,64,Nathan Redmond,Southampton,0.04,,Off Target,22.0,Right Foot,,Nathan Redmond,Take-On,,
14,65,Davy Pröpper,Brighton,0.04,0.03,Saved,23.0,Right Foot,,Solly March,Pass (Live),Dale Stephens,Pass (Live)
15,65,Moussa Djenepo,Southampton,0.11,,Blocked,16.0,Right Foot,,Moussa Djenepo,Take-On,Nathan Redmond,Pass (Live)
16,66,Jannik Vestergaard,Southampton,0.05,,Off Target,11.0,Head,,James Ward-Prowse,Pass (Dead),Moussa Djenepo,Shot
17,66,Che Adams,Southampton,0.28,,Blocked,6.0,Right Foot,,Jannik Vestergaard,Shot,,
18,68,Danny Ings,Southampton,0.02,,Off Target,29.0,Right Foot,Volley,Jannik Vestergaard,Pass (Live),Oriol Romeu,Pass (Live)
19,72,Davy Pröpper,Brighton,0.03,,Off Target,29.0,Right Foot,,Leandro Trossard,Pass (Live),Leandro Trossard,Take-On
20,86,Jürgen Locadia,Brighton,0.19,,Woodwork,4.0,Left Foot,Volley,Glenn Murray,Shot,,
21,86,Glenn Murray,Brighton,0.06,,Off Target,11.0,Head,,Pascal Groß,Pass (Dead),Lewis Dunk,Fouled
22,90+1,Stuart Armstrong,Southampton,0.41,0.3,Saved,14.0,Right Foot,,Nathan Redmond,Pass (Live),,
23,90+1,Nathan Redmond,Southampton,0.93,0.98,Goal,1.0,Right Foot,,Sofiane Boufal,Pass (Live),Pierre Højbjerg,Pass (Live)
24,90+5,James Ward-Prowse,Southampton,0.08,,Off Target,27.0,Right Foot,Free kick,Sofiane Boufal,Fouled,Pierre Højbjerg,Pass (Live)
