,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,5.0,James Maddison,Leicester City,0.06,0.16,Saved,13.0,Right Foot,Volley,Youri Tielemans,Pass (Live),Ayoze Pérez,Pass (Live)
1,7.0,Alexandre Lacazette,Arsenal,0.16,,Off Target,8.0,Left Foot,,Héctor Bellerín,Pass (Live),Lucas Torreira,Pass (Live)
2,8.0,Jamie Vardy,Leicester City,0.03,,Blocked,20.0,Right Foot,,Ben Chilwell,Pass (Live),,
3,14.0,Pierre-Emerick Aubameyang,Arsenal,0.12,,Blocked,10.0,Left Foot,,Héctor Bellerín,Pass (Live),Pierre-Emerick Aubameyang,Pass (Live)
4,14.0,Alexandre Lacazette,Arsenal,0.57,,Off Target,7.0,Right Foot,,Pierre-Emerick Aubameyang,Pass (Live),Pierre-Emerick Aubameyang,Shot
5,20.0,Alexandre Lacazette,Arsenal,0.07,,Blocked,14.0,Right Foot,,Pierre-Emerick Aubameyang,Pass (Live),Pierre-Emerick Aubameyang,Take-On
6,20.0,Alexandre Lacazette,Arsenal,0.07,0.22,Saved,17.0,Right Foot,Deflected,Mesut Özil,Pass (Live),Alexandre Lacazette,Shot
7,23.0,Youri Tielemans,Leicester City,0.05,,Blocked,15.0,Left Foot,,Harvey Barnes,Pass (Live),Jamie Vardy,Pass (Live)
8,26.0,Ayoze Pérez,Leicester City,0.04,,Off Target,21.0,Left Foot,,,,,
9,26.0,Harvey Barnes,Leicester City,0.05,0.08,Saved,14.0,Left Foot,,Wilfred Ndidi,Pass (Live),,
10,27.0,Sead Kolašinac,Arsenal,0.03,,Blocked,21.0,Left Foot,,David Luiz,Pass (Live),,
11,32.0,Youri Tielemans,Leicester City,0.02,,Off Target,36.0,Right Foot,,James Maddison,Pass (Live),Youri Tielemans,Pass (Live)
12,37.0,Youri Tielemans,Leicester City,0.02,,Off Target,21.0,Right Foot,Volley,James Maddison,Pass (Dead),Harvey Barnes,Pass (Live)
13,42.0,James Maddison,Leicester City,0.06,,Off Target,27.0,Right Foot,Free kick,James Maddison,Fouled,James Maddison,Pass (Live)
14,45.0,Harvey Barnes,Leicester City,0.09,,Off Target,8.0,Head,,Ben Chilwell,Pass (Live),James Maddison,Pass (Live)
15,,,,,,,,,,,,,
16,49.0,Wilfred Ndidi,Leicester City,0.08,,Woodwork,14.0,Left Foot,,Ricardo Pereira,Take-On,Ayoze Pérez,Pass (Live)
17,49.0,James Maddison,Leicester City,0.02,,Off Target,32.0,Right Foot,,Ricardo Pereira,Pass (Live),Ayoze Pérez,Pass (Live)
18,51.0,David Luiz,Arsenal,0.03,,Off Target,28.0,Left Foot,,David Luiz,Tackle,,
19,53.0,Héctor Bellerín,Arsenal,0.04,,Off Target,21.0,Right Foot,,Mattéo Guendouzi,Pass (Live),Mattéo Guendouzi,Take-On
20,66.0,Demarai Gray,Leicester City,0.03,0.06,Saved,24.0,Left Foot,,Jonny Evans,Pass (Live),Jonny Evans,Take-On
21,68.0,Jamie Vardy,Leicester City,0.28,0.61,Goal,13.0,Right Foot,,Youri Tielemans,Pass (Live),Harvey Barnes,Pass (Live)
22,72.0,Jamie Vardy,Leicester City,0.22,0.14,Saved,14.0,Right Foot,,Demarai Gray,Pass (Live),Harvey Barnes,Pass (Live)
23,75.0,James Maddison,Leicester City,0.05,0.28,Goal,22.0,Right Foot,,Jamie Vardy,Pass (Live),Ricardo Pereira,Pass (Live)
24,77.0,Youri Tielemans,Leicester City,0.02,,Off Target,35.0,Right Foot,Volley,,,,
25,80.0,Dennis Praet,Leicester City,0.04,,Blocked,14.0,Right Foot,,Jamie Vardy,Pass (Live),Ben Chilwell,Pass (Live)
26,81.0,Wilfred Ndidi,Leicester City,0.03,,Off Target,26.0,Left Foot,,James Maddison,Pass (Live),Demarai Gray,Pass (Live)
27,81.0,Demarai Gray,Leicester City,0.03,0.29,Saved,20.0,Left Foot,,Youri Tielemans,Pass (Live),Jonny Evans,Pass (Live)
