,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Ismaila Sarr,Watford,0.04,0.02,Saved,25.0,Right Foot,,,,,
1,3,Pierre Højbjerg,Southampton,0.03,,Off Target,26.0,Right Foot,Volley,Moussa Djenepo,Pass (Live),Cédric Soares,Pass (Live)
2,8,Nathan Redmond,Southampton,0.03,0.5,Saved,26.0,Right Foot,,Danny Ings,Pass (Live),Nathan Redmond,Pass (Live)
3,21,Abdoulaye Doucouré,Watford,0.04,,Off Target,12.0,Head,,Étienne Capoue,Pass (Live),Gerard Deulofeu,Pass (Dead)
4,24,Ismaila Sarr,Watford,0.32,0.21,Goal,13.0,Right Foot,,Kiko Femenía,Pass (Dead),,
5,27,Danny Ings,Southampton,0.04,0.01,Saved,15.0,Head,,Pierre Højbjerg,Pass (Live),James Ward-Prowse,Pass (Live)
6,30,Ismaila Sarr,Watford,0.06,0.05,Saved,14.0,Right Foot,Volley,José Holebas,Pass (Dead),Abdoulaye Doucouré,Fouled
7,40,Nathan Redmond,Southampton,0.03,,Off Target,16.0,Right Foot,,Pierre Højbjerg,Pass (Live),,
8,44,James Ward-Prowse,Southampton,0.07,,Off Target,10.0,Right Foot,,Cédric Soares,Pass (Live),Nathan Redmond,Pass (Live)
9,,,,,,,,,,,,,
10,54,Ismaila Sarr,Watford,0.03,,Off Target,29.0,Right Foot,,José Holebas,Pass (Live),Will Hughes,Pass (Live)
11,60,James Ward-Prowse,Southampton,0.06,,Blocked,31.0,Right Foot,Free kick,Moussa Djenepo,Fouled,Moussa Djenepo,Take-On
12,63,Sofiane Boufal,Southampton,0.03,,Blocked,19.0,Right Foot,,,,,
13,68,Shane Long,Southampton,0.14,0.11,Saved,10.0,Left Foot,,Sofiane Boufal,Pass (Live),Sofiane Boufal,Take-On
14,77,Shane Long,Southampton,0.68,,Blocked,5.0,Left Foot,,Danny Ings,Pass (Live),James Ward-Prowse,Pass (Live)
15,78,Danny Ings,Southampton,0.88,0.99,Goal,1.0,Right Foot,Volley,Moussa Djenepo,Pass (Live),Moussa Djenepo,Take-On
16,83,James Ward-Prowse,Southampton,0.09,0.47,Goal,23.0,Right Foot,Free kick,Pierre Højbjerg,Fouled,Pierre Højbjerg,Take-On
17,90+5,Andre Gray,Watford,0.09,,Off Target,16.0,Left Foot,Volley,Abdoulaye Doucouré,Pass (Live),Ismaila Sarr,Pass (Live)
