,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Pierre-Emerick Aubameyang,Arsenal,0.21,,Off Target,5.0,Right Foot,Volley,Nicolas Pépé,Pass (Live),Mattéo Guendouzi,Pass (Live)
1,1,Neal Maupay,Brighton,0.03,,Blocked,26.0,Right Foot,,Leandro Trossard,Pass (Live),Davy Pröpper,Pass (Live)
2,5,Pierre-Emerick Aubameyang,Arsenal,0.04,,Off Target,25.0,Left Foot,,,,,
3,8,Bukayo Saka,Arsenal,0.05,,Woodwork,24.0,Right Foot,,Bukayo Saka,Take-On,Bukayo Saka,Pass (Live)
4,10,Alexandre Lacazette,Arsenal,0.06,,Blocked,12.0,Right Foot,,Pierre-Emerick Aubameyang,Pass (Live),Sead Kolašinac,Pass (Live)
5,25,Leandro Trossard,Brighton,0.03,,Off Target,16.0,Left Foot,Volley,Davy Pröpper,Pass (Live),Leandro Trossard,Pass (Live)
6,31,Alexandre Lacazette,Arsenal,0.07,0.37,Saved,11.0,Head,,Mattéo Guendouzi,Pass (Live),Dani Ceballos,Pass (Live)
7,42,Aaron Mooy,Brighton,0.04,0.15,Saved,17.0,Left Foot,,,,,
8,,,,,,,,,,,,,
9,46,Yves Bissouma,Brighton,0.02,,Off Target,37.0,Right Foot,,,,,
10,48,Pierre-Emerick Aubameyang,Arsenal,0.13,0.33,Saved,20.0,Left Foot,,Pierre-Emerick Aubameyang,Take-On,Dani Ceballos,Pass (Live)
11,56,Neal Maupay,Brighton,0.04,0.23,Saved,10.0,Left Foot,,Pascal Groß,Pass (Live),Adam Webster,Tackle
12,60,Pierre-Emerick Aubameyang,Arsenal,0.02,,Blocked,30.0,Right Foot,,Dani Ceballos,Pass (Dead),Pierre-Emerick Aubameyang,Fouled
13,65,Neal Maupay,Brighton,0.04,,Blocked,16.0,Left Foot,,Yves Bissouma,Pass (Live),Solly March,Pass (Live)
14,66,Pierre-Emerick Aubameyang,Arsenal,0.06,0.07,Saved,12.0,Left Foot,,,,,
15,67,Ezequiel Schelotto,Brighton,0.04,0.07,Saved,9.0,Head,,Solly March,Pass (Live),Leandro Trossard,Pass (Live)
16,68,Nicolas Pépé,Arsenal,0.04,0.43,Goal,19.0,Left Foot,,Bukayo Saka,Pass (Live),Dani Ceballos,Pass (Live)
17,75,Lewis Dunk,Brighton,0.53,0.77,Goal,3.0,Right Foot,,Leandro Trossard,Pass (Live),Solly March,Pass (Dead)
18,80,Pierre-Emerick Aubameyang,Arsenal,0.02,0.09,Saved,28.0,Right Foot,,Shkodran Mustafi,Pass (Live),Héctor Bellerín,Pass (Live)
19,83,Bukayo Saka,Arsenal,0.04,,Blocked,16.0,Left Foot,Volley,Shkodran Mustafi,Pass (Live),Mattéo Guendouzi,Pass (Live)
20,83,Pierre-Emerick Aubameyang,Arsenal,0.06,,Blocked,14.0,Right Foot,,Bukayo Saka,Shot,,
21,83,Shkodran Mustafi,Arsenal,0.05,0.04,Saved,8.0,Head,,Dani Ceballos,Pass (Live),Mattéo Guendouzi,Pass (Live)
22,90+5,Neal Maupay,Brighton,0.28,0.4,Goal,13.0,Left Foot,,Aaron Connolly,Pass (Live),Alexis Mac Allister,Pass (Live)
