,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Lys Mousset,Sheffield Utd,0.26,0.75,Goal,11.0,Left Foot,,George Baldock,Pass (Live),John Lundstram,Pass (Live)
1,11,David McGoldrick,Sheffield Utd,0.06,,Off Target,10.0,Head,,George Baldock,Pass (Live),John Lundstram,Pass (Live)
2,13,Raúl Jiménez,Wolves,0.38,0.67,Saved,9.0,Head,,Matt Doherty,Take-On,Rúben Neves,Pass (Live)
3,14,Raúl Jiménez,Wolves,0.06,,Blocked,10.0,Head,,João Moutinho,Pass (Dead),Raúl Jiménez,Shot
4,14,Leander Dendoncker,Wolves,0.09,,Blocked,11.0,Right Foot,,Raúl Jiménez,Shot,,
5,22,Rúben Neves,Wolves,0.03,,Blocked,31.0,Right Foot,Volley,Adama Traoré,Take-On,João Moutinho,Pass (Live)
6,34,Raúl Jiménez,Wolves,0.17,,Blocked,6.0,Head,,João Moutinho,Pass (Live),Diogo Jota,Pass (Live)
7,38,John Fleck,Sheffield Utd,0.23,0.3,Saved,12.0,Left Foot,,Lys Mousset,Pass (Live),Enda Stevens,Pass (Live)
8,39,Rúben Neves,Wolves,0.03,,Off Target,29.0,Right Foot,,Raúl Jiménez,Pass (Live),Adama Traoré,Take-On
9,41,Enda Stevens,Sheffield Utd,0.05,,Off Target,19.0,Left Foot,,Enda Stevens,Take-On,John Lundstram,Pass (Live)
10,45,Diogo Jota,Wolves,0.04,,Off Target,17.0,Left Foot,,Jonny Castro,Pass (Live),João Moutinho,Pass (Live)
11,,,,,,,,,,,,,
12,46,David McGoldrick,Sheffield Utd,0.08,0.06,Saved,9.0,Left Foot,,Lys Mousset,Pass (Live),John Fleck,Pass (Live)
13,48,David McGoldrick,Sheffield Utd,0.03,,Blocked,26.0,Right Foot,Volley,,,,
14,50,Rúben Neves,Wolves,0.04,0.01,Saved,27.0,Right Foot,,Matt Doherty,Pass (Live),Matt Doherty,Take-On
15,52,David McGoldrick,Sheffield Utd,0.31,0.32,Saved,15.0,Left Foot,,John Fleck,Pass (Live),David McGoldrick,Pass (Live)
16,53,Lys Mousset,Sheffield Utd,0.05,,Off Target,20.0,Right Foot,,John Fleck,Pass (Live),John Fleck,Take-On
17,64,Matt Doherty,Wolves,0.3,0.52,Goal,4.0,Head,,Raúl Jiménez,Pass (Live),,
18,69,David McGoldrick,Sheffield Utd,0.11,,Off Target,10.0,Head,,Oliver Norwood,Pass (Dead),John Lundstram,Fouled
19,79,Jonny Castro,Wolves,0.02,,Blocked,27.0,Right Foot,,João Moutinho,Pass (Live),Rúben Neves,Pass (Live)
20,87,Diogo Jota,Wolves,0.11,,Off Target,10.0,Right Foot,,Adama Traoré,Pass (Live),Adama Traoré,Take-On
21,90+1,Raúl Jiménez,Wolves,0.04,,Blocked,17.0,Right Foot,,Diogo Jota,Fouled,Jonny Castro,Pass (Live)
22,90+1,João Moutinho,Wolves,0.02,,Off Target,28.0,Right Foot,Volley,Raúl Jiménez,Shot,,
23,90+3,Oliver McBurnie,Sheffield Utd,0.31,,Off Target,5.0,Head,,Enda Stevens,Pass (Live),John Fleck,Pass (Live)
