,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,9,Youri Tielemans,Leicester City,0.03,0.16,Saved,28.0,Left Foot,Deflected,James Maddison,Pass (Live),Hamza Choudhury,Pass (Live)
1,11,Diogo Jota,Wolves,0.06,0.09,Saved,14.0,Left Foot,,Pedro Neto,Pass (Live),Pedro Neto,Take-On
2,11,Willy Boly,Wolves,0.04,0.14,Saved,14.0,Head,,Pedro Neto,Pass (Dead),Diogo Jota,Shot
3,18,Leander Dendoncker,Wolves,0.03,,Off Target,16.0,Head,,Pedro Neto,Pass (Dead),,
4,24,Çağlar Söyüncü,Leicester City,0.15,0.25,Saved,5.0,Head,,James Maddison,Pass (Dead),Ricardo Pereira,Fouled
5,26,Rúben Neves,Wolves,0.07,,Blocked,30.0,Right Foot,Free kick,Raúl Jiménez,Fouled,Diogo Jota,Pass (Live)
6,28,Jonny Evans,Leicester City,0.15,,Off Target,8.0,Head,,Ben Chilwell,Pass (Dead),Harvey Barnes,Fouled
7,29,Jonny Castro,Wolves,0.04,,Off Target,15.0,Head,,Matt Doherty,Pass (Live),Raúl Jiménez,Pass (Live)
8,41,Pedro Neto,Wolves,0.05,,Off Target,17.0,Left Foot,,Pedro Neto,Take-On,,
9,42,Raúl Jiménez,Wolves,0.26,,Off Target,9.0,Head,,Jonny Castro,Pass (Live),Rúben Neves,Pass (Live)
10,,,,,,,,,,,,,
11,49,Ayoze Pérez,Leicester City,0.13,,Blocked,10.0,Right Foot,Volley,Ben Chilwell,Pass (Live),Youri Tielemans,Pass (Dead)
12,50,Ricardo Pereira,Leicester City,0.1,,Off Target,9.0,Right Foot,,Ricardo Pereira,Take-On,Ayoze Pérez,Pass (Live)
13,52,Romain Saïss,Wolves,0.11,,Blocked,22.0,Left Foot,Free kick,Raúl Jiménez,Fouled,Rúben Neves,Pass (Live)
14,58,Youri Tielemans,Leicester City,0.02,0.12,Saved,32.0,Right Foot,,James Maddison,Pass (Live),Ben Chilwell,Pass (Live)
15,66,Harvey Barnes,Leicester City,0.07,,Blocked,14.0,Right Foot,,Ricardo Pereira,Pass (Live),Youri Tielemans,Pass (Live)
16,70,Jonny Castro,Wolves,0.02,,Blocked,27.0,Left Foot,,,,,
17,81,Raúl Jiménez,Wolves,0.04,,Off Target,15.0,Head,,Adama Traoré,Pass (Live),Conor Coady,Pass (Live)
18,83,Raúl Jiménez,Wolves,0.05,,Off Target,15.0,Head,,João Moutinho,Pass (Dead),Adama Traoré,Fouled
19,85,João Moutinho,Wolves,0.03,,Off Target,26.0,Right Foot,,Matt Doherty,Pass (Live),Leander Dendoncker,Pass (Live)
20,90,Raúl Jiménez,Wolves,0.07,,Off Target,10.0,Head,,João Moutinho,Pass (Dead),,
21,90+2,Dennis Praet,Leicester City,0.04,,Blocked,19.0,Right Foot,,Jonny Evans,Pass (Live),Ricardo Pereira,Fouled
22,90+2,Marc Albrighton,Leicester City,0.03,,Blocked,24.0,Right Foot,,Dennis Praet,Shot,,
23,90+5,Adama Traoré,Wolves,0.04,0.07,Saved,16.0,Left Foot,,João Moutinho,Pass (Live),Leander Dendoncker,Pass (Live)
24,90+5,Raúl Jiménez,Wolves,0.08,,Blocked,15.0,Right Foot,,Adama Traoré,Pass (Live),João Moutinho,Pass (Live)
