,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,5,Harvey Barnes,Leicester City,0.06,0.08,Saved,21.0,Right Foot,,Youri Tielemans,Pass (Live),Youri Tielemans,Take-On
1,8,Jordan Ayew,Crystal Palace,0.1,,Blocked,10.0,Right Foot,,Jeffrey Schlupp,Pass (Live),Wilfried Zaha,Pass (Live)
2,10,Jordan Ayew,Crystal Palace,0.05,,Off Target,26.0,Right Foot,,Wilfried Zaha,Pass (Live),Wilfried Zaha,Take-On
3,18,Jamie Vardy,Leicester City,0.07,0.04,Saved,9.0,Right Foot,,James Maddison,Pass (Live),Harvey Barnes,Pass (Live)
4,20,James Maddison,Leicester City,0.06,,Blocked,30.0,Right Foot,Free kick,James Maddison,Fouled,Ben Chilwell,Pass (Live)
5,20,Jonny Evans,Leicester City,0.09,,Off Target,8.0,Head,,James Maddison,Pass (Dead),James Maddison,Shot
6,22,James McArthur,Crystal Palace,0.05,,Off Target,22.0,Left Foot,,James McArthur,Take-On,Luka Milivojević,Pass (Live)
7,26,Patrick van Aanholt,Crystal Palace,0.03,,Off Target,23.0,Left Foot,,James McArthur,Pass (Live),Joel Ward,Pass (Dead)
8,30,Jonny Evans,Leicester City,0.07,,Blocked,12.0,Head,,James Maddison,Pass (Dead),Youri Tielemans,Fouled
9,30,Youri Tielemans,Leicester City,0.04,,Off Target,15.0,Right Foot,,James Maddison,Pass (Dead),Jonny Evans,Shot
10,33,Ricardo Pereira,Leicester City,0.06,,Off Target,12.0,Head,,James Maddison,Pass (Dead),James Maddison,Fouled
11,36,Çağlar Söyüncü,Leicester City,0.05,,Off Target,11.0,Head,,James Maddison,Pass (Dead),Youri Tielemans,Pass (Live)
12,40,Jeffrey Schlupp,Crystal Palace,0.03,0.22,Saved,28.0,Left Foot,Deflected,Jordan Ayew,Pass (Live),Cheikhou Kouyaté,Pass (Live)
13,41,Luka Milivojević,Crystal Palace,0.02,,Blocked,23.0,Right Foot,,Gary Cahill,Pass (Live),Jeffrey Schlupp,Shot
14,,,,,,,,,,,,,
15,51,Wilfried Zaha,Crystal Palace,0.04,,Off Target,26.0,Right Foot,,Wilfried Zaha,Take-On,Wilfried Zaha,Take-On
16,56,Jonny Evans,Leicester City,0.11,0.1,Saved,8.0,Head,,James Maddison,Pass (Dead),Ayoze Pérez,Take-On
17,57,Çağlar Söyüncü,Leicester City,0.22,0.15,Goal,6.0,Head,,Jonny Evans,Shot,,
18,61,Patrick van Aanholt,Crystal Palace,0.02,,Off Target,31.0,Left Foot,,Jeffrey Schlupp,Pass (Live),James McArthur,Pass (Live)
19,70,Jeffrey Schlupp,Crystal Palace,0.02,,Blocked,22.0,Right Foot,,Luka Milivojević,Pass (Live),Patrick van Aanholt,Pass (Dead)
20,72,Joel Ward,Crystal Palace,0.04,0.03,Saved,21.0,Left Foot,,Wilfried Zaha,Pass (Live),Jordan Ayew,Pass (Live)
21,74,Wilfred Ndidi,Leicester City,0.03,,Off Target,27.0,Right Foot,,Ben Chilwell,Pass (Live),Youri Tielemans,Pass (Live)
22,76,Wilfried Zaha,Crystal Palace,0.07,,Blocked,17.0,Left Foot,,Wilfried Zaha,Take-On,,
23,85,Jonny Evans,Leicester City,0.05,,Off Target,14.0,Head,,James Maddison,Pass (Dead),Youri Tielemans,Fouled
24,86,Christian Benteke,Crystal Palace,0.04,0.03,Saved,14.0,Head,,Christian Benteke,Fouled,Joel Ward,Pass (Live)
25,88,Jamie Vardy,Leicester City,0.11,0.08,Goal,14.0,Left Foot,,Demarai Gray,Pass (Live),Jamie Vardy,Pass (Live)
26,90+2,Ben Chilwell,Leicester City,0.15,,Woodwork,5.0,Left Foot,,Dennis Praet,Pass (Dead),Wilfred Ndidi,Fouled
