,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4,Gerard Deulofeu,Watford,0.03,,Off Target,25.0,Right Foot,,Adam Masina,Pass (Live),Christian Kabasele,Pass (Live)
1,10,Gerard Deulofeu,Watford,0.04,,Off Target,18.0,Right Foot,,Abdoulaye Doucouré,Pass (Live),Ismaila Sarr,Pass (Live)
2,15,Abdoulaye Doucouré,Watford,0.07,,Blocked,17.0,Left Foot,,Gerard Deulofeu,Pass (Live),Troy Deeney,Pass (Live)
3,20,Mohamed Salah,Liverpool,0.04,,Off Target,12.0,Right Foot,,Alex Oxlade-Chamberlain,Pass (Live),Fabinho,Pass (Live)
4,21,Abdoulaye Doucouré,Watford,0.03,,Off Target,24.0,Right Foot,Volley,Kiko Femenía,Pass (Live),Abdoulaye Doucouré,Pass (Live)
5,43,Ismaila Sarr,Watford,0.03,,Off Target,22.0,Right Foot,,Christian Kabasele,Pass (Live),,
6,45+5,Troy Deeney,Watford,0.32,0.38,Saved,12.0,Right Foot,,Will Hughes,Fouled,Will Hughes,Take-On
7,45+5,Troy Deeney,Watford,0.28,,Off Target,14.0,Right Foot,,Troy Deeney,Shot,,
8,,,,,,,,,,,,,
9,46,Ismaila Sarr,Watford,0.05,0.07,Saved,23.0,Left Foot,,Roberto Pereyra,Pass (Live),Christian Kabasele,Pass (Live)
10,49,Mohamed Salah,Liverpool,0.06,,Blocked,24.0,Left Foot,,Alex Oxlade-Chamberlain,Pass (Live),Andrew Robertson,Pass (Live)
11,52,Andrew Robertson,Liverpool,0.05,0.07,Saved,13.0,Left Foot,,Virgil van Dijk,Pass (Live),Fabinho,Pass (Live)
12,54,Ismaila Sarr,Watford,0.68,0.89,Goal,4.0,Right Foot,,Abdoulaye Doucouré,Pass (Live),Adam Masina,Pass (Dead)
13,60,Ismaila Sarr,Watford,0.27,0.1,Goal,17.0,Right Foot,,Will Hughes,Pass (Live),,
14,62,Trent Alexander-Arnold,Liverpool,0.04,,Off Target,30.0,Right Foot,Free kick,Sadio Mané,Fouled,Adam Lallana,Pass (Live)
15,64,Will Hughes,Watford,0.05,,Blocked,16.0,Right Foot,,Adam Masina,Pass (Live),,
16,66,Adam Lallana,Liverpool,0.03,,Woodwork,27.0,Left Foot,Volley,Fabinho,Pass (Live),Andrew Robertson,Pass (Live)
17,68,Ismaila Sarr,Watford,0.04,,Off Target,15.0,Right Foot,Volley,Adam Masina,Pass (Live),Roberto Pereyra,Pass (Live)
18,72,Troy Deeney,Watford,0.19,0.22,Goal,18.0,Right Foot,,Ismaila Sarr,Pass (Live),,
19,82,Ismaila Sarr,Watford,0.35,,Off Target,17.0,Right Foot,,Étienne Capoue,Pass (Live),Roberto Pereyra,Pass (Live)
20,84,Adam Lallana,Liverpool,0.04,,Blocked,19.0,Right Foot,,Andrew Robertson,Pass (Live),Trent Alexander-Arnold,Pass (Live)
21,89,Virgil van Dijk,Liverpool,0.02,,Off Target,34.0,Right Foot,,Divock Origi,Pass (Live),Andrew Robertson,Pass (Live)
