,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,15,Shane Long,Southampton,0.03,,Off Target,18.0,Head,,James Ward-Prowse,Pass (Dead),Moussa Djenepo,Fouled
1,20,Mohamed Salah,Liverpool,0.06,,Blocked,16.0,Left Foot,,Joe Gomez,Pass (Live),Fabinho,Pass (Live)
2,23,Jordan Henderson,Liverpool,0.03,,Blocked,25.0,Right Foot,,Roberto Firmino,Pass (Live),Alex Oxlade-Chamberlain,Pass (Live)
3,26,Georginio Wijnaldum,Liverpool,0.08,0.12,Saved,12.0,Right Foot,Deflected,Fabinho,Pass (Live),Trent Alexander-Arnold,Pass (Live)
4,27,Moussa Djenepo,Southampton,0.03,0.08,Saved,28.0,Left Foot,,Ryan Bertrand,Pass (Live),Alex McCarthy,Pass (Live)
5,30,Alex Oxlade-Chamberlain,Liverpool,0.03,0.69,Saved,25.0,Right Foot,Deflected,Jordan Henderson,Pass (Live),Roberto Firmino,Pass (Live)
6,31,Virgil van Dijk,Liverpool,0.17,0.11,Saved,8.0,Right Foot,,Mohamed Salah,Pass (Live),Alex Oxlade-Chamberlain,Shot
7,31,Roberto Firmino,Liverpool,0.11,0.04,Saved,10.0,Left Foot,Volley,Virgil van Dijk,Shot,,
8,31,Mohamed Salah,Liverpool,0.05,,Blocked,14.0,Left Foot,,Mohamed Salah,Take-On,Roberto Firmino,Shot
9,34,Moussa Djenepo,Southampton,0.02,,Off Target,10.0,Head,,James Ward-Prowse,Pass (Dead),,
10,35,Nathan Redmond,Southampton,0.03,,Blocked,29.0,Right Foot,,James Ward-Prowse,Pass (Live),Danny Ings,Pass (Live)
11,38,Trent Alexander-Arnold,Liverpool,0.09,,Blocked,23.0,Right Foot,Free kick,Alex Oxlade-Chamberlain,Fouled,Andrew Robertson,Pass (Live)
12,40,Danny Ings,Southampton,0.12,,Blocked,12.0,Left Foot,,Danny Ings,Take-On,,
13,41,Shane Long,Southampton,0.05,0.05,Saved,17.0,Right Foot,,Ryan Bertrand,Pass (Live),Alex McCarthy,Pass (Live)
14,43,Pierre Højbjerg,Southampton,0.04,0.11,Saved,19.0,Right Foot,,Pierre Højbjerg,Tackle,,
15,44,Nathan Redmond,Southampton,0.06,,Off Target,19.0,Right Foot,,Danny Ings,Pass (Live),Ryan Bertrand,Pass (Live)
16,45,Danny Ings,Southampton,0.07,0.03,Saved,13.0,Right Foot,,Danny Ings,Take-On,Shane Long,Pass (Live)
17,45+1,Danny Ings,Southampton,0.07,,Blocked,5.0,Head,,James Ward-Prowse,Pass (Dead),Danny Ings,Shot
18,,,,,,,,,,,,,
19,47,Alex Oxlade-Chamberlain,Liverpool,0.03,0.06,Goal,23.0,Right Foot,,Roberto Firmino,Pass (Live),Andrew Robertson,Pass (Live)
20,51,Pierre Højbjerg,Southampton,0.02,,Blocked,24.0,Right Foot,,James Ward-Prowse,Pass (Live),Moussa Djenepo,Pass (Live)
21,58,Danny Ings,Southampton,0.05,,Blocked,16.0,Right Foot,,Shane Long,Pass (Live),Jack Stephens,Pass (Live)
22,60,Jordan Henderson,Liverpool,0.12,0.12,Goal,11.0,Right Foot,,Roberto Firmino,Pass (Live),Trent Alexander-Arnold,Pass (Live)
23,64,Pierre Højbjerg,Southampton,0.06,,Off Target,14.0,Right Foot,,Danny Ings,Pass (Live),Pierre Højbjerg,Pass (Live)
24,69,James Ward-Prowse,Southampton,0.04,,Off Target,22.0,Left Foot,,Danny Ings,Pass (Live),,
25,71,Nathan Redmond,Southampton,0.02,,Off Target,29.0,Right Foot,Volley,,,,
26,72,Mohamed Salah,Liverpool,0.36,0.57,Goal,8.0,Left Foot,,Alisson,Pass (Live),Fabinho,Pass (Live)
27,77,Che Adams,Southampton,0.03,,Blocked,25.0,Right Foot,,Nathan Redmond,Pass (Live),Ryan Bertrand,Pass (Live)
28,78,Roberto Firmino,Liverpool,0.66,0.86,Saved,4.0,Left Foot,,Naby Keïta,Pass (Live),Trent Alexander-Arnold,Pass (Live)
29,79,Fabinho,Liverpool,0.02,,Off Target,31.0,Right Foot,,Georginio Wijnaldum,Pass (Live),Fabinho,Pass (Live)
30,85,Sofiane Boufal,Southampton,0.05,,Off Target,16.0,Right Foot,,Ryan Bertrand,Pass (Live),Pierre Højbjerg,Pass (Live)
31,86,Takumi Minamino,Liverpool,0.51,,Off Target,11.0,Right Foot,,Mohamed Salah,Pass (Live),Mohamed Salah,Take-On
32,90,Mohamed Salah,Liverpool,0.81,0.99,Goal,4.0,Left Foot,,Roberto Firmino,Pass (Live),Mohamed Salah,Pass (Live)
33,90+4,Roberto Firmino,Liverpool,0.07,,Off Target,14.0,Right Foot,,Mohamed Salah,Pass (Live),Naby Keïta,Pass (Live)
