,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,20,Luka Milivojević,Crystal Palace,0.03,,Off Target,25.0,Left Foot,,Christian Benteke,Pass (Live),,
1,25,Christian Benteke,Crystal Palace,0.09,,Off Target,10.0,Left Foot,,Jordan Ayew,Pass (Live),,
2,30,James McArthur,Crystal Palace,0.03,0.04,Saved,25.0,Right Foot,,Christian Benteke,Pass (Live),Wilfried Zaha,Pass (Live)
3,32,James McCarthy,Crystal Palace,0.02,,Blocked,27.0,Right Foot,,Wilfried Zaha,Pass (Live),James McArthur,Pass (Live)
4,40,Gary Cahill,Crystal Palace,0.07,,Off Target,10.0,Head,,Luka Milivojević,Pass (Dead),Wilfried Zaha,Take-On
5,43,Patrick van Aanholt,Crystal Palace,0.05,,Off Target,17.0,Left Foot,,James McArthur,Pass (Live),Wilfried Zaha,Pass (Live)
6,,,,,,,,,,,,,
7,47,John Fleck,Sheffield Utd,0.02,,Blocked,34.0,Left Foot,,Oliver Norwood,Pass (Live),Sander Berge,Pass (Live)
8,48,Christian Benteke,Crystal Palace,0.07,0.23,Saved,17.0,Left Foot,,Wilfried Zaha,Pass (Live),Vicente Guaita,Pass (Live)
9,53,Wilfried Zaha,Crystal Palace,0.07,,Blocked,18.0,Left Foot,,Luka Milivojević,Tackle,,
10,57,Billy Sharp,Sheffield Utd,0.04,,Blocked,11.0,Left Foot,,John Fleck,Pass (Live),Oliver McBurnie,Pass (Live)
11,61,Oliver Norwood,Sheffield Utd,0.06,0.17,Saved,27.0,Right Foot,Free kick,George Baldock,Fouled,George Baldock,Take-On
12,63,James McArthur,Crystal Palace,0.08,0.1,Saved,11.0,Right Foot,,Wilfried Zaha,Pass (Live),James McArthur,Pass (Live)
13,65,Lys Mousset,Sheffield Utd,0.02,0.12,Saved,28.0,Right Foot,,Oliver McBurnie,Pass (Live),John Fleck,Pass (Live)
14,69,Patrick van Aanholt,Crystal Palace,0.03,,Blocked,23.0,Left Foot,,Christian Benteke,Pass (Live),Jordan Ayew,Pass (Live)
15,70,James Tomkins,Crystal Palace,0.14,,Off Target,5.0,Head,,James McArthur,Pass (Live),James McCarthy,Pass (Live)
16,75,John Lundstram,Sheffield Utd,0.03,,Off Target,25.0,Right Foot,,Oliver Norwood,Pass (Live),Enda Stevens,Fouled
17,82,Enda Stevens,Sheffield Utd,0.27,0.49,Saved,14.0,Left Foot,,Lys Mousset,Pass (Live),Lys Mousset,Pass (Live)
18,85,Oliver McBurnie,Sheffield Utd,0.04,,Blocked,12.0,Head,,John Fleck,Pass (Dead),George Baldock,Pass (Live)
19,85,John Egan,Sheffield Utd,0.13,,Off Target,10.0,Right Foot,,Oliver McBurnie,Shot,,
20,88,Lys Mousset,Sheffield Utd,0.06,,Blocked,18.0,Right Foot,,Lys Mousset,Take-On,John Lundstram,Pass (Live)
21,88,Enda Stevens,Sheffield Utd,0.07,,Off Target,11.0,Left Foot,Volley,Lys Mousset,Shot,,
22,90+2,Gary Cahill,Crystal Palace,0.08,,Blocked,11.0,Right Foot,Volley,James Tomkins,Pass (Live),Joel Ward,Pass (Live)
23,90+3,Wilfried Zaha,Crystal Palace,0.03,,Blocked,26.0,Left Foot,,Jordan Ayew,Pass (Live),Cheikhou Kouyaté,Pass (Live)
