,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2.0,Ashley Westwood,Burnley,0.01,0.06,Goal,33.0,Right Foot,,Charlie Taylor,Pass (Dead),,
1,7.0,Pierre Højbjerg,Southampton,0.03,,Off Target,21.0,Right Foot,,Ryan Bertrand,Pass (Live),Ryan Bertrand,Pass (Live)
2,7.0,Stuart Armstrong,Southampton,0.03,,Blocked,22.0,Right Foot,,Shane Long,Pass (Live),Pierre Højbjerg,Shot
3,18.0,Jay Rodriguez,Burnley,0.07,0.03,Saved,10.0,Head,,Dwight McNeil,Pass (Live),Chris Wood,Pass (Live)
4,18.0,Danny Ings,Southampton,0.06,0.37,Goal,23.0,Right Foot,,Danny Ings,Take-On,,
5,21.0,Jay Rodriguez,Burnley,0.41,,Off Target,8.0,Left Foot,,Phil Bardsley,Pass (Live),Jeff Hendrick,Pass (Live)
6,26.0,Jack Stephens,Southampton,0.17,,Woodwork,8.0,Head,,Sofiane Boufal,Pass (Live),James Ward-Prowse,Pass (Dead)
7,34.0,Matěj Vydra,Burnley,0.06,0.16,Saved,20.0,Right Foot,Deflected,Ashley Westwood,Pass (Live),,
8,36.0,Shane Long,Southampton,0.08,,Blocked,7.0,Head,,Ryan Bertrand,Pass (Live),Jannik Vestergaard,Pass (Live)
9,,,,,,,,,,,,,
10,48.0,Ryan Bertrand,Southampton,0.06,,Off Target,12.0,Left Foot,,Moussa Djenepo,Pass (Live),Pierre Højbjerg,Pass (Live)
11,60.0,Matěj Vydra,Burnley,0.08,0.26,Goal,16.0,Left Foot,,Matěj Vydra,Take-On,Jeff Hendrick,Pass (Live)
12,63.0,Shane Long,Southampton,0.09,,Off Target,10.0,Left Foot,Volley,Ryan Bertrand,Pass (Live),Stuart Armstrong,Pass (Live)
13,72.0,Phil Bardsley,Burnley,0.02,,Off Target,37.0,Right Foot,,Ashley Westwood,Pass (Live),Phil Bardsley,Pass (Live)
14,75.0,Jeff Hendrick,Burnley,0.08,,Off Target,15.0,Left Foot,,Dwight McNeil,Pass (Live),Dwight McNeil,Take-On
15,78.0,Stuart Armstrong,Southampton,0.03,,Blocked,20.0,Left Foot,,James Ward-Prowse,Pass (Live),Danny Ings,Pass (Live)
16,78.0,Stuart Armstrong,Southampton,0.02,,Off Target,24.0,Right Foot,,Stuart Armstrong,Shot,,
17,85.0,Matěj Vydra,Burnley,0.04,0.08,Saved,17.0,Left Foot,,Ashley Westwood,Pass (Live),,
18,89.0,Jay Rodriguez,Burnley,0.04,0.12,Saved,18.0,Right Foot,,Jeff Hendrick,Pass (Live),,
19,90.0,Pierre Højbjerg,Southampton,0.2,0.06,Saved,10.0,Right Foot,,Ryan Bertrand,Pass (Live),Moussa Djenepo,Pass (Live)
