,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Andrew Robertson,Liverpool,0.02,,Off Target,29.0,Left Foot,,Joël Matip,Pass (Live),Roberto Firmino,Pass (Live)
1,9,Georginio Wijnaldum,Liverpool,0.07,,Off Target,10.0,Left Foot,,Trent Alexander-Arnold,Pass (Dead),Joël Matip,Pass (Live)
2,11,Pierre-Emerick Aubameyang,Arsenal,0.03,,Off Target,25.0,Right Foot,,Granit Xhaka,Pass (Live),,
3,15,Andrew Robertson,Liverpool,0.02,,Blocked,29.0,Left Foot,,Fabinho,Pass (Live),Georginio Wijnaldum,Pass (Live)
4,19,Nicolas Pépé,Arsenal,0.04,0.02,Saved,25.0,Left Foot,,Nicolas Pépé,Take-On,Joe Willock,Pass (Live)
5,21,Sadio Mané,Liverpool,0.05,0.15,Saved,17.0,Right Foot,,,,,
6,21,Nicolas Pépé,Arsenal,0.07,,Blocked,11.0,Left Foot,,Pierre-Emerick Aubameyang,Pass (Live),Joe Willock,Pass (Live)
7,23,Roberto Firmino,Liverpool,0.06,,Blocked,16.0,Left Foot,,Sadio Mané,Pass (Live),Andrew Robertson,Pass (Live)
8,24,Sadio Mané,Liverpool,0.02,,Off Target,27.0,Right Foot,,Andrew Robertson,Pass (Live),Trent Alexander-Arnold,Pass (Live)
9,31,Nicolas Pépé,Arsenal,0.04,,Off Target,23.0,Left Foot,,Pierre-Emerick Aubameyang,Pass (Live),Joe Willock,Pass (Live)
10,32,Jordan Henderson,Liverpool,0.05,,Blocked,18.0,Right Foot,,Trent Alexander-Arnold,Pass (Live),Andrew Robertson,Pass (Live)
11,34,Nicolas Pépé,Arsenal,0.39,0.3,Saved,21.0,Left Foot,,Nicolas Pépé,Take-On,,
12,39,Virgil van Dijk,Liverpool,0.04,,Blocked,12.0,Head,,Fabinho,Pass (Live),Fabinho,Take-On
13,39,Trent Alexander-Arnold,Liverpool,0.03,,Blocked,17.0,Right Foot,,Mohamed Salah,Pass (Live),Virgil van Dijk,Pass (Live)
14,39,Mohamed Salah,Liverpool,0.05,,Off Target,17.0,Left Foot,,Trent Alexander-Arnold,Pass (Dead),Trent Alexander-Arnold,Shot
15,40,Roberto Firmino,Liverpool,0.03,,Blocked,25.0,Left Foot,,Trent Alexander-Arnold,Pass (Live),Jordan Henderson,Pass (Live)
16,41,Joël Matip,Liverpool,0.09,0.28,Goal,8.0,Head,,Trent Alexander-Arnold,Pass (Dead),Georginio Wijnaldum,Pass (Live)
17,45+1,Sadio Mané,Liverpool,0.08,,Off Target,9.0,Head,,Trent Alexander-Arnold,Pass (Dead),Mohamed Salah,Pass (Live)
18,45+2,Georginio Wijnaldum,Liverpool,0.04,,Blocked,21.0,Left Foot,,Mohamed Salah,Pass (Live),Sadio Mané,Pass (Live)
19,45+2,Roberto Firmino,Liverpool,0.05,,Blocked,24.0,Right Foot,,Roberto Firmino,Take-On,Fabinho,Pass (Live)
20,,,,,,,,,,,,,
21,49,Mohamed Salah (pen),Liverpool,0.79,1.0,Goal,13.0,Left Foot,,Mohamed Salah,Fouled,Trent Alexander-Arnold,Pass (Live)
22,51,Mohamed Salah,Liverpool,0.03,,Blocked,24.0,Left Foot,,Sadio Mané,Pass (Live),Roberto Firmino,Pass (Live)
23,52,Pierre-Emerick Aubameyang,Arsenal,0.25,,Blocked,12.0,Right Foot,,Nicolas Pépé,Pass (Live),Granit Xhaka,Pass (Live)
24,53,Trent Alexander-Arnold,Liverpool,0.05,,Blocked,18.0,Right Foot,,Mohamed Salah,Pass (Live),Fabinho,Pass (Live)
25,53,Trent Alexander-Arnold,Liverpool,0.05,,Blocked,17.0,Left Foot,,,,,
26,56,Roberto Firmino,Liverpool,0.03,,Blocked,26.0,Right Foot,,Andrew Robertson,Pass (Live),Mohamed Salah,Pass (Live)
27,56,Mohamed Salah,Liverpool,0.41,,Off Target,6.0,Head,,Andrew Robertson,Pass (Live),Sadio Mané,Pass (Live)
28,59,Mohamed Salah,Liverpool,0.29,0.83,Goal,17.0,Left Foot,,Mohamed Salah,Take-On,Fabinho,Pass (Live)
29,61,Andrew Robertson,Liverpool,0.06,,Blocked,16.0,Left Foot,,Sadio Mané,Pass (Live),Andrew Robertson,Pass (Live)
30,62,Roberto Firmino,Liverpool,0.04,0.05,Saved,17.0,Left Foot,,Sadio Mané,Pass (Live),Mohamed Salah,Pass (Live)
31,64,Nacho Monreal,Arsenal,0.04,,Off Target,10.0,Head,,Lucas Torreira,Pass (Dead),Nicolas Pépé,Pass (Live)
32,69,Roberto Firmino,Liverpool,0.05,,Blocked,18.0,Left Foot,,Roberto Firmino,Pass (Live),Jordan Henderson,Pass (Live)
33,85,Lucas Torreira,Arsenal,0.1,0.25,Goal,12.0,Right Foot,,,,,
34,90+4,David Luiz,Arsenal,0.06,,Off Target,32.0,Right Foot,Free kick,,Fouled,Lucas Torreira,Pass (Live)
