,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,9,Alexandre Lacazette,Arsenal,0.03,,Off Target,9.0,Head,,Mesut Özil,Pass (Dead),Sead Kolašinac,Pass (Live)
1,10,David Luiz,Arsenal,0.02,0.55,Saved,22.0,Right Foot,,Lucas Torreira,Pass (Live),Alexandre Lacazette,Shot
2,18,Aaron Connolly,Brighton,0.03,0.02,Saved,19.0,Right Foot,,Dan Burn,Pass (Live),Dale Stephens,Pass (Live)
3,23,Pascal Groß,Brighton,0.13,,Blocked,21.0,Right Foot,Free kick,Aaron Connolly,Fouled,Pascal Groß,Pass (Live)
4,24,Adam Webster,Brighton,0.07,0.06,Saved,9.0,Head,,Pascal Groß,Pass (Dead),,
5,26,Neal Maupay,Brighton,0.05,,Off Target,11.0,Right Foot,,Pascal Groß,Pass (Live),,
6,27,Lucas Torreira,Arsenal,0.05,,Off Target,27.0,Right Foot,,Lucas Torreira,Take-On,Granit Xhaka,Pass (Live)
7,28,Pierre-Emerick Aubameyang,Arsenal,0.06,,Off Target,18.0,Right Foot,,Alexandre Lacazette,Pass (Live),Joe Willock,Pass (Live)
8,33,Neal Maupay,Brighton,0.02,0.4,Saved,27.0,Left Foot,,Adam Webster,Pass (Dead),Davy Pröpper,Fouled
9,34,Davy Pröpper,Brighton,0.03,0.03,Saved,30.0,Right Foot,,Dale Stephens,Pass (Live),Lewis Dunk,Pass (Live)
10,36,Aaron Mooy,Brighton,0.04,,Blocked,22.0,Right Foot,,Dale Stephens,Pass (Live),Davy Pröpper,Pass (Live)
11,36,Adam Webster,Brighton,0.1,0.14,Goal,10.0,Right Foot,,Dan Burn,Pass (Live),Pascal Groß,Pass (Dead)
12,41,Joe Willock,Arsenal,0.27,0.24,Saved,9.0,Head,,Pierre-Emerick Aubameyang,Pass (Live),Granit Xhaka,Pass (Live)
13,,,,,,,,,,,,,
14,50,Alexandre Lacazette,Arsenal,0.04,0.51,Goal,11.0,Head,Deflected,Mesut Özil,Pass (Dead),Nicolas Pépé,Pass (Live)
15,53,Aaron Connolly,Brighton,0.07,,Blocked,20.0,Left Foot,,Neal Maupay,Pass (Live),Pascal Groß,Pass (Live)
16,58,Adam Webster,Brighton,0.05,0.03,Saved,10.0,Head,,Pascal Groß,Pass (Dead),Aaron Connolly,Fouled
17,59,Aaron Mooy,Brighton,0.04,,Blocked,18.0,Right Foot,,Pascal Groß,Pass (Live),Dale Stephens,Pass (Live)
18,61,Aaron Mooy,Brighton,0.14,,Off Target,6.0,Head,,Steven Alzate,Pass (Live),Neal Maupay,Pass (Live)
19,61,Neal Maupay,Brighton,0.47,0.68,Saved,4.0,Left Foot,Volley,Aaron Mooy,Shot,,
20,62,Lewis Dunk,Brighton,0.27,,Off Target,4.0,Head,,Pascal Groß,Pass (Dead),Neal Maupay,Shot
21,67,Pierre-Emerick Aubameyang,Arsenal,0.19,,Blocked,11.0,Right Foot,,Nicolas Pépé,Pass (Live),Alexandre Lacazette,Tackle
22,68,Nicolas Pépé,Arsenal,0.04,,Blocked,13.0,Right Foot,,Nicolas Pépé,Take-On,Pierre-Emerick Aubameyang,Shot
23,69,Adam Webster,Brighton,0.05,0.1,Saved,10.0,Head,,Pascal Groß,Pass (Dead),Aaron Connolly,Fouled
24,69,Mesut Özil,Arsenal,0.09,,Off Target,17.0,Right Foot,Volley,Alexandre Lacazette,Pass (Live),Sokratis Papastathopoulos,Pass (Live)
25,76,Dan Burn,Brighton,0.05,,Off Target,12.0,Head,,Pascal Groß,Pass (Dead),Davy Pröpper,Pass (Live)
26,76,Dan Burn,Brighton,0.07,,Blocked,14.0,Left Foot,,Dan Burn,Shot,,
27,79,Neal Maupay,Brighton,0.07,,Blocked,17.0,Left Foot,,Aaron Mooy,Pass (Live),Neal Maupay,Pass (Live)
28,80,Neal Maupay,Brighton,0.07,0.35,Goal,10.0,Head,,Aaron Mooy,Pass (Live),Leandro Trossard,Pass (Live)
29,83,Nicolas Pépé,Arsenal,0.04,0.1,Saved,18.0,Left Foot,,Granit Xhaka,Pass (Live),Granit Xhaka,Take-On
30,87,Gabriel Martinelli,Arsenal,0.06,0.34,Saved,11.0,Head,,Kieran Tierney,Pass (Live),Granit Xhaka,Pass (Live)
31,90,Nicolas Pépé,Arsenal,0.07,,Blocked,29.0,Left Foot,Free kick,Nicolas Pépé,Fouled,Gabriel Martinelli,Shot
32,90+3,Leandro Trossard,Brighton,0.06,,Off Target,17.0,Left Foot,,,,,
