,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4,Kevin De Bruyne,Manchester City,0.12,0.5,Saved,22.0,Right Foot,Free kick,Raheem Sterling,Fouled,Benjamin Mendy,Pass (Live)
1,9,Riyad Mahrez,Manchester City,0.03,,Off Target,16.0,Right Foot,Volley,,,,
2,13,Eddie Nketiah,Arsenal,0.09,,Off Target,11.0,Right Foot,Volley,Bukayo Saka,Pass (Live),Héctor Bellerín,Pass (Live)
3,25,Pierre-Emerick Aubameyang,Arsenal,0.04,,Off Target,30.0,Right Foot,,Eddie Nketiah,Pass (Live),Joe Willock,Pass (Live)
4,32,Kevin De Bruyne,Manchester City,0.03,,Blocked,30.0,Right Foot,,İlkay Gündoğan,Pass (Live),Kevin De Bruyne,Pass (Live)
5,34,Raheem Sterling,Manchester City,0.04,0.1,Saved,18.0,Right Foot,,David Silva,Pass (Live),Kevin De Bruyne,Pass (Live)
6,35,David Silva,Manchester City,0.07,0.12,Saved,10.0,Left Foot,,Gabriel Jesus,Pass (Live),Raheem Sterling,Pass (Live)
7,37,Riyad Mahrez,Manchester City,0.38,0.55,Saved,9.0,Left Foot,,Kevin De Bruyne,Pass (Live),David Silva,Pass (Live)
8,39,Raheem Sterling,Manchester City,0.47,,Off Target,9.0,Right Foot,,Kevin De Bruyne,Pass (Live),Riyad Mahrez,Pass (Live)
9,45+2,Raheem Sterling,Manchester City,0.1,0.12,Goal,6.0,Right Foot,Volley,Kyle Walker,Pass (Live),Eric García,Pass (Live)
10,45+4,Kyle Walker,Manchester City,0.02,0.04,Saved,49.0,Right Foot,Free kick,İlkay Gündoğan,Fouled,,
11,,,,,,,,,,,,,
12,48,Kevin De Bruyne,Manchester City,0.05,,Blocked,18.0,Right Foot,,Raheem Sterling,Pass (Live),,
13,51,Kevin De Bruyne (pen),Manchester City,0.79,0.98,Goal,13.0,Right Foot,,Riyad Mahrez,Fouled,Riyad Mahrez,Take-On
14,59,Gabriel Jesus,Manchester City,0.03,0.02,Saved,26.0,Right Foot,,Kyle Walker,Pass (Live),Kevin De Bruyne,Take-On
15,69,Kevin De Bruyne,Manchester City,0.06,0.13,Saved,13.0,Right Foot,,Raheem Sterling,Pass (Live),İlkay Gündoğan,Pass (Live)
16,71,Gabriel Jesus,Manchester City,0.09,,Off Target,11.0,Right Foot,Volley,Kyle Walker,Pass (Live),Kyle Walker,Take-On
17,77,İlkay Gündoğan,Manchester City,0.05,0.23,Saved,15.0,Right Foot,,Raheem Sterling,Pass (Dead),İlkay Gündoğan,Fouled
18,90+1,Sergio Agüero,Manchester City,0.31,0.53,Saved,12.0,Left Foot,,Raheem Sterling,Pass (Live),Sergio Agüero,Pass (Live)
19,90+1,Phil Foden,Manchester City,0.12,0.15,Goal,10.0,Left Foot,,Sergio Agüero,Shot,,
20,90+5,Bernardo Silva,Manchester City,0.05,,Off Target,17.0,Left Foot,,İlkay Gündoğan,Pass (Live),Rodri,Pass (Live)
21,90+6,Sergio Agüero,Manchester City,0.06,,Off Target,14.0,Right Foot,,Phil Foden,Pass (Live),Ederson,Pass (Live)
22,90+8,Pierre-Emerick Aubameyang,Arsenal,0.13,,Off Target,8.0,Right Foot,,,,,
23,90+10,Sergio Agüero,Manchester City,0.03,,Blocked,29.0,Right Foot,,Raheem Sterling,Pass (Live),Phil Foden,Pass (Live)
