,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,İlkay Gündoğan,Manchester City,0.03,,Off Target,28.0,Right Foot,,Riyad Mahrez,Pass (Live),Kevin De Bruyne,Pass (Live)
1,12,Riyad Mahrez,Manchester City,0.06,,Off Target,14.0,Left Foot,,Kevin De Bruyne,Pass (Live),Raheem Sterling,Pass (Live)
2,13,Riyad Mahrez,Manchester City,0.05,,Off Target,22.0,Right Foot,,Bernardo Silva,Pass (Live),İlkay Gündoğan,Pass (Live)
3,14,Kevin De Bruyne,Manchester City,0.05,,Woodwork,19.0,Right Foot,,Riyad Mahrez,Pass (Live),Benjamin Mendy,Pass (Live)
4,15,Riyad Mahrez,Manchester City,0.04,0.01,Saved,16.0,Right Foot,Deflected,Kevin De Bruyne,Pass (Live),İlkay Gündoğan,Pass (Live)
5,17,Gabriel Jesus,Manchester City,0.63,0.96,Saved,5.0,Left Foot,,Riyad Mahrez,Pass (Live),Riyad Mahrez,Take-On
6,17,Gabriel Jesus,Manchester City,0.22,0.19,Saved,11.0,Head,,Benjamin Mendy,Pass (Live),Bernardo Silva,Pass (Live)
7,22,Jamie Vardy,Leicester City,0.39,0.44,Goal,10.0,Left Foot,,Harvey Barnes,Pass (Live),Ben Chilwell,Pass (Live)
8,25,Raheem Sterling,Manchester City,0.16,0.11,Saved,3.0,Right Foot,,Kevin De Bruyne,Pass (Live),Riyad Mahrez,Pass (Live)
9,28,Jamie Vardy,Leicester City,0.14,,Off Target,9.0,Left Foot,,Jamie Vardy,Take-On,James Maddison,Pass (Live)
10,30,Riyad Mahrez,Manchester City,0.03,0.07,Goal,21.0,Left Foot,Deflected,Benjamin Mendy,Pass (Live),Kyle Walker,Pass (Live)
11,36,Riyad Mahrez,Manchester City,0.07,,Off Target,22.0,Left Foot,Free kick,Kevin De Bruyne,Fouled,Riyad Mahrez,Pass (Live)
12,37,Kevin De Bruyne,Manchester City,0.08,,Blocked,18.0,Right Foot,,Raheem Sterling,Pass (Live),Riyad Mahrez,Pass (Live)
13,40,Kevin De Bruyne,Manchester City,0.04,0.07,Saved,22.0,Right Foot,,Raheem Sterling,Pass (Live),,
14,43,İlkay Gündoğan (pen),Manchester City,0.79,0.99,Goal,13.0,Right Foot,,Raheem Sterling,Fouled,Riyad Mahrez,Pass (Live)
15,45+3,James Maddison,Leicester City,0.05,0.34,Saved,21.0,Right Foot,,Ayoze Pérez,Pass (Live),James Maddison,Pass (Live)
16,,,,,,,,,,,,,
17,54,Riyad Mahrez,Manchester City,0.07,0.04,Saved,18.0,Left Foot,,Raheem Sterling,Pass (Live),Bernardo Silva,Pass (Live)
18,56,Raheem Sterling,Manchester City,0.1,,Blocked,14.0,Right Foot,,Kyle Walker,Pass (Live),Riyad Mahrez,Pass (Live)
19,58,Riyad Mahrez,Manchester City,0.06,,Off Target,15.0,Left Foot,Volley,Kevin De Bruyne,Pass (Live),Benjamin Mendy,Pass (Live)
20,61,Harvey Barnes,Leicester City,0.47,,Off Target,7.0,Left Foot,,Jamie Vardy,Pass (Live),,
21,66,Riyad Mahrez,Manchester City,0.08,0.12,Saved,18.0,Left Foot,Deflected,Benjamin Mendy,Pass (Live),Raheem Sterling,Pass (Live)
22,68,Ayoze Pérez,Leicester City,0.03,,Off Target,24.0,Right Foot,,Youri Tielemans,Pass (Live),James Maddison,Pass (Live)
23,69,Gabriel Jesus,Manchester City,0.47,0.81,Goal,3.0,Left Foot,,Kevin De Bruyne,Pass (Live),Kevin De Bruyne,Take-On
24,73,Riyad Mahrez,Manchester City,0.04,,Blocked,22.0,Left Foot,,İlkay Gündoğan,Pass (Live),,
25,74,Nicolás Otamendi,Manchester City,0.19,,Off Target,5.0,Head,,Kevin De Bruyne,Pass (Dead),Riyad Mahrez,Shot
26,75,Kevin De Bruyne,Manchester City,0.04,0.05,Saved,15.0,Left Foot,,Benjamin Mendy,Pass (Live),Bernardo Silva,Pass (Live)
27,80,Riyad Mahrez,Manchester City,0.09,,Blocked,11.0,Left Foot,,Riyad Mahrez,Take-On,Kevin De Bruyne,Pass (Live)
28,81,Gabriel Jesus,Manchester City,0.05,0.26,Saved,10.0,Right Foot,,Riyad Mahrez,Pass (Live),Rodri,Pass (Live)
