,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,7.0,Max Meyer,Crystal Palace,0.02,,Off Target,24.0,Right Foot,,Patrick van Aanholt,Pass (Live),,
1,31.0,Jordan Ayew,Crystal Palace,0.72,,Off Target,5.0,Right Foot,,Wilfried Zaha,Pass (Live),Wilfried Zaha,Take-On
2,34.0,Michail Antonio,West Ham,0.03,0.05,Saved,25.0,Right Foot,,Aaron Cresswell,Pass (Live),Angelo Ogbonna,Pass (Live)
3,37.0,Michail Antonio,West Ham,0.03,,Off Target,25.0,Right Foot,,Pablo Fornals,Pass (Live),Angelo Ogbonna,Tackle
4,40.0,Cheikhou Kouyaté,Crystal Palace,0.21,,Blocked,3.0,Left Foot,,Jordan Ayew,Pass (Live),Jordan Ayew,Take-On
5,43.0,Declan Rice,West Ham,0.04,,Blocked,11.0,Head,,Robert Snodgrass,Pass (Dead),,
6,,,,,,,,,,,,,
7,53.0,Jordan Ayew,Crystal Palace,0.05,0.05,Saved,15.0,Right Foot,,,,,
8,54.0,Luka Milivojević,Crystal Palace,0.02,,Off Target,28.0,Left Foot,Volley,Jordan Ayew,Shot,,
9,56.0,Luka Milivojević,Crystal Palace,0.05,,Off Target,16.0,Right Foot,,Patrick van Aanholt,Pass (Live),James Tomkins,Pass (Live)
10,57.0,Robert Snodgrass,West Ham,0.35,0.88,Goal,14.0,Left Foot,,Michail Antonio,Pass (Live),Michail Antonio,Take-On
11,60.0,Patrick van Aanholt,Crystal Palace,0.1,,Off Target,10.0,Left Foot,,Patrick van Aanholt,Take-On,Wilfried Zaha,Pass (Live)
12,64.0,Michail Antonio,West Ham,0.05,,Blocked,16.0,Left Foot,,Manuel Lanzini,Pass (Live),,
13,66.0,James Tomkins,Crystal Palace,0.05,,Off Target,11.0,Head,,Luka Milivojević,Pass (Dead),Wilfried Zaha,Pass (Live)
14,68.0,Cheikhou Kouyaté,Crystal Palace,0.45,0.31,Goal,9.0,Right Foot,Volley,Jordan Ayew,Pass (Live),James McArthur,Pass (Live)
15,73.0,Sébastien Haller,West Ham,0.07,,Off Target,12.0,Head,,Mark Noble,Pass (Dead),Robert Snodgrass,Fouled
16,74.0,Wilfried Zaha,Crystal Palace,0.09,,Off Target,11.0,Left Foot,,Wilfried Zaha,Take-On,Max Meyer,Pass (Live)
17,76.0,Declan Rice,West Ham,0.03,,Off Target,26.0,Right Foot,,Manuel Lanzini,Pass (Live),Manuel Lanzini,Pass (Dead)
18,76.0,Michail Antonio,West Ham,0.1,,Off Target,13.0,Left Foot,,Manuel Lanzini,Pass (Live),Robert Snodgrass,Pass (Live)
19,77.0,Connor Wickham,Crystal Palace,0.42,0.48,Saved,15.0,Right Foot,,Jordan Ayew,Pass (Live),James McArthur,Pass (Live)
20,78.0,Robert Snodgrass,West Ham,0.04,,Off Target,13.0,Head,,Manuel Lanzini,Pass (Live),Aaron Cresswell,Pass (Live)
21,86.0,Cheikhou Kouyaté,Crystal Palace,0.07,,Off Target,11.0,Head,,Jaïro Riedewald,Pass (Live),Wilfried Zaha,Pass (Live)
22,87.0,Robert Snodgrass,West Ham,0.12,,Blocked,13.0,Left Foot,,Aaron Cresswell,Pass (Live),Manuel Lanzini,Pass (Live)
23,90.0,Jordan Ayew,Crystal Palace,0.45,0.78,Goal,12.0,Right Foot,,Jordan Ayew,Take-On,Jordan Ayew,Take-On
