,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Ellis Simms,Everton,0.08,,Blocked,13.0,Right Foot,Volley,Alex Iwobi,Pass (Live),Demarai Gray,Pass (Live)
1,3,Marcel Sabitzer,Manchester Utd,0.05,,Blocked,15.0,Right Foot,,Jadon Sancho,Pass (Live),Tyrell Malacia,Pass (Live)
2,3,Marcus Rashford,Manchester Utd,0.04,,Blocked,23.0,Right Foot,,Bruno Fernandes,Pass (Dead),Marcel Sabitzer,Shot
3,5,Scott McTominay,Manchester Utd,0.03,,Off Target,25.0,Right Foot,Volley,Aaron Wan-Bissaka,Pass (Live),Tyrell Malacia,Pass (Live)
4,7,Idrissa Gana Gueye,Everton,0.01,,Blocked,28.0,Right Foot,Deflected,Amadou Onana,Pass (Live),Dwight McNeil,Pass (Live)
5,8,Marcus Rashford,Manchester Utd,0.21,0.3,Saved,18.0,Right Foot,,,,,
6,8,Marcus Rashford,Manchester Utd,0.11,,Off Target,6.0,Head,,Aaron Wan-Bissaka,Pass (Live),,
7,11,Amadou Onana,Everton,0.2,,Off Target,7.0,Head,,Demarai Gray,Pass (Dead),Séamus Coleman,Fouled
8,12,Antony,Manchester Utd,0.02,,Woodwork,24.0,Left Foot,Volley,Bruno Fernandes,Pass (Dead),,
9,12,Aaron Wan-Bissaka,Manchester Utd,0.58,,Off Target,7.0,Left Foot,,Antony,Shot,,
10,14,Tyrell Malacia,Manchester Utd,0.02,,Off Target,32.0,Left Foot,,Bruno Fernandes,Pass (Live),Antony,Pass (Live)
11,19,Ellis Simms,Everton,0.23,,Off Target,12.0,Right Foot,,Séamus Coleman,Pass (Live),Ellis Simms,Pass (Live)
12,21,Marcel Sabitzer,Manchester Utd,0.09,0.08,Saved,16.0,Right Foot,,Antony,Pass (Live),Jadon Sancho,Pass (Live)
13,22,Antony,Manchester Utd,0.33,0.3,Saved,12.0,Left Foot,,Bruno Fernandes,Pass (Live),Tyrell Malacia,Pass (Live)
14,25,Marcus Rashford,Manchester Utd,0.2,,Blocked,10.0,Right Foot,,Scott McTominay,Pass (Live),Antony,Pass (Live)
15,26,Bruno Fernandes,Manchester Utd,0.04,,Blocked,25.0,Right Foot,,Scott McTominay,Pass (Live),Marcus Rashford,Shot
16,28,Marcus Rashford,Manchester Utd,0.11,0.12,Saved,11.0,Right Foot,Volley,Bruno Fernandes,Pass (Live),Aaron Wan-Bissaka,Pass (Live)
17,31,Lisandro Martínez,Manchester Utd,0.02,,Blocked,22.0,Left Foot,Volley,Antony,Pass (Live),Scott McTominay,Take-On
18,32,Bruno Fernandes,Manchester Utd,0.06,,Off Target,24.0,Right Foot,,Jadon Sancho,Pass (Live),Scott McTominay,Pass (Live)
19,35,Marcel Sabitzer,Manchester Utd,0.11,,Off Target,9.0,Right Foot,Volley,Aaron Wan-Bissaka,Pass (Live),Harry Maguire,Pass (Live)
20,36,Scott McTominay,Manchester Utd,0.26,0.21,Goal,10.0,Right Foot,,Jadon Sancho,Pass (Live),Marcus Rashford,Pass (Live)
21,41,Dwight McNeil,Everton,0.04,,Blocked,22.0,Left Foot,,Idrissa Gana Gueye,Pass (Live),Alex Iwobi,Pass (Live)
22,42,Marcus Rashford,Manchester Utd,0.17,,Off Target,10.0,Head,,Jadon Sancho,Pass (Live),Scott McTominay,Pass (Live)
23,42,Aaron Wan-Bissaka,Manchester Utd,0.05,,Blocked,20.0,Right Foot,,Antony,Pass (Live),Marcus Rashford,Shot
24,45+1,Antony,Manchester Utd,0.12,0.11,Saved,15.0,Left Foot,,Tyrell Malacia,Pass (Live),Jadon Sancho,Pass (Live)
25,45+1,Lisandro Martínez,Manchester Utd,0.07,,Off Target,15.0,Left Foot,,Jadon Sancho,Pass (Live),Marcel Sabitzer,Pass (Dead)
26,,,,,,,,,,,,,
27,54,Ellis Simms,Everton,0.05,,Blocked,15.0,Right Foot,,Alex Iwobi,Take-On,Vitaliy Mykolenko,Pass (Live)
28,55,James Tarkowski,Everton,0.03,,Off Target,13.0,Head,,Dwight McNeil,Pass (Dead),Demarai Gray,Fouled
29,65,James Tarkowski,Everton,0.11,,Off Target,9.0,Head,,Dwight McNeil,Pass (Live),Demarai Gray,Pass (Live)
30,65,Ellis Simms,Everton,0.05,,Off Target,19.0,Left Foot,,James Tarkowski,Pass (Live),Séamus Coleman,Pass (Live)
31,65,Alex Iwobi,Everton,0.03,,Blocked,25.0,Right Foot,,Ellis Simms,Shot,,
32,66,James Garner,Everton,0.03,,Blocked,18.0,Right Foot,Volley,Alex Iwobi,Shot,,
33,67,Bruno Fernandes,Manchester Utd,0.18,0.38,Saved,13.0,Head,,Marcel Sabitzer,Pass (Live),Bruno Fernandes,Pass (Live)
34,68,Aaron Wan-Bissaka,Manchester Utd,0.13,0.05,Saved,12.0,Right Foot,Volley,Anthony Martial,Pass (Live),Bruno Fernandes,Pass (Dead)
35,70,Marcus Rashford,Manchester Utd,0.02,,Off Target,28.0,Right Foot,,Tyrell Malacia,Pass (Live),Lisandro Martínez,Pass (Live)
36,71,Anthony Martial,Manchester Utd,0.14,0.56,Goal,10.0,Right Foot,,Marcus Rashford,Pass (Live),Harry Maguire,Pass (Live)
37,75,Demarai Gray,Everton,0.05,,Off Target,15.0,Left Foot,,Tom Davies,Pass (Live),Alex Iwobi,Tackle
38,76,Alex Iwobi,Everton,0.02,,Blocked,26.0,Right Foot,,Dwight McNeil,Tackle,,
39,76,Neal Maupay,Everton,0.06,,Blocked,21.0,Left Foot,,Alex Iwobi,Shot,,
40,80,Séamus Coleman,Everton,0.03,0.07,Saved,29.0,Right Foot,,Alex Iwobi,Pass (Live),Demarai Gray,Pass (Live)
41,86,Christian Eriksen,Manchester Utd,0.09,,Blocked,17.0,Right Foot,,,,,
42,86,Bruno Fernandes,Manchester Utd,0.04,0.07,Saved,22.0,Left Foot,,Wout Weghorst,Pass (Live),Bruno Fernandes,Pass (Live)
43,90,Christian Eriksen,Manchester Utd,0.13,,Blocked,11.0,Left Foot,,Bruno Fernandes,Pass (Dead),Fred,Pass (Live)
44,90+2,Tyrell Malacia,Manchester Utd,0.04,0.02,Saved,17.0,Left Foot,,Wout Weghorst,Pass (Live),Bruno Fernandes,Pass (Live)
