,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4.0,Leandro Trossard,Brighton,0.04,,Blocked,23.0,Right Foot,,Pascal Groß,Pass (Live),Adam Lallana,Pass (Live)
1,20.0,Leandro Trossard,Brighton,0.08,0.03,Saved,12.0,Left Foot,Deflected,Leandro Trossard,Take-On,,
2,26.0,Miguel Almirón,Newcastle Utd,0.06,,Off Target,19.0,Left Foot,,Allan Saint-Maximin,Pass (Live),Joelinton,Pass (Live)
3,30.0,Joe Willock,Newcastle Utd,0.05,,Blocked,19.0,Right Foot,,Joelinton,Pass (Live),,
4,33.0,Solly March,Brighton,0.12,,Blocked,11.0,Right Foot,Deflected,,,,
5,37.0,Moisés Caicedo,Brighton,0.02,0.06,Saved,32.0,Right Foot,,Joël Veltman,Pass (Live),Joël Veltman,Interception
6,37.0,Alexis Mac Allister,Brighton,0.04,,Off Target,27.0,Right Foot,,Danny Welbeck,Pass (Live),Adam Lallana,Pass (Live)
7,40.0,Joe Willock,Newcastle Utd,0.04,0.06,Saved,22.0,Right Foot,Deflected,Callum Wilson,Pass (Live),Joelinton,Take-On
8,42.0,Adam Lallana,Brighton,0.14,0.07,Saved,16.0,Left Foot,,Pascal Groß,Pass (Live),Adam Lallana,Pass (Live)
9,,,,,,,,,,,,,
10,49.0,Adam Lallana,Brighton,0.13,0.79,Saved,8.0,Head,,Solly March,Pass (Live),Danny Welbeck,Pass (Live)
11,50.0,Solly March,Brighton,0.04,,Blocked,27.0,Left Foot,,Moisés Caicedo,Pass (Live),Joël Veltman,Pass (Live)
12,59.0,Alexis Mac Allister,Brighton,0.01,,Off Target,29.0,Right Foot,Volley,Solly March,Pass (Live),Joël Veltman,Pass (Dead)
13,66.0,Dan Burn,Newcastle Utd,0.07,,Off Target,11.0,Head,,Kieran Trippier,Pass (Dead),Miguel Almirón,Pass (Live)
14,67.0,Danny Welbeck,Brighton,0.09,,Blocked,9.0,Left Foot,,Pascal Groß,Pass (Live),Adam Webster,Pass (Dead)
15,73.0,Solly March,Brighton,0.14,0.12,Saved,9.0,Left Foot,,Enock Mwepu,Pass (Live),Leandro Trossard,Pass (Live)
16,82.0,Joël Veltman,Brighton,0.12,,Blocked,17.0,Right Foot,Deflected,Pascal Groß,Pass (Live),Kaoru Mitoma,Pass (Live)
17,85.0,Pascal Groß,Brighton,0.54,,Off Target,5.0,Right Foot,,Kaoru Mitoma,Pass (Live),Kaoru Mitoma,Take-On
