,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3.0,Rodri,Manchester City,0.07,0.06,Saved,13.0,Right Foot,Volley,İlkay Gündoğan,Pass (Live),İlkay Gündoğan,Take-On
1,3.0,Rúben Dias,Manchester City,0.13,,Blocked,9.0,Left Foot,Volley,Rodri,Shot,,
2,3.0,Rodri,Manchester City,0.08,,Blocked,18.0,Left Foot,,Rúben Dias,Shot,,
3,4.0,Jack Grealish,Manchester City,0.06,,Off Target,21.0,Right Foot,,Jack Grealish,Take-On,Nathan Aké,Pass (Live)
4,15.0,Wilfried Zaha,Crystal Palace,0.08,,Blocked,14.0,Left Foot,,Michael Olise,Pass (Live),Tyrick Mitchell,Tackle
5,19.0,Erling Haaland,Manchester City,0.07,,Blocked,23.0,Left Foot,,Rodri,Pass (Live),Rodri,Take-On
6,26.0,Manuel Akanji,Manchester City,0.02,,Off Target,29.0,Right Foot,,John Stones,Pass (Live),İlkay Gündoğan,Pass (Live)
7,28.0,Erling Haaland,Manchester City,0.21,,Off Target,8.0,Left Foot,,Nathan Aké,Pass (Live),Bernardo Silva,Pass (Live)
8,32.0,Erling Haaland,Manchester City,0.03,,Blocked,17.0,Left Foot,,Phil Foden,Pass (Live),,
9,33.0,Wilfried Zaha,Crystal Palace,0.02,,Blocked,19.0,Right Foot,,Marc Guéhi,Pass (Dead),Wilfried Zaha,Fouled
10,,,,,,,,,,,,,
11,57.0,Phil Foden,Manchester City,0.16,0.69,Saved,21.0,Left Foot,Free kick,Jack Grealish,Fouled,Manuel Akanji,Pass (Live)
12,59.0,Rodri,Manchester City,0.05,,Blocked,25.0,Right Foot,,Rodri,Pass (Live),,
13,60.0,Julián Álvarez,Manchester City,0.25,,Off Target,15.0,Right Foot,,Julián Álvarez,Take-On,Bernardo Silva,Pass (Live)
14,68.0,Julián Álvarez,Manchester City,0.02,0.2,Saved,25.0,Right Foot,,İlkay Gündoğan,Pass (Live),Julián Álvarez,Pass (Live)
15,78.0,Erling Haaland (pen),Manchester City,0.79,0.99,Goal,13.0,Left Foot,,İlkay Gündoğan,Fouled,Jack Grealish,Pass (Dead)
16,83.0,Erling Haaland,Manchester City,0.16,,Off Target,10.0,Head,,Jack Grealish,Pass (Live),Kevin De Bruyne,Pass (Live)
17,84.0,Wilfried Zaha,Crystal Palace,0.04,,Blocked,13.0,Right Foot,,Michael Olise,Pass (Live),Joel Ward,Pass (Live)
18,85.0,Eberechi Eze,Crystal Palace,0.07,,Blocked,23.0,Right Foot,,Naouirou Ahamada,Pass (Live),Odsonne Édouard,Pass (Live)
