,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1.0,Rasmus Kristensen,Leeds United,0.02,0.04,Saved,17.0,Right Foot,,Marc Roca,Pass (Live),Brenden Aaronson,Pass (Dead)
1,1.0,Gabriel Martinelli,Arsenal,0.11,,Blocked,18.0,Right Foot,,Gabriel Jesus,Pass (Live),,
2,11.0,Gabriel Jesus,Arsenal,0.3,,Off Target,8.0,Head,,Granit Xhaka,Pass (Live),Gabriel Martinelli,Pass (Live)
3,30.0,Crysencio Summerville,Leeds United,0.03,0.12,Saved,17.0,Right Foot,,Marc Roca,Pass (Live),Crysencio Summerville,Pass (Live)
4,31.0,Jack Harrison,Leeds United,0.12,0.17,Saved,10.0,Left Foot,,Crysencio Summerville,Pass (Live),Luke Ayling,Pass (Live)
5,35.0,Gabriel Jesus (pen),Arsenal,0.79,0.87,Goal,13.0,Right Foot,,Gabriel Jesus,Fouled,Gabriel Jesus,Take-On
6,38.0,Gabriel Martinelli,Arsenal,0.08,,Blocked,11.0,Left Foot,,Granit Xhaka,Pass (Live),Gabriel Martinelli,Pass (Live)
7,38.0,Gabriel Jesus,Arsenal,0.07,,Blocked,10.0,Right Foot,Volley,Gabriel Martinelli,Shot,,
8,41.0,Gabriel Martinelli,Arsenal,0.05,,Blocked,39.0,Right Foot,Volley,Granit Xhaka,Pass (Live),Gabriel Martinelli,Take-On
9,,,,,,,,,,,,,
10,47.0,Ben White,Arsenal,0.81,0.97,Goal,3.0,Right Foot,Volley,Gabriel Martinelli,Pass (Live),Gabriel Martinelli,Take-On
11,55.0,Gabriel Jesus,Arsenal,0.76,0.7,Goal,7.0,Right Foot,,Leandro Trossard,Pass (Live),Gabriel Jesus,Pass (Live)
12,57.0,Crysencio Summerville,Leeds United,0.07,,Blocked,13.0,Right Foot,,Luis Sinisterra,Pass (Live),,
13,58.0,Oleksandr Zinchenko,Arsenal,0.06,,Blocked,24.0,Left Foot,,Martin Ødegaard,Pass (Live),Gabriel Jesus,Pass (Live)
14,59.0,Gabriel Martinelli,Arsenal,0.21,0.12,Saved,5.0,Head,,Leandro Trossard,Pass (Dead),Granit Xhaka,Pass (Live)
15,59.0,Gabriel Magalhães,Arsenal,0.06,,Off Target,15.0,Left Foot,,Granit Xhaka,Pass (Live),Gabriel Magalhães,Pass (Live)
16,62.0,Gabriel Magalhães,Arsenal,0.3,,Blocked,4.0,Head,,Leandro Trossard,Pass (Dead),,
17,64.0,Brenden Aaronson,Leeds United,0.26,0.08,Saved,7.0,Right Foot,,Brenden Aaronson,Take-On,Rasmus Kristensen,Pass (Live)
18,65.0,Rasmus Kristensen,Leeds United,0.12,,Off Target,16.0,Left Foot,,Brenden Aaronson,Pass (Live),,
19,76.0,Rasmus Kristensen,Leeds United,0.1,0.07,Goal,22.0,Right Foot,Deflected,,,,
20,84.0,Granit Xhaka,Arsenal,0.18,0.73,Goal,11.0,Head,,Martin Ødegaard,Pass (Live),Bukayo Saka,Pass (Live)
