,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,11.0,Morgan Gibbs-White,Nott'ham Forest,0.09,,Off Target,12.0,Right Foot,,Brennan Johnson,Pass (Live),Serge Aurier,Pass (Live)
1,14.0,Aleksandar Mitrović,Fulham,0.11,,Off Target,9.0,Head,,Antonee Robinson,Pass (Live),Willian,Pass (Live)
2,17.0,João Palhinha,Fulham,0.12,,Blocked,9.0,Left Foot,Volley,Willian,Pass (Live),Andreas Pereira,Pass (Dead)
3,17.0,Bobby Reid,Fulham,0.12,,Blocked,6.0,Left Foot,,João Palhinha,Shot,,
4,17.0,Willian,Fulham,0.09,0.81,Goal,13.0,Left Foot,,Bobby Reid,Shot,,
5,25.0,Gustavo Scarpa,Nott'ham Forest,0.07,,Off Target,21.0,Left Foot,,Chris Wood,Pass (Live),Brennan Johnson,Pass (Live)
6,27.0,Felipe,Nott'ham Forest,0.04,,Off Target,12.0,Head,,Renan Lodi,Pass (Live),Gustavo Scarpa,Pass (Live)
7,33.0,Harrison Reed,Fulham,0.04,,Off Target,24.0,Left Foot,,Andreas Pereira,Pass (Dead),Andreas Pereira,Pass (Live)
8,35.0,Aleksandar Mitrović,Fulham,0.24,0.4,Saved,10.0,Right Foot,,Aleksandar Mitrović,Take-On,Aleksandar Mitrović,Take-On
9,36.0,Aleksandar Mitrović,Fulham,0.04,,Off Target,9.0,Head,,Andreas Pereira,Pass (Dead),Aleksandar Mitrović,Shot
10,41.0,Bobby Reid,Fulham,0.02,,Woodwork,32.0,Right Foot,,Andreas Pereira,Pass (Live),,
11,42.0,Andreas Pereira,Fulham,0.07,,Off Target,17.0,Left Foot,,Willian,Pass (Live),Andreas Pereira,Pass (Live)
12,,,,,,,,,,,,,
13,49.0,Aleksandar Mitrović,Fulham,0.02,,Off Target,14.0,Right Foot,Volley,Kenny Tete,Pass (Dead),Andreas Pereira,Pass (Live)
14,50.0,Aleksandar Mitrović,Fulham,0.23,,Off Target,4.0,Right Foot,,Andreas Pereira,Pass (Dead),,
15,51.0,Willian,Fulham,0.04,,Woodwork,26.0,Right Foot,,Tim Ream,Interception,,
16,58.0,Andreas Pereira,Fulham,0.04,,Woodwork,28.0,Right Foot,Free kick,Willian,Fouled,Antonee Robinson,Pass (Live)
17,61.0,Chris Wood,Nott'ham Forest,0.04,,Blocked,13.0,Right Foot,,Morgan Gibbs-White,Pass (Dead),Chris Wood,Fouled
18,62.0,Brennan Johnson,Nott'ham Forest,0.03,,Off Target,23.0,Right Foot,Volley,Chris Wood,Shot,,
19,64.0,Morgan Gibbs-White,Nott'ham Forest,0.02,,Off Target,24.0,Right Foot,,Emmanuel Dennis,Pass (Live),Morgan Gibbs-White,Pass (Live)
20,65.0,Emmanuel Dennis,Nott'ham Forest,0.09,,Off Target,12.0,Right Foot,,Serge Aurier,Pass (Live),Jonjo Shelvey,Pass (Live)
21,66.0,Aleksandar Mitrović,Fulham,0.04,,Off Target,13.0,Head,,Antonee Robinson,Pass (Live),Andreas Pereira,Pass (Live)
22,68.0,Serge Aurier,Nott'ham Forest,0.12,0.11,Saved,6.0,Head,,Jonjo Shelvey,Pass (Live),Brennan Johnson,Pass (Live)
23,74.0,Emmanuel Dennis,Nott'ham Forest,0.11,,Off Target,12.0,Left Foot,Volley,Serge Aurier,Pass (Live),Remo Freuler,Pass (Live)
24,76.0,Morgan Gibbs-White,Nott'ham Forest,0.04,,Blocked,16.0,Right Foot,,Jonjo Shelvey,Pass (Live),Joe Worrall,Pass (Live)
25,78.0,Aleksandar Mitrović,Fulham,0.13,,Off Target,11.0,Head,,Harrison Reed,Pass (Live),Tim Ream,Pass (Live)
26,88.0,Manor Solomon,Fulham,0.21,0.6,Goal,15.0,Right Foot,,Andreas Pereira,Pass (Live),Kenny Tete,Pass (Live)
