,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,5,Joe Worrall,Nott'ham Forest,0.1,,Off Target,14.0,Right Foot,Volley,Felipe,Pass (Live),Moussa Niakhate,Pass (Dead)
1,11,Gabriel Jesus,Arsenal,0.11,0.04,Saved,5.0,Right Foot,,Leandro Trossard,Pass (Live),Martin Ødegaard,Pass (Live)
2,17,Gabriel Jesus,Arsenal,0.1,,Woodwork,4.0,Head,,,,,
3,19,Taiwo Awoniyi,Nott'ham Forest,0.11,0.5,Goal,11.0,Right Foot,,,,,
4,22,Gabriel Jesus,Arsenal,0.07,0.03,Saved,11.0,Right Foot,,,,,
5,27,Leandro Trossard,Arsenal,0.07,,Off Target,15.0,Left Foot,Volley,Bukayo Saka,Pass (Dead),Martin Ødegaard,Pass (Live)
6,29,Gabriel Jesus,Arsenal,0.04,,Off Target,23.0,Right Foot,,Martin Ødegaard,Pass (Live),Gabriel Jesus,Pass (Live)
7,45+5,Leandro Trossard,Arsenal,0.03,,Off Target,22.0,Right Foot,Volley,Bukayo Saka,Pass (Dead),,
8,,,,,,,,,,,,,
9,48,Felipe,Nott'ham Forest,0.11,,Blocked,8.0,Right Foot,,Renan Lodi,Pass (Live),Morgan Gibbs-White,Pass (Dead)
10,61,Bukayo Saka,Arsenal,0.09,0.15,Saved,13.0,Right Foot,,Ben White,Pass (Live),Gabriel Magalhães,Pass (Live)
11,61,Jorginho,Arsenal,0.03,,Blocked,18.0,Right Foot,,,,,
12,67,Morgan Gibbs-White,Nott'ham Forest,0.13,,Off Target,9.0,Right Foot,,,,,
13,69,Jorginho,Arsenal,0.03,,Off Target,29.0,Right Foot,Volley,Leandro Trossard,Pass (Live),Bukayo Saka,Pass (Live)
14,72,Renan Lodi,Nott'ham Forest,0.04,,Off Target,22.0,Left Foot,,Danilo,Pass (Live),Serge Aurier,Pass (Live)
15,90,Morgan Gibbs-White,Nott'ham Forest,0.07,0.03,Saved,16.0,Right Foot,,Morgan Gibbs-White,Take-On,Cheikhou Kouyaté,Pass (Live)
16,90+2,Kieran Tierney,Arsenal,0.05,,Off Target,15.0,Right Foot,,Gabriel Jesus,Pass (Live),Ben White,Pass (Live)
17,90+5,Martin Ødegaard,Arsenal,0.02,,Off Target,26.0,Left Foot,,Fabio Vieira,Pass (Live),Jorginho,Pass (Live)
