,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Weston McKennie,Leeds United,0.07,,Off Target,18.0,Left Foot,Volley,Patrick Bamford,Pass (Live),Junior Firpo,Pass (Live)
1,6,Jack Harrison,Leeds United,0.09,0.16,Goal,12.0,Left Foot,Deflected,Robin Koch,Pass (Live),Maximilian Wöber,Pass (Live)
2,11,Daniel Podence,Wolves,0.11,0.04,Saved,9.0,Right Foot,,Daniel Podence,Tackle,,
3,11,Pedro Neto,Wolves,0.17,,Blocked,9.0,Left Foot,,Daniel Podence,Shot,,
4,15,Craig Dawson,Wolves,0.19,,Off Target,5.0,Head,,Daniel Podence,Pass (Dead),Pedro Neto,Fouled
5,20,Rúben Neves,Wolves,0.04,,Blocked,22.0,Right Foot,,João Gomes,Pass (Live),Daniel Podence,Pass (Dead)
6,25,Rúben Neves,Wolves,0.06,,Off Target,21.0,Right Foot,Volley,Pedro Neto,Pass (Dead),Jonny Castro,Fouled
7,27,Nélson Semedo,Wolves,0.15,,Blocked,9.0,Right Foot,,Max Kilman,Pass (Live),Rúben Neves,Pass (Live)
8,27,Daniel Podence,Wolves,0.08,,Off Target,6.0,Right Foot,Volley,Nélson Semedo,Shot,,
9,32,Rúben Neves,Wolves,0.02,,Off Target,28.0,Right Foot,,João Gomes,Pass (Live),João Gomes,Pass (Live)
10,37,Weston McKennie,Leeds United,0.04,,Blocked,15.0,Right Foot,Volley,Marc Roca,Pass (Live),Brenden Aaronson,Pass (Dead)
11,41,Marc Roca,Leeds United,0.03,,Off Target,33.0,Left Foot,Free kick,Jack Harrison,Fouled,Weston McKennie,Shot
12,44,Patrick Bamford,Leeds United,0.06,,Off Target,25.0,Left Foot,Free kick,Patrick Bamford,Fouled,Illan Meslier,Pass (Dead)
13,45+1,Brenden Aaronson,Leeds United,0.03,,Off Target,30.0,Right Foot,,Marc Roca,Pass (Live),Wilfried Gnonto,Pass (Live)
14,,,,,,,,,,,,,
15,47,Nathan Collins,Wolves,0.06,,Blocked,8.0,Head,,Daniel Podence,Pass (Dead),Nathan Collins,Pass (Live)
16,49,Luke Ayling,Leeds United,0.62,0.11,Goal,3.0,Head,,Marc Roca,Pass (Dead),Brenden Aaronson,Fouled
17,53,Daniel Podence,Wolves,0.04,0.08,Saved,19.0,Right Foot,Deflected,Mario Lemina,Pass (Live),Jonny Castro,Pass (Live)
18,54,Mario Lemina,Wolves,0.1,,Off Target,15.0,Left Foot,,Mario Lemina,Tackle,,
19,55,Rúben Neves,Wolves,0.02,,Blocked,30.0,Right Foot,,Jonny Castro,Pass (Live),Rúben Neves,Pass (Live)
20,58,Pablo Sarabia,Wolves,0.11,,Off Target,9.0,Left Foot,,Rúben Neves,Pass (Live),João Gomes,Pass (Live)
21,59,Jack Harrison,Leeds United,0.23,,Blocked,11.0,Left Foot,,Brenden Aaronson,Pass (Live),Patrick Bamford,Pass (Live)
22,59,Marc Roca,Leeds United,0.04,,Off Target,26.0,Left Foot,Volley,Jack Harrison,Shot,,
23,62,Rasmus Kristensen,Leeds United,0.05,0.03,Goal,10.0,Right Foot,,Rasmus Kristensen,Take-On,Patrick Bamford,Pass (Live)
24,65,Jonny Castro,Wolves,0.05,0.05,Goal,40.0,Right Foot,Volley,,,,
25,70,Pablo Sarabia,Wolves,0.58,0.75,Saved,8.0,Left Foot,,Jonny Castro,Pass (Live),Max Kilman,Pass (Live)
26,70,Raúl Jiménez,Wolves,0.6,0.46,Saved,6.0,Right Foot,,Adama Traoré,Pass (Live),Pablo Sarabia,Pass (Live)
27,71,Rúben Neves,Wolves,0.07,,Off Target,15.0,Left Foot,,Pablo Sarabia,Pass (Live),Nathan Collins,Pass (Live)
28,73,Matheus Cunha,Wolves,0.04,0.15,Goal,19.0,Right Foot,Deflected,Jonny Castro,Pass (Live),João Gomes,Pass (Live)
29,77,Pablo Sarabia,Wolves,0.08,0.17,Saved,14.0,Left Foot,,Raúl Jiménez,Pass (Live),Max Kilman,Pass (Live)
30,77,João Gomes,Wolves,0.03,,Blocked,28.0,Right Foot,,Pablo Sarabia,Shot,,
31,90+3,Matheus Cunha,Wolves,0.02,,Off Target,15.0,Head,,Pablo Sarabia,Pass (Live),Adama Traoré,Pass (Live)
32,90+4,Raúl Jiménez,Wolves,0.02,0.05,Saved,10.0,Head,,Adama Traoré,Pass (Live),Pablo Sarabia,Pass (Live)
33,90+7,Rodrigo,Leeds United,0.34,0.44,Goal,11.0,Left Foot,,Crysencio Summerville,Pass (Live),Crysencio Summerville,Tackle
34,90+13,Pablo Sarabia,Wolves,0.17,,Off Target,21.0,Left Foot,Free kick,João Moutinho,Fouled,,
