,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,Pedro Neto,Wolves,0.02,,Blocked,29.0,Left Foot,,João Moutinho,Pass (Dead),Gonçalo Guedes,Fouled
1,11,Matheus Nunes,Wolves,0.04,,Woodwork,15.0,Right Foot,Volley,Pedro Neto,Pass (Live),João Moutinho,Pass (Live)
2,18,Raúl Jiménez,Wolves,0.05,0.05,Saved,10.0,Head,,Nélson Semedo,Pass (Live),João Moutinho,Pass (Live)
3,20,Pedro Neto,Wolves,0.04,,Off Target,30.0,Left Foot,,Matheus Nunes,Pass (Live),Rúben Neves,Pass (Live)
4,35,Raúl Jiménez,Wolves,0.26,,Off Target,5.0,Head,,Pedro Neto,Pass (Dead),,
5,38,Ryan Christie,Bournemouth,0.12,,Off Target,11.0,Left Foot,,,,,
6,45,Gonçalo Guedes,Wolves,0.03,0.02,Saved,23.0,Right Foot,,Pedro Neto,Pass (Live),Pedro Neto,Pass (Live)
7,,,,,,,,,,,,,
8,46,Dominic Solanke,Bournemouth,0.09,0.02,Saved,12.0,Head,,Philip Billing,Pass (Live),Marcus Tavernier,Pass (Live)
9,48,Marcus Tavernier,Bournemouth,0.04,,Blocked,16.0,Right Foot,,Jordan Zemura,Take-On,,
10,56,João Moutinho,Wolves,0.14,,Blocked,23.0,Right Foot,Free kick,Gonçalo Guedes,Fouled,Gonçalo Guedes,Take-On
11,57,Rúben Neves,Wolves,0.01,,Blocked,35.0,Right Foot,,João Moutinho,Pass (Live),Matheus Nunes,Pass (Live)
12,62,Jefferson Lerma,Bournemouth,0.03,,Off Target,32.0,Right Foot,,Ryan Christie,Pass (Live),Jordan Zemura,Pass (Live)
13,68,Pedro Neto,Wolves,0.04,,Off Target,19.0,Left Foot,,Nathan Collins,Pass (Live),Rúben Neves,Pass (Live)
14,74,Rayan Aït-Nouri,Wolves,0.04,,Off Target,16.0,Left Foot,Volley,Rúben Neves,Pass (Live),João Moutinho,Pass (Live)
15,74,Gonçalo Guedes,Wolves,0.04,,Off Target,30.0,Right Foot,,Nathan Collins,Pass (Live),,
16,78,Raúl Jiménez,Wolves,0.13,,Off Target,16.0,Right Foot,,Daniel Podence,Pass (Live),Rúben Neves,Pass (Live)
17,80,Daniel Podence,Wolves,0.22,,Blocked,3.0,Head,,Raúl Jiménez,Pass (Live),João Moutinho,Pass (Live)
18,84,Jonny Castro,Wolves,0.07,,Off Target,9.0,Head,,Pedro Neto,Pass (Dead),João Moutinho,Pass (Live)
19,87,Raúl Jiménez,Wolves,0.14,,Off Target,9.0,Head,,Daniel Podence,Pass (Live),Jonny Castro,Pass (Live)
20,90+3,João Moutinho,Wolves,0.22,,Blocked,12.0,Right Foot,,Raúl Jiménez,Pass (Live),Pedro Neto,Pass (Live)
21,90+4,Dominic Solanke,Bournemouth,0.12,0.44,Saved,10.0,Right Foot,,Marcus Tavernier,Pass (Live),Jaidon Anthony,Pass (Live)
22,90+5,Raúl Jiménez,Wolves,0.04,0.07,Saved,17.0,Left Foot,,João Moutinho,Pass (Live),Raúl Jiménez,Pass (Live)
