,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,12,Jamie Vardy,Leicester City,0.14,0.56,Saved,7.0,Left Foot,,Harvey Barnes,Pass (Live),James Maddison,Pass (Live)
1,17,Ibrahima Konaté,Liverpool,0.02,,Blocked,13.0,Head,,Trent Alexander-Arnold,Pass (Dead),,
2,29,Luis Díaz,Liverpool,0.05,,Off Target,15.0,Right Foot,,Andrew Robertson,Pass (Live),,
3,31,Fabinho,Liverpool,0.04,,Off Target,30.0,Right Foot,,Curtis Jones,Pass (Live),Curtis Jones,Take-On
4,33,Curtis Jones,Liverpool,0.31,0.89,Goal,6.0,Left Foot,,Mohamed Salah,Pass (Live),Jordan Henderson,Pass (Live)
5,36,Curtis Jones,Liverpool,0.17,0.11,Goal,16.0,Right Foot,,Mohamed Salah,Pass (Live),Cody Gakpo,Pass (Live)
6,38,Cody Gakpo,Liverpool,0.4,0.08,Saved,16.0,Right Foot,,Mohamed Salah,Pass (Live),Fabinho,Tackle
7,43,Mohamed Salah,Liverpool,0.14,,Blocked,15.0,Left Foot,Deflected,Luis Díaz,Pass (Live),Curtis Jones,Pass (Live)
8,45+2,Fabinho,Liverpool,0.02,,Off Target,27.0,Left Foot,,Luis Díaz,Pass (Live),Cody Gakpo,Pass (Live)
9,,,,,,,,,,,,,
10,46,James Maddison,Leicester City,0.12,0.05,Saved,14.0,Right Foot,,Ricardo Pereira,Pass (Live),Jamie Vardy,Pass (Live)
11,51,Luis Díaz,Liverpool,0.03,,Off Target,16.0,Head,,Jordan Henderson,Pass (Live),Trent Alexander-Arnold,Pass (Live)
12,52,Harvey Barnes,Leicester City,0.04,0.28,Saved,20.0,Right Foot,,Youri Tielemans,Pass (Live),Jamie Vardy,Pass (Live)
13,53,Mohamed Salah,Liverpool,0.04,,Off Target,22.0,Left Foot,,Jordan Henderson,Pass (Live),,
14,57,Curtis Jones,Liverpool,0.06,,Blocked,14.0,Right Foot,,Luis Díaz,Pass (Live),Jordan Henderson,Pass (Live)
15,68,Mohamed Salah,Liverpool,0.07,0.05,Saved,18.0,Left Foot,,Cody Gakpo,Pass (Live),,
16,71,Trent Alexander-Arnold,Liverpool,0.07,0.64,Goal,27.0,Right Foot,Free kick,Mohamed Salah,Pass (Dead),Jordan Henderson,Fouled
17,76,Mohamed Salah,Liverpool,0.12,,Blocked,11.0,Left Foot,,Curtis Jones,Pass (Live),Ibrahima Konaté,Pass (Live)
18,79,Mohamed Salah,Liverpool,0.57,,Off Target,17.0,Left Foot,,Cody Gakpo,Pass (Live),Diogo Jota,Pass (Live)
19,88,Jamie Vardy,Leicester City,0.11,0.35,Saved,12.0,Right Foot,Volley,Youri Tielemans,Pass (Live),Tetê,Pass (Live)
20,89,Harvey Elliott,Liverpool,0.04,,Blocked,17.0,Left Foot,,James Milner,Pass (Live),Diogo Jota,Pass (Live)
