,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,Emi Buendía,Aston Villa,0.14,,Off Target,14.0,Right Foot,,Jacob Ramsey,Pass (Live),Leon Bailey,Pass (Live)
1,10,Gabriel Jesus,Arsenal,0.09,0.14,Saved,9.0,Right Foot,,Martin Ødegaard,Pass (Dead),Albert Sambi Lokonga,Fouled
2,11,Gabriel Martinelli,Arsenal,0.03,,Off Target,16.0,Right Foot,Volley,Bukayo Saka,Pass (Dead),Gabriel Jesus,Shot
3,11,Gabriel Magalhães,Arsenal,0.08,,Blocked,17.0,Left Foot,,William Saliba,Pass (Live),,
4,12,Bukayo Saka,Arsenal,0.05,,Blocked,17.0,Left Foot,,Martin Ødegaard,Pass (Live),Gabriel Martinelli,Pass (Dead)
5,12,Gabriel Magalhães,Arsenal,0.04,,Blocked,23.0,Left Foot,,Bukayo Saka,Pass (Live),Bukayo Saka,Shot
6,12,Gabriel Magalhães,Arsenal,0.03,0.13,Saved,25.0,Right Foot,,Gabriel Magalhães,Shot,,
7,16,Martin Ødegaard,Arsenal,0.24,,Blocked,11.0,Left Foot,,,,,
8,16,Martin Ødegaard,Arsenal,0.16,,Blocked,10.0,Right Foot,,Martin Ødegaard,Shot,,
9,23,Bukayo Saka,Arsenal,0.36,,Off Target,5.0,Right Foot,,Gabriel Martinelli,Pass (Live),Granit Xhaka,Pass (Live)
10,28,Emi Buendía,Aston Villa,0.05,0.06,Saved,16.0,Left Foot,,Matty Cash,Pass (Live),Matty Cash,Pass (Live)
11,29,Gabriel Magalhães,Arsenal,0.17,,Blocked,5.0,Head,,Bukayo Saka,Pass (Dead),Albert Sambi Lokonga,Pass (Live)
12,31,Gabriel Jesus,Arsenal,0.23,0.59,Goal,6.0,Left Foot,,Gabriel Martinelli,Pass (Live),Kieran Tierney,Pass (Live)
13,44,Gabriel Jesus,Arsenal,0.21,0.08,Saved,9.0,Right Foot,Deflected,Martin Ødegaard,Pass (Live),Ben White,Pass (Live)
14,44,Kieran Tierney,Arsenal,0.06,,Off Target,19.0,Right Foot,Volley,Gabriel Jesus,Shot,,
15,45,Kieran Tierney,Arsenal,0.14,0.21,Saved,17.0,Left Foot,,Gabriel Jesus,Pass (Live),Kieran Tierney,Shot
16,45+2,Gabriel Martinelli,Arsenal,0.02,0.22,Saved,27.0,Right Foot,Volley,Granit Xhaka,Pass (Live),Kieran Tierney,Pass (Live)
17,,,,,,,,,,,,,
18,52,Bukayo Saka,Arsenal,0.04,,Blocked,24.0,Right Foot,,Gabriel Martinelli,Pass (Live),Martin Ødegaard,Pass (Live)
19,55,Martin Ødegaard,Arsenal,0.07,0.72,Saved,25.0,Left Foot,Free kick,Gabriel Jesus,Fouled,Kieran Tierney,Pass (Live)
20,63,Gabriel Jesus,Arsenal,0.37,,Off Target,5.0,Right Foot,,Ben White,Pass (Live),Gabriel Martinelli,Pass (Dead)
21,69,Gabriel Martinelli,Arsenal,0.03,,Blocked,28.0,Right Foot,,Granit Xhaka,Pass (Live),Albert Sambi Lokonga,Pass (Live)
22,73,Leon Bailey,Aston Villa,0.24,0.12,Saved,13.0,Right Foot,,Jacob Ramsey,Pass (Live),,
23,74,Douglas Luiz,Aston Villa,0.02,0.01,Goal,33.0,Right Foot,,Leon Bailey,Shot,,
24,77,Gabriel Martinelli,Arsenal,0.09,0.11,Goal,6.0,Left Foot,,Bukayo Saka,Pass (Live),Takehiro Tomiyasu,Pass (Live)
25,90,Gabriel Martinelli,Arsenal,0.03,,Off Target,32.0,Left Foot,,Emile Smith Rowe,Pass (Live),Granit Xhaka,Pass (Live)
26,90+4,Eddie Nketiah,Arsenal,0.05,,Off Target,23.0,Right Foot,,Takehiro Tomiyasu,Pass (Live),Rob Holding,Pass (Live)
