,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,Stefan Bajcetic,Liverpool,0.14,0.05,Saved,15.0,Right Foot,,Mohamed Salah,Pass (Live),Harvey Elliott,Pass (Live)
1,3,João Moutinho,Wolves,0.08,0.26,Saved,16.0,Right Foot,,Pablo Sarabia,Pass (Live),João Moutinho,Pass (Live)
2,4,Raúl Jiménez,Wolves,0.08,,Off Target,9.0,Right Foot,Volley,Hugo Bueno,Pass (Dead),João Moutinho,Shot
3,4,Pablo Sarabia,Wolves,0.71,,Off Target,3.0,Head,,Raúl Jiménez,Shot,,
4,11,Darwin Núñez,Liverpool,0.05,,Off Target,9.0,Right Foot,Volley,Kostas Tsimikas,Pass (Dead),,
5,13,Raúl Jiménez,Wolves,0.04,,Blocked,15.0,Left Foot,,Rúben Neves,Pass (Live),Rúben Neves,Interception
6,19,Diogo Jota,Liverpool,0.18,,Off Target,11.0,Right Foot,,Mohamed Salah,Pass (Live),Trent Alexander-Arnold,Pass (Live)
7,35,Fabinho,Liverpool,0.05,,Blocked,21.0,Right Foot,Volley,Fabinho,Pass (Live),Fabinho,Tackle
8,39,Harvey Elliott,Liverpool,0.24,,Off Target,10.0,Head,,Darwin Núñez,Pass (Live),Diogo Jota,Pass (Live)
9,45+2,Harvey Elliott,Liverpool,0.08,0.35,Saved,19.0,Left Foot,Volley,Darwin Núñez,Pass (Live),Trent Alexander-Arnold,Pass (Live)
10,45+2,Darwin Núñez,Liverpool,0.18,,Off Target,8.0,Head,,Trent Alexander-Arnold,Pass (Dead),Harvey Elliott,Shot
11,,,,,,,,,,,,,
12,46,Trent Alexander-Arnold,Liverpool,0.04,,Blocked,27.0,Right Foot,,Diogo Jota,Pass (Live),Darwin Núñez,Pass (Live)
13,55,Harvey Elliott,Liverpool,0.09,0.1,Saved,17.0,Right Foot,"Deflected, Volley",Darwin Núñez,Pass (Live),Fabinho,Pass (Live)
14,59,Diogo Jota,Liverpool,0.06,,Blocked,20.0,Right Foot,,,,,
15,70,Darwin Núñez,Liverpool,0.04,,Off Target,18.0,Left Foot,,Virgil van Dijk,Pass (Live),Kostas Tsimikas,Pass (Live)
16,73,Virgil van Dijk,Liverpool,0.23,0.79,Saved,8.0,Other,,Trent Alexander-Arnold,Pass (Dead),Stefan Bajcetic,Fouled
17,73,Virgil van Dijk,Liverpool,0.66,0.92,Goal,3.0,Head,,Diogo Jota,Pass (Live),Virgil van Dijk,Shot
18,77,Mohamed Salah,Liverpool,0.58,0.89,Goal,7.0,Right Foot,Volley,Kostas Tsimikas,Pass (Live),Cody Gakpo,Pass (Live)
19,83,Mohamed Salah,Liverpool,0.14,,Off Target,12.0,Left Foot,,,,,
