,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,6,Casemiro,Manchester Utd,0.05,,Blocked,9.0,Head,,Christian Eriksen,Pass (Dead),,
1,6,Alejandro Garnacho,Manchester Utd,0.04,,Off Target,24.0,Right Foot,Volley,Casemiro,Shot,,
2,16,Alejandro Garnacho,Manchester Utd,0.29,0.63,Saved,14.0,Right Foot,,,,,
3,23,Antony,Manchester Utd,0.03,,Blocked,16.0,Left Foot,,,,,
4,24,Daniel Podence,Wolves,0.03,,Blocked,17.0,Right Foot,,João Moutinho,Pass (Live),,
5,24,João Moutinho,Wolves,0.08,,Blocked,15.0,Right Foot,,Diego Costa,Pass (Live),Daniel Podence,Pass (Live)
6,25,Diego Costa,Wolves,0.1,0.07,Saved,13.0,Right Foot,,Matheus Nunes,Pass (Live),Hugo Bueno,Pass (Live)
7,30,Anthony Martial,Manchester Utd,0.08,,Blocked,14.0,Left Foot,,Bruno Fernandes,Pass (Live),Antony,Pass (Live)
8,31,Rúben Neves,Wolves,0.06,,Blocked,16.0,Right Foot,,Daniel Podence,Pass (Live),Hwang Hee-chan,Pass (Live)
9,36,Daniel Podence,Wolves,0.05,,Blocked,16.0,Left Foot,Volley,Hwang Hee-chan,Pass (Live),Diego Costa,Pass (Live)
10,37,Antony,Manchester Utd,0.1,0.05,Saved,10.0,Head,,Tyrell Malacia,Pass (Live),Alejandro Garnacho,Pass (Live)
11,45+1,Anthony Martial,Manchester Utd,0.55,,Off Target,6.0,Head,,Bruno Fernandes,Pass (Live),Casemiro,Pass (Live)
12,,,,,,,,,,,,,
13,47,Nathan Collins,Wolves,0.03,,Off Target,13.0,Head,,Hugo Bueno,Pass (Dead),Daniel Podence,Take-On
14,52,Antony,Manchester Utd,0.04,,Blocked,21.0,Left Foot,,Bruno Fernandes,Pass (Live),Christian Eriksen,Pass (Live)
15,53,Antony,Manchester Utd,0.08,,Off Target,16.0,Left Foot,,Bruno Fernandes,Pass (Live),Luke Shaw,Pass (Live)
16,53,Bruno Fernandes,Manchester Utd,0.15,,Blocked,14.0,Right Foot,,Anthony Martial,Pass (Live),Marcus Rashford,Pass (Live)
17,53,Antony,Manchester Utd,0.13,0.06,Saved,5.0,Left Foot,,Bruno Fernandes,Shot,,
18,56,Bruno Fernandes,Manchester Utd,0.08,,Off Target,27.0,Right Foot,Free kick,Bruno Fernandes,Fouled,,
19,58,Rúben Neves,Wolves,0.03,0.45,Saved,34.0,Right Foot,Free kick,Daniel Podence,Fouled,João Moutinho,Pass (Live)
20,67,Casemiro,Manchester Utd,0.01,,Off Target,27.0,Left Foot,Volley,Antony,Pass (Live),Aaron Wan-Bissaka,Pass (Live)
21,73,Rúben Neves,Wolves,0.04,,Blocked,33.0,Right Foot,Free kick,Nathan Collins,Fouled,Nathan Collins,Take-On
22,76,Marcus Rashford,Manchester Utd,0.14,0.07,Goal,9.0,Right Foot,,Marcus Rashford,Take-On,Bruno Fernandes,Pass (Live)
23,84,Marcus Rashford,Manchester Utd,0.14,0.46,Saved,6.0,Right Foot,,Aaron Wan-Bissaka,Pass (Live),Antony,Pass (Live)
24,89,Bruno Fernandes,Manchester Utd,0.08,0.21,Saved,21.0,Right Foot,,Donny van de Beek,Pass (Live),Casemiro,Pass (Live)
25,90+2,Raúl Jiménez,Wolves,0.11,,Blocked,9.0,Head,,Jonny Castro,Pass (Live),Rayan Aït-Nouri,Pass (Live)
26,90+4,Raúl Jiménez,Wolves,0.14,0.07,Saved,7.0,Head,,Rayan Aït-Nouri,Pass (Dead),Raúl Jiménez,Shot
