,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1.0,Jay Stansfield,Fulham,0.14,,Blocked,9.0,Left Foot,,Aleksandar Mitrović,Pass (Live),Andreas Pereira,Pass (Live)
1,1.0,Bobby Reid,Fulham,0.59,0.99,Goal,2.0,Right Foot,Volley,Jay Stansfield,Shot,,
2,8.0,Andreas Pereira,Fulham,0.03,0.22,Saved,32.0,Right Foot,,Antonee Robinson,Pass (Live),,
3,11.0,Jay Stansfield,Fulham,0.11,,Blocked,19.0,Left Foot,,,,,
4,11.0,Aleksandar Mitrović,Fulham,0.08,0.03,Saved,21.0,Right Foot,,Jay Stansfield,Pass (Live),Jay Stansfield,Shot
5,13.0,Andreas Pereira,Fulham,0.05,,Blocked,12.0,Left Foot,,Antonee Robinson,Pass (Live),Aleksandar Mitrović,Pass (Live)
6,15.0,Aleksandar Mitrović,Fulham,0.25,0.07,Saved,11.0,Head,,Andreas Pereira,Pass (Dead),Jay Stansfield,Fouled
7,20.0,Aleksandar Mitrović,Fulham,0.03,,Blocked,16.0,Right Foot,Volley,Andreas Pereira,Pass (Dead),Kenny Tete,Pass (Dead)
8,20.0,João Palhinha,Fulham,0.08,0.08,Goal,10.0,Head,,Andreas Pereira,Pass (Dead),Aleksandar Mitrović,Shot
9,24.0,Harrison Reed,Fulham,0.04,,Off Target,23.0,Right Foot,,Bobby Reid,Pass (Live),Andreas Pereira,Pass (Live)
10,27.0,Ben Mee,Brentford,0.07,,Off Target,7.0,Head,,Mathias Jensen,Pass (Dead),Yoane Wissa,Pass (Live)
11,32.0,Bryan Mbeumo,Brentford,0.03,,Blocked,20.0,Right Foot,Volley,Josh Dasilva,Pass (Live),Aaron Hickey,Pass (Live)
12,34.0,Bryan Mbeumo,Brentford,0.06,0.1,Saved,16.0,Right Foot,Volley,Mathias Jensen,Pass (Live),Josh Dasilva,Pass (Live)
13,37.0,Yoane Wissa,Brentford,0.1,0.24,Saved,16.0,Head,,Bryan Mbeumo,Pass (Live),Josh Dasilva,Pass (Live)
14,44.0,Christian Nørgaard,Brentford,0.12,0.22,Goal,10.0,Right Foot,Volley,Mathias Jensen,Pass (Dead),Josh Dasilva,Pass (Live)
15,,,,,,,,,,,,,
16,58.0,Andreas Pereira,Fulham,0.07,0.14,Saved,26.0,Right Foot,Free kick,Andreas Pereira,Fouled,Bobby Reid,Tackle
17,60.0,Bryan Mbeumo,Brentford,0.06,,Off Target,24.0,Right Foot,,Christian Nørgaard,Pass (Live),Christian Nørgaard,Take-On
18,66.0,Aleksandar Mitrović,Fulham,0.31,0.41,Saved,15.0,Right Foot,,,,,
19,66.0,Aleksandar Mitrović,Fulham,0.03,,Off Target,17.0,Head,,Andreas Pereira,Pass (Dead),Aleksandar Mitrović,Shot
20,67.0,Rico Henry,Brentford,0.08,,Blocked,15.0,Left Foot,,Ivan Toney,Pass (Live),Ivan Toney,Take-On
21,69.0,Ivan Toney,Brentford,0.17,,Off Target,4.0,Head,,Bryan Mbeumo,Pass (Dead),Bryan Mbeumo,Pass (Live)
22,71.0,Ivan Toney,Brentford,0.86,0.81,Goal,5.0,Right Foot,Deflected,Bryan Mbeumo,Pass (Live),Christian Nørgaard,Pass (Live)
23,74.0,Ben Mee,Brentford,0.01,,Off Target,10.0,Head,,Bryan Mbeumo,Pass (Dead),Ben Mee,Pass (Live)
24,75.0,Keane Lewis-Potter,Brentford,0.1,,Blocked,14.0,Right Foot,,Keane Lewis-Potter,Take-On,Shandon Baptiste,Pass (Live)
25,75.0,Shandon Baptiste,Brentford,0.08,,Blocked,17.0,Left Foot,,Shandon Baptiste,Pass (Live),Ben Mee,Pass (Live)
26,76.0,Christian Nørgaard,Brentford,0.05,0.15,Saved,24.0,Right Foot,Volley,,,,
27,82.0,Aleksandar Mitrović,Fulham,0.35,0.65,Saved,4.0,Head,,Kevin Mbabu,Pass (Live),Andreas Pereira,Pass (Live)
28,82.0,Harrison Reed,Fulham,0.1,,Off Target,18.0,Right Foot,,Aleksandar Mitrović,Shot,,
29,88.0,Harrison Reed,Fulham,0.1,,Blocked,20.0,Right Foot,,Bobby Reid,Pass (Live),Kevin Mbabu,Take-On
30,89.0,Aleksandar Mitrović,Fulham,0.18,,Off Target,14.0,Right Foot,Volley,Tom Cairney,Pass (Live),Tim Ream,Pass (Live)
31,90.0,Aleksandar Mitrović,Fulham,0.05,0.33,Goal,10.0,Head,,Kevin Mbabu,Pass (Live),Harrison Reed,Pass (Live)
