,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Saïd Benrahma,West Ham,0.09,,Blocked,21.0,Right Foot,,Gianluca Scamacca,Pass (Live),Thilo Kehrer,Pass (Live)
1,4,Marcus Rashford,Manchester Utd,0.05,,Off Target,18.0,Right Foot,,Diogo Dalot,Pass (Live),Casemiro,Pass (Live)
2,7,Anthony Elanga,Manchester Utd,0.06,,Off Target,17.0,Left Foot,,Christian Eriksen,Pass (Live),Lisandro Martínez,Pass (Live)
3,15,Cristiano Ronaldo,Manchester Utd,0.03,0.02,Saved,32.0,Right Foot,,Casemiro,Pass (Live),,
4,15,Marcus Rashford,Manchester Utd,0.14,,Blocked,15.0,Right Foot,,Marcus Rashford,Interception,,
5,16,Marcus Rashford,Manchester Utd,0.05,0.04,Saved,13.0,Head,,Diogo Dalot,Pass (Live),Anthony Elanga,Pass (Live)
6,17,Saïd Benrahma,West Ham,0.03,,Blocked,30.0,Right Foot,,Saïd Benrahma,Take-On,Gianluca Scamacca,Pass (Live)
7,17,Gianluca Scamacca,West Ham,0.02,,Blocked,31.0,Right Foot,,Saïd Benrahma,Shot,,
8,18,Cristiano Ronaldo,Manchester Utd,0.05,,Blocked,14.0,Left Foot,,Bruno Fernandes,Pass (Live),,
9,23,Bruno Fernandes,Manchester Utd,0.02,,Blocked,30.0,Right Foot,,Diogo Dalot,Pass (Live),Marcus Rashford,Pass (Live)
10,36,Anthony Elanga,Manchester Utd,0.03,,Off Target,10.0,Left Foot,Volley,Christian Eriksen,Pass (Dead),Marcus Rashford,Pass (Live)
11,38,Marcus Rashford,Manchester Utd,0.28,0.73,Goal,6.0,Head,,Christian Eriksen,Pass (Live),Bruno Fernandes,Pass (Live)
12,,,,,,,,,,,,,
13,50,Gianluca Scamacca,West Ham,0.14,,Blocked,13.0,Right Foot,,Saïd Benrahma,Pass (Live),Aaron Cresswell,Pass (Live)
14,51,Marcus Rashford,Manchester Utd,0.04,,Off Target,23.0,Right Foot,,Diogo Dalot,Pass (Live),Lisandro Martínez,Pass (Live)
15,62,Cristiano Ronaldo,Manchester Utd,0.2,,Off Target,10.0,Head,,Luke Shaw,Pass (Live),Christian Eriksen,Pass (Live)
16,62,Cristiano Ronaldo,Manchester Utd,0.05,,Off Target,13.0,Left Foot,,Marcus Rashford,Pass (Live),Christian Eriksen,Pass (Live)
17,63,Cristiano Ronaldo,Manchester Utd,0.06,,Blocked,21.0,Right Foot,,Scott McTominay,Pass (Live),Casemiro,Pass (Live)
18,68,Craig Dawson,West Ham,0.08,,Off Target,25.0,Right Foot,,Tomáš Souček,Pass (Live),Michail Antonio,Pass (Live)
19,69,Saïd Benrahma,West Ham,0.05,0.07,Saved,25.0,Right Foot,,Flynn Downes,Pass (Live),Kurt Zouma,Pass (Live)
20,74,Cristiano Ronaldo,Manchester Utd,0.02,,Blocked,29.0,Right Foot,,Luke Shaw,Pass (Live),Marcus Rashford,Pass (Live)
21,76,Diogo Dalot,Manchester Utd,0.03,,Blocked,29.0,Left Foot,,Christian Eriksen,Pass (Dead),Bruno Fernandes,Fouled
22,81,Tomáš Souček,West Ham,0.04,,Blocked,23.0,Right Foot,,,,,
23,82,Michail Antonio,West Ham,0.03,0.1,Saved,31.0,Right Foot,,Declan Rice,Pass (Live),Saïd Benrahma,Pass (Dead)
24,83,Kurt Zouma,West Ham,0.03,0.27,Saved,15.0,Head,,Aaron Cresswell,Pass (Live),Saïd Benrahma,Pass (Live)
25,84,Kurt Zouma,West Ham,0.08,,Off Target,11.0,Right Foot,,Craig Dawson,Pass (Live),Thilo Kehrer,Pass (Dead)
26,86,Fred,Manchester Utd,0.13,,Woodwork,11.0,Head,,Scott McTominay,Pass (Live),Bruno Fernandes,Pass (Live)
27,87,Declan Rice,West Ham,0.03,,Blocked,29.0,Right Foot,,Saïd Benrahma,Pass (Live),Aaron Cresswell,Pass (Live)
28,90+3,Jarrod Bowen,West Ham,0.44,,Blocked,6.0,Right Foot,,Pablo Fornals,Pass (Live),Declan Rice,Pass (Live)
29,90+3,Declan Rice,West Ham,0.02,0.4,Saved,32.0,Right Foot,,Saïd Benrahma,Take-On,Declan Rice,Pass (Live)
