,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Emi Buendía,Aston Villa,0.07,0.32,Saved,22.0,Right Foot,,Douglas Luiz,Pass (Live),,
1,3,Jacob Ramsey,Aston Villa,0.04,,Off Target,18.0,Right Foot,Volley,Emi Buendía,Shot,,
2,4,Bryan Mbeumo,Brentford,0.07,0.16,Saved,17.0,Left Foot,Volley,Bryan Mbeumo,Take-On,Ivan Toney,Pass (Live)
3,10,Kevin Schade,Brentford,0.08,,Blocked,11.0,Left Foot,,Ethan Pinnock,Pass (Live),Rico Henry,Pass (Live)
4,19,Mathias Jensen,Brentford,0.06,,Off Target,27.0,Right Foot,,,,,
5,20,Jacob Ramsey,Aston Villa,0.09,,Off Target,24.0,Left Foot,,Emi Buendía,Pass (Live),Jacob Ramsey,Pass (Live)
6,23,Rico Henry,Brentford,0.04,,Blocked,23.0,Left Foot,,Ivan Toney,Pass (Live),Ethan Pinnock,Pass (Live)
7,28,John McGinn,Aston Villa,0.04,,Off Target,26.0,Left Foot,,Jacob Ramsey,Pass (Live),Douglas Luiz,Pass (Live)
8,31,Mathias Jensen,Brentford,0.04,0.05,Saved,22.0,Right Foot,Free kick,Kevin Schade,Fouled,Christian Nørgaard,Pass (Live)
9,37,Álex Moreno,Aston Villa,0.02,,Off Target,19.0,Left Foot,,Emi Buendía,Pass (Live),John McGinn,Pass (Live)
10,38,John McGinn,Aston Villa,0.03,,Off Target,23.0,Left Foot,,Ollie Watkins,Pass (Live),Emi Buendía,Pass (Live)
11,,,,,,,,,,,,,
12,49,Frank Onyeka,Brentford,0.04,0.08,Saved,14.0,Head,,Bryan Mbeumo,Pass (Live),Mathias Jensen,Pass (Live)
13,53,Kevin Schade,Brentford,0.07,0.51,Saved,26.0,Head,,Bryan Mbeumo,Pass (Live),Ben Mee,Pass (Live)
14,53,Kevin Schade,Brentford,0.85,,Off Target,9.0,Left Foot,,Kevin Schade,Take-On,Kevin Schade,Shot
15,57,Bryan Mbeumo,Brentford,0.08,,Blocked,19.0,Left Foot,,Kevin Schade,Pass (Live),Ivan Toney,Pass (Live)
16,60,Aaron Hickey,Brentford,0.1,,Blocked,4.0,Head,,Bryan Mbeumo,Pass (Live),Ben Mee,Pass (Live)
17,61,Aaron Hickey,Brentford,0.02,,Off Target,27.0,Right Foot,,Ethan Pinnock,Pass (Live),Bryan Mbeumo,Pass (Live)
18,62,Bryan Mbeumo,Brentford,0.49,,Off Target,14.0,Left Foot,,Ivan Toney,Pass (Live),Kevin Schade,Pass (Live)
19,64,Ivan Toney,Brentford,0.07,,Blocked,21.0,Right Foot,,Mathias Jensen,Pass (Dead),Mathias Jensen,Fouled
20,65,Ivan Toney,Brentford,0.22,0.16,Goal,4.0,Left Foot,,David Raya,Pass (Live),Rico Henry,Pass (Live)
21,69,Ivan Toney,Brentford,0.12,,Off Target,10.0,Right Foot,Volley,Mathias Jensen,Pass (Dead),Rico Henry,Pass (Live)
22,72,Jacob Ramsey,Aston Villa,0.37,,Off Target,13.0,Right Foot,,Emi Buendía,Pass (Live),Douglas Luiz,Pass (Live)
23,84,Frank Onyeka,Brentford,0.44,,Off Target,8.0,Left Foot,,Bryan Mbeumo,Pass (Live),Yoane Wissa,Pass (Live)
24,87,Ollie Watkins,Aston Villa,0.12,,Off Target,9.0,Head,,Lucas Digne,Pass (Live),Tyrone Mings,Pass (Live)
25,87,Emi Buendía,Aston Villa,0.12,,Off Target,11.0,Left Foot,,Lucas Digne,Pass (Live),John McGinn,Pass (Live)
26,87,Emi Buendía,Aston Villa,0.16,,Blocked,5.0,Left Foot,,Lucas Digne,Pass (Live),John McGinn,Pass (Live)
27,88,Douglas Luiz,Aston Villa,0.42,0.5,Goal,9.0,Right Foot,,Emi Buendía,Pass (Live),Emi Buendía,Shot
28,90+4,Douglas Luiz,Aston Villa,0.02,,Off Target,37.0,Right Foot,,Jacob Ramsey,Pass (Live),Lucas Digne,Pass (Live)
29,90+5,Tyrone Mings,Aston Villa,0.02,,Off Target,35.0,Left Foot,,Ezri Konsa,Pass (Live),Bertrand Traoré,Pass (Live)
30,90+7,Ollie Watkins,Aston Villa,0.23,,Off Target,10.0,Head,,Calum Chambers,Pass (Live),Emi Buendía,Pass (Live)
