,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,5.0,Matheus Nunes,Wolves,0.04,,Blocked,24.0,Right Foot,Free kick,Hwang Hee-chan,Fouled,Hugo Bueno,Pass (Live)
1,11.0,Granit Xhaka,Arsenal,0.48,0.84,Goal,6.0,Head,,Gabriel Jesus,Pass (Live),Thomas Partey,Pass (Live)
2,14.0,Granit Xhaka,Arsenal,0.26,0.74,Goal,9.0,Left Foot,,Bukayo Saka,Pass (Live),Bukayo Saka,Take-On
3,15.0,Leandro Trossard,Arsenal,0.09,,Blocked,14.0,Right Foot,,Martin Ødegaard,Pass (Live),Gabriel Jesus,Pass (Live)
4,25.0,Nathan Collins,Wolves,0.14,,Off Target,5.0,Head,,Hugo Bueno,Pass (Dead),Nélson Semedo,Fouled
5,27.0,Bukayo Saka,Arsenal,0.07,0.24,Goal,13.0,Left Foot,,Leandro Trossard,Pass (Live),Martin Ødegaard,Pass (Live)
6,30.0,Bukayo Saka,Arsenal,0.14,0.13,Saved,11.0,Right Foot,,Martin Ødegaard,Pass (Live),Jorginho,Pass (Live)
7,32.0,Bukayo Saka,Arsenal,0.05,,Off Target,14.0,Right Foot,,Ben White,Pass (Live),Jorginho,Pass (Live)
8,32.0,Granit Xhaka,Arsenal,0.31,,Off Target,10.0,Left Foot,,Bukayo Saka,Shot,,
9,41.0,Martin Ødegaard,Arsenal,0.04,,Blocked,29.0,Left Foot,Free kick,Leandro Trossard,Fouled,Jorginho,Pass (Live)
10,,,,,,,,,,,,,
11,54.0,Adama Traoré,Wolves,0.06,,Off Target,20.0,Right Foot,,Max Kilman,Pass (Live),Mario Lemina,Pass (Live)
12,54.0,Nélson Semedo,Wolves,0.03,,Blocked,18.0,Left Foot,,Hwang Hee-chan,Pass (Live),Rúben Neves,Pass (Live)
13,58.0,Gabriel Jesus,Arsenal,0.34,0.51,Goal,5.0,Head,,Leandro Trossard,Pass (Live),Jorginho,Pass (Live)
14,64.0,Reiss Nelson,Arsenal,0.15,0.03,Saved,12.0,Right Foot,Deflected,Martin Ødegaard,Take-On,Martin Ødegaard,Pass (Live)
15,67.0,Leandro Trossard,Arsenal,0.03,0.18,Saved,29.0,Right Foot,,Jakub Kiwior,Pass (Live),,
16,76.0,Toti Gomes,Wolves,0.04,,Off Target,12.0,Head,,Rúben Neves,Pass (Dead),Raúl Jiménez,Fouled
17,78.0,Jakub Kiwior,Arsenal,0.09,0.25,Goal,10.0,Right Foot,Volley,Jorginho,Tackle,,
18,83.0,Eddie Nketiah,Arsenal,0.73,,Off Target,4.0,Right Foot,Volley,Reiss Nelson,Pass (Live),Jorginho,Pass (Live)
19,87.0,Jorginho,Arsenal,0.03,,Off Target,25.0,Right Foot,,Reiss Nelson,Pass (Live),Fabio Vieira,Pass (Live)
20,90.0,Joseph Hodge,Wolves,0.14,,Off Target,10.0,Head,,Adama Traoré,Pass (Live),Raúl Jiménez,Pass (Live)
