,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,21,N'Golo Kanté,Chelsea,0.02,,Blocked,25.0,Right Foot,,Wesley Fofana,Pass (Live),Thiago Silva,Pass (Live)
1,23,Thiago Silva,Chelsea,0.06,0.07,Saved,13.0,Head,,N'Golo Kanté,Pass (Live),César Azpilicueta,Pass (Live)
2,27,Ben Mee,Brentford,0.38,,Off Target,6.0,Head,,Mathias Jensen,Pass (Live),Vitaly Janelt,Pass (Live)
3,31,Enzo Fernández,Chelsea,0.05,0.25,Saved,18.0,Right Foot,,N'Golo Kanté,Pass (Live),Wesley Fofana,Pass (Live)
4,32,Trevoh Chalobah,Chelsea,0.14,,Blocked,8.0,Head,,Ben Chilwell,Pass (Dead),Enzo Fernández,Shot
5,32,N'Golo Kanté,Chelsea,0.02,,Off Target,24.0,Left Foot,,Enzo Fernández,Pass (Live),Trevoh Chalobah,Shot
6,33,Raheem Sterling,Chelsea,0.03,,Off Target,21.0,Left Foot,,Conor Gallagher,Pass (Live),Mateo Kovačić,Pass (Live)
7,37,Mathias Jørgensen,Brentford,0.34,,Off Target,6.0,Head,,Mathias Jensen,Pass (Dead),Ben Mee,Pass (Live)
8,42,Thiago Silva,Chelsea,0.02,,Off Target,34.0,Right Foot,,Wesley Fofana,Pass (Live),Enzo Fernández,Pass (Live)
9,,,,,,,,,,,,,
10,49,N'Golo Kanté,Chelsea,0.06,,Off Target,16.0,Left Foot,,Ben Chilwell,Pass (Live),N'Golo Kanté,Pass (Live)
11,52,Pierre-Emerick Aubameyang,Chelsea,0.16,,Off Target,11.0,Right Foot,Volley,Raheem Sterling,Pass (Live),Raheem Sterling,Take-On
12,54,Pierre-Emerick Aubameyang,Chelsea,0.07,0.02,Saved,16.0,Right Foot,,N'Golo Kanté,Pass (Live),N'Golo Kanté,Take-On
13,55,Pierre-Emerick Aubameyang,Chelsea,0.24,,Off Target,6.0,Head,,Raheem Sterling,Pass (Live),Thiago Silva,Pass (Live)
14,57,Thiago Silva,Chelsea,0.14,,Off Target,10.0,Head,,Mykhailo Mudryk,Pass (Dead),Ben Chilwell,Fouled
15,59,Pierre-Emerick Aubameyang,Chelsea,0.08,0.07,Saved,15.0,Right Foot,Deflected,Mateo Kovačić,Pass (Live),Pierre-Emerick Aubameyang,Pass (Live)
16,61,Raheem Sterling,Chelsea,0.04,,Blocked,23.0,Right Foot,,Enzo Fernández,Pass (Dead),Mykhailo Mudryk,Fouled
17,67,Bryan Mbeumo,Brentford,0.05,,Off Target,20.0,Left Foot,,Vitaly Janelt,Interception,,
18,76,Ivan Toney,Brentford,0.03,,Blocked,18.0,Right Foot,,Rico Henry,Pass (Live),Mikkel Damsgaard,Pass (Live)
19,78,Bryan Mbeumo,Brentford,0.05,0.13,Goal,15.0,Left Foot,Deflected,Bryan Mbeumo,Take-On,Shandon Baptiste,Pass (Live)
20,84,Shandon Baptiste,Brentford,0.06,,Off Target,11.0,Head,,Vitaly Janelt,Pass (Live),Mathias Jørgensen,Pass (Live)
21,84,Ethan Pinnock,Brentford,0.24,,Off Target,6.0,Right Foot,Volley,Shandon Baptiste,Shot,,
22,90+2,Noni Madueke,Chelsea,0.16,,Off Target,9.0,Head,,Trevoh Chalobah,Pass (Live),N'Golo Kanté,Pass (Live)
