,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,6,Gonçalo Guedes,Wolves,0.04,,Blocked,12.0,Right Foot,,João Moutinho,Pass (Live),Rúben Neves,Pass (Live)
1,7,Rúben Neves,Wolves,0.02,0.07,Saved,28.0,Right Foot,Volley,Gonçalo Guedes,Pass (Dead),Gonçalo Guedes,Shot
2,11,Gonçalo Guedes,Wolves,0.03,,Off Target,25.0,Right Foot,,,,,
3,20,Rúben Neves,Wolves,0.03,,Off Target,27.0,Right Foot,,Pedro Neto,Pass (Live),João Moutinho,Pass (Live)
4,32,Matheus Nunes,Wolves,0.02,,Off Target,14.0,Head,,João Moutinho,Pass (Dead),Gonçalo Guedes,Fouled
5,34,Pedro Neto,Wolves,0.02,,Blocked,29.0,Left Foot,,Matheus Nunes,Pass (Live),João Moutinho,Pass (Live)
6,34,Daniel Podence,Wolves,0.07,,Off Target,15.0,Right Foot,Volley,Pedro Neto,Shot,,
7,39,Gonçalo Guedes,Wolves,0.03,0.03,Saved,26.0,Right Foot,,Daniel Podence,Pass (Live),Matheus Nunes,Pass (Live)
8,42,Matheus Nunes,Wolves,0.04,,Off Target,11.0,Head,,Rúben Neves,Pass (Live),João Moutinho,Pass (Live)
9,45,Harry Kane,Tottenham,0.06,0.68,Saved,12.0,Head,,Ivan Perišić,Pass (Live),Son Heung-min,Pass (Live)
10,45+1,Gonçalo Guedes,Wolves,0.03,,Off Target,22.0,Right Foot,,Pedro Neto,Pass (Live),Gonçalo Guedes,Pass (Live)
11,45+3,Matheus Nunes,Wolves,0.06,,Blocked,14.0,Right Foot,,Gonçalo Guedes,Pass (Live),Pedro Neto,Fouled
12,45+3,Max Kilman,Wolves,0.02,,Off Target,12.0,Head,,João Moutinho,Pass (Dead),Matheus Nunes,Shot
13,,,,,,,,,,,,,
14,48,Davinson Sánchez,Tottenham,0.18,,Off Target,6.0,Head,,Ivan Perišić,Pass (Dead),Pierre Højbjerg,Pass (Live)
15,50,Son Heung-min,Tottenham,0.08,,Off Target,10.0,Head,,Harry Kane,Pass (Live),Emerson,Pass (Live)
16,51,Harry Kane,Tottenham,0.1,,Woodwork,11.0,Head,,Dejan Kulusevski,Pass (Live),Emerson,Pass (Live)
17,51,Son Heung-min,Tottenham,0.11,0.09,Saved,15.0,Left Foot,Volley,Harry Kane,Shot,,
18,53,Jonny Castro,Wolves,0.02,,Blocked,25.0,Left Foot,,Pedro Neto,Pass (Live),Jonny Castro,Pass (Live)
19,54,Rayan Aït-Nouri,Wolves,0.12,0.4,Saved,8.0,Left Foot,,Daniel Podence,Pass (Live),Rayan Aït-Nouri,Pass (Live)
20,62,Gonçalo Guedes,Wolves,0.03,,Blocked,28.0,Right Foot,,Rúben Neves,Pass (Live),Rayan Aït-Nouri,Pass (Live)
21,62,Harry Kane,Tottenham,0.13,,Blocked,16.0,Left Foot,,Dejan Kulusevski,Pass (Live),Harry Kane,Pass (Live)
22,63,Son Heung-min,Tottenham,0.14,,Woodwork,8.0,Right Foot,,Dejan Kulusevski,Pass (Live),Davinson Sánchez,Pass (Live)
23,64,Harry Kane,Tottenham,0.65,0.3,Goal,4.0,Head,,Ivan Perišić,Pass (Live),Son Heung-min,Pass (Dead)
24,66,Matheus Nunes,Wolves,0.03,,Blocked,32.0,Left Foot,,Leander Dendoncker,Pass (Live),Rúben Neves,Tackle
25,69,Emerson,Tottenham,0.11,,Blocked,9.0,Right Foot,,,,,
26,72,Nélson Semedo,Wolves,0.05,,Blocked,22.0,Right Foot,,Gonçalo Guedes,Pass (Live),,
27,73,Rúben Neves,Wolves,0.03,,Off Target,30.0,Right Foot,Free kick,Rúben Neves,Fouled,Nélson Semedo,Shot
28,82,Jonny Castro,Wolves,0.01,,Blocked,29.0,Right Foot,,Rúben Neves,Pass (Live),Rúben Neves,Pass (Live)
29,90+2,Hwang Hee-chan,Wolves,0.02,,Blocked,27.0,Right Foot,,Nélson Semedo,Pass (Live),Rúben Neves,Pass (Live)
30,90+3,Pierre Højbjerg,Tottenham,0.05,0.13,Saved,24.0,Right Foot,,Harry Kane,Pass (Live),Hugo Lloris,Pass (Live)
31,90+4,Richarlison,Tottenham,0.07,,Off Target,13.0,Right Foot,,,,,
