,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,20,Granit Xhaka,Arsenal,0.13,0.46,Saved,11.0,Left Foot,,Granit Xhaka,Take-On,Martin Ødegaard,Pass (Live)
1,21,Gabriel Magalhães,Arsenal,0.3,0.28,Goal,4.0,Head,,Leandro Trossard,Pass (Dead),Bukayo Saka,Pass (Live)
2,25,William Saliba,Arsenal,0.02,,Off Target,31.0,Right Foot,,William Saliba,Take-On,Oleksandr Zinchenko,Pass (Live)
3,26,Gabriel Martinelli,Arsenal,0.52,0.96,Goal,3.0,Head,,Granit Xhaka,Pass (Live),William Saliba,Pass (Live)
4,33,Manor Solomon,Fulham,0.03,,Off Target,22.0,Right Foot,,Tim Ream,Pass (Live),Saša Lukić,Pass (Live)
5,38,Leandro Trossard,Arsenal,0.17,,Off Target,15.0,Left Foot,,Gabriel Martinelli,Pass (Live),Bukayo Saka,Pass (Live)
6,41,Andreas Pereira,Fulham,0.05,,Off Target,20.0,Right Foot,,,,,
7,44,Gabriel Martinelli,Arsenal,0.3,0.23,Saved,5.0,Right Foot,Volley,Ben White,Pass (Live),Bukayo Saka,Pass (Live)
8,45+2,Martin Ødegaard,Arsenal,0.2,0.33,Goal,13.0,Left Foot,,Leandro Trossard,Pass (Live),Gabriel Martinelli,Pass (Live)
9,,,,,,,,,,,,,
10,46,Andreas Pereira,Fulham,0.22,,Blocked,11.0,Right Foot,,Harrison Reed,Pass (Live),Bobby Reid,Pass (Live)
11,51,Leandro Trossard,Arsenal,0.05,0.24,Saved,20.0,Left Foot,,Martin Ødegaard,Pass (Live),,
12,57,Aleksandar Mitrović,Fulham,0.03,,Blocked,27.0,Right Foot,Volley,Bobby Reid,Pass (Live),Harrison Reed,Pass (Live)
13,59,Gabriel Martinelli,Arsenal,0.09,,Blocked,14.0,Right Foot,,Bukayo Saka,Pass (Dead),Bukayo Saka,Pass (Live)
14,59,Martin Ødegaard,Arsenal,0.03,,Blocked,22.0,Left Foot,,Gabriel Martinelli,Shot,,
15,63,Andreas Pereira,Fulham,0.06,,Off Target,24.0,Right Foot,,Andreas Pereira,Take-On,Andreas Pereira,Take-On
16,66,Gabriel Martinelli,Arsenal,0.14,,Blocked,17.0,Left Foot,,Granit Xhaka,Pass (Live),Martin Ødegaard,Pass (Live)
17,69,Bobby Reid,Fulham,0.1,0.1,Saved,15.0,Right Foot,,Saša Lukić,Pass (Live),,
18,69,Andreas Pereira,Fulham,0.07,,Blocked,16.0,Left Foot,,Manor Solomon,Pass (Live),Bobby Reid,Shot
19,69,Aleksandar Mitrović,Fulham,0.07,,Woodwork,11.0,Head,,Andreas Pereira,Pass (Dead),Andreas Pereira,Shot
20,75,Tosin Adarabioyo,Fulham,0.06,0.05,Saved,10.0,Head,,Andreas Pereira,Pass (Dead),Andreas Pereira,Fouled
21,75,Kenny Tete,Fulham,0.04,,Off Target,21.0,Left Foot,,Tosin Adarabioyo,Shot,,
22,81,Reiss Nelson,Arsenal,0.03,,Blocked,33.0,Right Foot,Free kick,Martin Ødegaard,Fouled,Thomas Partey,Pass (Live)
23,85,Gabriel Jesus,Arsenal,0.12,0.33,Saved,10.0,Right Foot,,Fabio Vieira,Pass (Live),Thomas Partey,Pass (Live)
24,87,Harry Wilson,Fulham,0.05,,Off Target,16.0,Left Foot,,Harrison Reed,Pass (Live),Bobby Reid,Pass (Live)
25,88,Martin Ødegaard,Arsenal,0.23,,Off Target,15.0,Left Foot,,Reiss Nelson,Pass (Live),Reiss Nelson,Take-On
26,90,Fabio Vieira,Arsenal,0.05,,Blocked,17.0,Left Foot,Volley,Kieran Tierney,Take-On,Granit Xhaka,Pass (Live)
27,90+2,Aleksandar Mitrović,Fulham,0.07,,Blocked,16.0,Right Foot,Volley,Antonee Robinson,Pass (Live),Tosin Adarabioyo,Pass (Live)
