,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Jeffrey Schlupp,Crystal Palace,0.26,,Woodwork,5.0,Right Foot,,Jordan Ayew,Pass (Live),Odsonne Édouard,Pass (Live)
1,7,Luka Milivojević,Crystal Palace,0.05,,Off Target,25.0,Right Foot,Free kick,Christian Benteke,Fouled,Jeffrey Schlupp,Pass (Live)
2,8,Jeffrey Schlupp,Crystal Palace,0.06,,Blocked,11.0,Right Foot,,Tyrick Mitchell,Pass (Live),Odsonne Édouard,Pass (Live)
3,12,Vladimír Coufal,West Ham,0.11,,Off Target,17.0,Right Foot,,Jarrod Bowen,Pass (Live),Ben Johnson,Pass (Live)
4,14,Michail Antonio,West Ham,0.22,0.1,Saved,8.0,Right Foot,Volley,Vladimír Coufal,Pass (Live),Ben Johnson,Pass (Live)
5,14,Saïd Benrahma,West Ham,0.03,0.05,Saved,10.0,Head,,Michail Antonio,Shot,,
6,16,Luka Milivojević,Crystal Palace,0.01,,Off Target,26.0,Right Foot,Volley,,,,
7,19,Saïd Benrahma,West Ham,0.14,,Off Target,8.0,Head,,Michail Antonio,Pass (Live),Manuel Lanzini,Pass (Live)
8,23,Michail Antonio,West Ham,0.61,0.66,Goal,5.0,Right Foot,,Saïd Benrahma,Pass (Live),Ben Johnson,Pass (Live)
9,25,Manuel Lanzini,West Ham,0.12,0.18,Goal,14.0,Left Foot,Volley,Manuel Lanzini,Take-On,Declan Rice,Pass (Live)
10,32,Odsonne Édouard,Crystal Palace,0.21,,Woodwork,13.0,Right Foot,,Jordan Ayew,Pass (Live),Odsonne Édouard,Pass (Live)
11,32,Christian Benteke,Crystal Palace,0.06,,Blocked,15.0,Right Foot,,Will Hughes,Pass (Live),Will Hughes,Pass (Live)
12,33,Jeffrey Schlupp,Crystal Palace,0.02,,Blocked,16.0,Left Foot,,Tyrick Mitchell,Pass (Live),Jeffrey Schlupp,Pass (Live)
13,33,Christian Benteke,Crystal Palace,0.08,0.06,Saved,9.0,Right Foot,,Jeffrey Schlupp,Shot,,
14,33,Christian Benteke,Crystal Palace,0.07,,Off Target,9.0,Head,,Luka Milivojević,Pass (Live),Jordan Ayew,Pass (Live)
15,38,Jordan Ayew,Crystal Palace,0.03,0.21,Saved,27.0,Right Foot,,Luka Milivojević,Pass (Live),,
16,40,Jarrod Bowen,West Ham,0.04,,Blocked,13.0,Right Foot,,Michail Antonio,Pass (Live),Vladimír Coufal,Pass (Dead)
17,42,Christian Benteke,Crystal Palace,0.11,0.07,Saved,16.0,Right Foot,,Joel Ward,Pass (Live),Jeffrey Schlupp,Pass (Live)
18,45,Will Hughes,Crystal Palace,0.04,,Off Target,25.0,Left Foot,,Odsonne Édouard,Pass (Live),Marc Guéhi,Pass (Live)
19,45+5,Manuel Lanzini (pen),West Ham,0.79,1.0,Goal,13.0,Right Foot,,,Fouled,Ben Johnson,Pass (Live)
20,,,,,,,,,,,,,
21,49,Tyrick Mitchell,Crystal Palace,0.08,,Blocked,14.0,Left Foot,,Odsonne Édouard,Pass (Live),Luka Milivojević,Pass (Live)
22,51,Odsonne Édouard,Crystal Palace,0.04,,Off Target,26.0,Left Foot,,Will Hughes,Pass (Live),Odsonne Édouard,Pass (Live)
23,53,Saïd Benrahma,West Ham,0.11,,Off Target,12.0,Right Foot,,Saïd Benrahma,Pass (Live),Arthur Masuaku,Pass (Live)
24,55,Odsonne Édouard,Crystal Palace,0.22,,Off Target,5.0,Left Foot,,Jordan Ayew,Pass (Live),Joachim Andersen,Pass (Live)
25,61,Jean-Philippe Mateta,Crystal Palace,0.07,0.04,Saved,10.0,Head,,Tyrick Mitchell,Pass (Live),Jordan Ayew,Pass (Live)
26,65,Michail Antonio,West Ham,0.01,,Off Target,30.0,Right Foot,Volley,Michail Antonio,Take-On,,
27,66,Odsonne Édouard,Crystal Palace,0.12,,Off Target,18.0,Left Foot,,Jean-Philippe Mateta,Pass (Live),Christian Benteke,Pass (Live)
28,74,Jean-Philippe Mateta,Crystal Palace,0.03,,Off Target,15.0,Head,,Tyrick Mitchell,Pass (Live),Will Hughes,Pass (Live)
29,79,Jordan Ayew,Crystal Palace,0.07,,Blocked,17.0,Right Foot,Volley,Tyrick Mitchell,Pass (Live),Jordan Ayew,Pass (Live)
30,83,Odsonne Édouard,Crystal Palace,0.66,0.67,Goal,5.0,Right Foot,Volley,Michael Olise,Pass (Live),Joachim Andersen,Pass (Live)
31,90,Michael Olise,Crystal Palace,0.05,0.54,Goal,26.0,Left Foot,Free kick,Jordan Ayew,Fouled,Michael Olise,Pass (Live)
32,90+4,Jean-Philippe Mateta,Crystal Palace,0.07,,Off Target,14.0,Right Foot,Volley,Jeffrey Schlupp,Pass (Live),Michael Olise,Pass (Live)
