,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,6,Michail Antonio,West Ham,0.11,,Off Target,17.0,Right Foot,,Michail Antonio,Take-On,Nikola Vlašić,Pass (Live)
1,10,Maxwel Cornet,Burnley,0.06,,Blocked,15.0,Left Foot,,Wout Weghorst,Pass (Live),Jack Cork,Pass (Live)
2,12,Jarrod Bowen,West Ham,0.06,,Blocked,16.0,Left Foot,,Declan Rice,Pass (Live),Manuel Lanzini,Pass (Dead)
3,13,Jarrod Bowen,West Ham,0.08,0.11,Saved,14.0,Left Foot,,Jarrod Bowen,Shot,,
4,17,Aaron Cresswell,West Ham,0.05,,Blocked,15.0,Left Foot,Volley,Ben Johnson,Pass (Live),Nikola Vlašić,Pass (Live)
5,20,Nikola Vlašić,West Ham,0.03,,Blocked,24.0,Right Foot,Volley,Nikola Vlašić,Pass (Live),Aaron Cresswell,Pass (Live)
6,33,Jay Rodriguez,Burnley,0.05,,Blocked,11.0,Right Foot,Volley,Charlie Taylor,Pass (Dead),Josh Brownhill,Fouled
7,33,Jay Rodriguez,Burnley,0.43,,Woodwork,3.0,Head,,Maxwel Cornet,Pass (Dead),Jay Rodriguez,Shot
8,33,Wout Weghorst,Burnley,0.5,0.88,Goal,2.0,Head,Deflected,Jay Rodriguez,Shot,,
9,36,Michail Antonio,West Ham,0.02,,Blocked,31.0,Right Foot,,Tomáš Souček,Pass (Live),Jarrod Bowen,Pass (Live)
10,43,Ben Johnson,West Ham,0.03,,Off Target,16.0,Right Foot,Volley,Nikola Vlašić,Pass (Live),,
11,44,Michail Antonio,West Ham,0.1,,Blocked,11.0,Left Foot,,Jarrod Bowen,Pass (Live),Jarrod Bowen,Interception
12,45+1,Maxwel Cornet (pen),Burnley,0.79,,Off Target,13.0,Left Foot,,Maxwel Cornet,Fouled,Josh Brownhill,Pass (Live)
13,,,,,,,,,,,,,
14,50,Tomáš Souček,West Ham,0.09,,Off Target,4.0,Right Foot,Volley,Manuel Lanzini,Pass (Live),Declan Rice,Pass (Live)
15,55,Maxwel Cornet,Burnley,0.02,,Off Target,33.0,Left Foot,,,,,
16,56,Michail Antonio,West Ham,0.05,,Off Target,9.0,Head,,Ben Johnson,Pass (Live),Tomáš Souček,Pass (Live)
17,58,Michail Antonio,West Ham,0.04,0.05,Saved,13.0,Head,,Ben Johnson,Pass (Live),Declan Rice,Pass (Live)
18,61,Declan Rice,West Ham,0.08,,Off Target,10.0,Head,,Aaron Cresswell,Pass (Dead),Nikola Vlašić,Fouled
19,63,Jay Rodriguez,Burnley,0.07,,Off Target,18.0,Left Foot,,Maxwel Cornet,Pass (Live),Charlie Taylor,Pass (Live)
20,65,Jarrod Bowen,West Ham,0.02,,Off Target,28.0,Left Foot,,Manuel Lanzini,Pass (Live),Craig Dawson,Pass (Live)
21,74,Tomáš Souček,West Ham,0.37,0.6,Goal,5.0,Other,,Michail Antonio,Fouled,Manuel Lanzini,Pass (Live)
22,76,Declan Rice,West Ham,0.04,,Blocked,17.0,Left Foot,,Saïd Benrahma,Pass (Live),Manuel Lanzini,Pass (Live)
23,76,Saïd Benrahma,West Ham,0.31,,Blocked,4.0,Right Foot,,Saïd Benrahma,Take-On,Declan Rice,Shot
24,78,Maxwel Cornet,Burnley,0.03,,Off Target,17.0,Left Foot,,Wout Weghorst,Pass (Live),Dwight McNeil,Pass (Live)
25,81,Ben Johnson,West Ham,0.03,,Off Target,24.0,Right Foot,,Declan Rice,Pass (Live),Saïd Benrahma,Pass (Live)
26,84,Saïd Benrahma,West Ham,0.07,,Off Target,16.0,Right Foot,,Tomáš Souček,Pass (Live),Craig Dawson,Pass (Live)
27,85,Maxwel Cornet,Burnley,0.06,,Off Target,18.0,Left Foot,,James Tarkowski,Pass (Live),Josh Brownhill,Pass (Dead)
28,87,Michail Antonio,West Ham,0.09,0.07,Saved,16.0,Right Foot,,Declan Rice,Pass (Live),Saïd Benrahma,Pass (Live)
29,88,Issa Diop,West Ham,0.06,0.12,Saved,10.0,Head,,Pablo Fornals,Pass (Live),Declan Rice,Pass (Live)
30,90,Michail Antonio,West Ham,0.51,0.65,Saved,9.0,Right Foot,,Michail Antonio,Take-On,Jarrod Bowen,Pass (Live)
