,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,Milot Rashica,Norwich City,0.09,,Blocked,25.0,Right Foot,Free kick,Adam Idah,Fouled,Brandon Williams,Tackle
1,9,Adam Idah,Norwich City,0.02,,Blocked,12.0,Right Foot,,Teemu Pukki,Pass (Live),Max Aarons,Pass (Dead)
2,12,Milot Rashica,Norwich City,0.05,,Off Target,22.0,Right Foot,,Josh Sargent,Pass (Live),Jakob Sørensen,Pass (Live)
3,19,Tom Cleverley,Watford,0.03,,Blocked,25.0,Left Foot,,Emmanuel Dennis,Pass (Live),Kiko Femenía,Pass (Live)
4,23,João Pedro,Watford,0.06,,Off Target,9.0,Head,,Tom Cleverley,Pass (Dead),,
5,29,Moussa Sissoko,Watford,0.07,,Blocked,21.0,Left Foot,,João Pedro,Pass (Live),,
6,29,Joshua King,Watford,0.02,,Blocked,30.0,Right Foot,,Edo Kayembe,Pass (Live),Emmanuel Dennis,Pass (Live)
7,30,Emmanuel Dennis,Watford,0.03,,Off Target,20.0,Right Foot,,Edo Kayembe,Pass (Live),Edo Kayembe,Pass (Live)
8,32,Samir Santos,Watford,0.02,0.03,Saved,15.0,Head,,Tom Cleverley,Pass (Dead),João Pedro,Pass (Live)
9,45+1,João Pedro,Watford,0.12,0.06,Saved,11.0,Right Foot,,João Pedro,Take-On,João Pedro,Take-On
10,45+2,Moussa Sissoko,Watford,0.42,,Off Target,11.0,Left Foot,,Joshua King,Pass (Live),Tom Cleverley,Pass (Live)
11,,,,,,,,,,,,,
12,47,João Pedro,Watford,0.05,,Off Target,20.0,Left Foot,,Moussa Sissoko,Pass (Live),Hassane Kamara,Pass (Live)
13,51,Josh Sargent,Norwich City,0.71,0.92,Goal,7.0,Right Foot,Volley,Teemu Pukki,Pass (Live),,
14,74,Josh Sargent,Norwich City,0.06,0.38,Goal,11.0,Head,,Milot Rashica,Pass (Live),Kenny McLean,Pass (Live)
15,79,Josh Sargent,Norwich City,0.05,,Blocked,25.0,Left Foot,,,,,
16,80,Grant Hanley,Norwich City,0.14,,Off Target,7.0,Head,,Milot Rashica,Pass (Dead),Josh Sargent,Shot
17,81,Cucho,Watford,0.18,,Blocked,5.0,Head,,Edo Kayembe,Pass (Dead),João Pedro,Fouled
18,81,Cucho,Watford,0.06,0.03,Saved,13.0,Right Foot,,Christian Kabasele,Pass (Live),Cucho,Shot
19,86,João Pedro,Watford,0.06,,Off Target,23.0,Right Foot,,Joshua King,Pass (Live),Moussa Sissoko,Pass (Live)
20,90+6,Joshua King,Watford,0.02,,Off Target,30.0,Right Foot,,Joshua King,Take-On,,
21,90+8,Cucho,Watford,0.02,,Woodwork,31.0,Right Foot,,Moussa Sissoko,Pass (Live),Edo Kayembe,Pass (Live)
22,90+9,João Pedro,Watford,0.03,,Blocked,22.0,Left Foot,Volley,,,,
