,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Ashley Westwood,Burnley,0.01,,Blocked,30.0,Right Foot,Volley,,,,
1,6,Youri Tielemans,Leicester City,0.03,,Off Target,25.0,Right Foot,,Youri Tielemans,Tackle,,
2,7,Wilfred Ndidi,Leicester City,0.02,,Off Target,33.0,Right Foot,,,,,
3,9,Ricardo Pereira,Leicester City,0.06,0.18,Saved,15.0,Right Foot,,Ricardo Pereira,Take-On,Marc Albrighton,Pass (Live)
4,10,Çağlar Söyüncü,Leicester City,0.01,,Blocked,16.0,Right Foot,,Youri Tielemans,Pass (Live),Kiernan Dewsbury-Hall,Pass (Dead)
5,10,Ricardo Pereira,Leicester City,0.04,,Off Target,20.0,Right Foot,Volley,Çağlar Söyüncü,Shot,,
6,19,Patson Daka,Leicester City,0.02,,Blocked,13.0,Head,,Ricardo Pereira,Pass (Live),,
7,19,Patson Daka,Leicester City,0.12,0.03,Saved,9.0,Left Foot,,Kiernan Dewsbury-Hall,Pass (Dead),Patson Daka,Shot
8,32,Harvey Barnes,Leicester City,0.07,,Off Target,10.0,Left Foot,,Kiernan Dewsbury-Hall,Pass (Live),Harvey Barnes,Pass (Live)
9,41,Harvey Barnes,Leicester City,0.18,0.13,Saved,11.0,Right Foot,,Kiernan Dewsbury-Hall,Pass (Live),Wilfred Ndidi,Pass (Live)
10,42,Youri Tielemans,Leicester City,0.01,,Blocked,27.0,Right Foot,,Çağlar Söyüncü,Pass (Live),Harvey Barnes,Shot
11,42,Harvey Barnes,Leicester City,0.04,,Blocked,15.0,Left Foot,,Daniel Amartey,Pass (Live),Youri Tielemans,Shot
12,44,Aaron Lennon,Burnley,0.03,,Blocked,16.0,Right Foot,,,,,
13,45,Charlie Taylor,Burnley,0.01,,Off Target,31.0,Left Foot,Volley,Connor Roberts,Pass (Live),Connor Roberts,Tackle
14,,,,,,,,,,,,,
15,49,Patson Daka,Leicester City,0.04,,Blocked,15.0,Right Foot,,Ademola Lookman,Pass (Live),Patson Daka,Pass (Live)
16,49,Connor Roberts,Burnley,0.03,0.54,Saved,20.0,Right Foot,,Josh Brownhill,Pass (Live),Dwight McNeil,Pass (Live)
17,57,Luke Thomas,Leicester City,0.03,,Blocked,20.0,Left Foot,,Kiernan Dewsbury-Hall,Pass (Live),Çağlar Söyüncü,Pass (Live)
18,57,Kiernan Dewsbury-Hall,Leicester City,0.03,,Off Target,14.0,Right Foot,,Marc Albrighton,Pass (Dead),Luke Thomas,Shot
19,59,Kiernan Dewsbury-Hall,Leicester City,0.23,,Blocked,23.0,Left Foot,Free kick,Wilfred Ndidi,Fouled,Daniel Amartey,Pass (Live)
20,59,Kiernan Dewsbury-Hall,Leicester City,0.05,,Blocked,22.0,Left Foot,,Kiernan Dewsbury-Hall,Shot,,
21,59,Harvey Barnes,Leicester City,0.03,,Blocked,18.0,Right Foot,,Kiernan Dewsbury-Hall,Shot,,
22,61,Maxwel Cornet,Burnley,0.09,,Blocked,15.0,Left Foot,,Josh Brownhill,Pass (Live),Aaron Lennon,Pass (Live)
23,69,Maxwel Cornet,Burnley,0.18,,Off Target,14.0,Left Foot,,Dwight McNeil,Pass (Live),Josh Brownhill,Pass (Live)
24,77,Jamie Vardy,Leicester City,0.06,,Off Target,11.0,Left Foot,Volley,Jamie Vardy,Pass (Live),Kiernan Dewsbury-Hall,Pass (Live)
25,79,Harvey Barnes,Leicester City,0.08,,Blocked,21.0,Right Foot,,Jamie Vardy,Pass (Live),James Maddison,Pass (Live)
26,81,Harvey Barnes,Leicester City,0.03,0.42,Saved,19.0,Right Foot,,Kiernan Dewsbury-Hall,Pass (Live),Wilfred Ndidi,Pass (Live)
27,82,James Maddison,Leicester City,0.05,0.33,Goal,24.0,Left Foot,,Jamie Vardy,Pass (Live),Kasper Schmeichel,Pass (Live)
28,84,Nathan Collins,Burnley,0.18,0.6,Saved,6.0,Head,,Ashley Westwood,Pass (Dead),Jay Rodriguez,Pass (Live)
29,84,Wout Weghorst,Burnley,0.36,,Off Target,3.0,Right Foot,Volley,Nathan Collins,Shot,,
30,90,Jamie Vardy,Leicester City,0.27,0.35,Goal,7.0,Head,,Harvey Barnes,Pass (Live),Kiernan Dewsbury-Hall,Pass (Live)
31,90+2,Jay Rodriguez,Burnley,0.03,,Off Target,14.0,Head,,Josh Brownhill,Pass (Dead),Aaron Lennon,Fouled
