,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,10,Kyle Walker-Peters,Southampton,0.02,,Off Target,36.0,Right Foot,,James Ward-Prowse,Tackle,Oriol Romeu,Pass (Live)
1,11,Adam Armstrong,Southampton,0.08,,Off Target,20.0,Right Foot,,Kyle Walker-Peters,Pass (Live),Kyle Walker-Peters,Take-On
2,13,Che Adams,Southampton,0.03,0.03,Saved,29.0,Right Foot,,Kyle Walker-Peters,Pass (Live),Kyle Walker-Peters,Take-On
3,14,James Ward-Prowse,Southampton,0.03,,Off Target,28.0,Left Foot,,Valentino Livramento,Pass (Live),Che Adams,Pass (Live)
4,16,Adam Armstrong,Southampton,0.02,,Off Target,26.0,Left Foot,,James Ward-Prowse,Pass (Dead),,
5,23,Moussa Djenepo,Southampton,0.72,,Off Target,4.0,Right Foot,,Valentino Livramento,Pass (Live),Mohamed Elyounoussi,Take-On
6,25,Moussa Djenepo,Southampton,0.42,,Blocked,10.0,Left Foot,,Moussa Djenepo,Take-On,Adam Armstrong,Pass (Live)
7,25,Kyle Walker-Peters,Southampton,0.03,,Blocked,28.0,Right Foot,,James Ward-Prowse,Pass (Live),Moussa Djenepo,Shot
8,32,Jacob Murphy,Newcastle Utd,0.06,,Off Target,26.0,Right Foot,Free kick,Allan Saint-Maximin,Fouled,Allan Saint-Maximin,Take-On
9,37,Mohamed Elyounoussi,Southampton,0.13,0.03,Saved,12.0,Left Foot,,Che Adams,Pass (Live),,
10,39,James Ward-Prowse,Southampton,0.04,0.02,Saved,25.0,Right Foot,Free kick,Kyle Walker-Peters,Fouled,Mohamed Elyounoussi,Pass (Live)
11,39,Adam Armstrong,Southampton,0.17,,Blocked,11.0,Right Foot,,Jack Stephens,Pass (Live),James Ward-Prowse,Shot
12,42,Callum Wilson,Newcastle Utd,0.05,,Off Target,24.0,Right Foot,,Allan Saint-Maximin,Pass (Live),Matt Ritchie,Pass (Live)
13,43,Sean Longstaff,Newcastle Utd,0.02,,Off Target,30.0,Right Foot,,Allan Saint-Maximin,Pass (Live),Jacob Murphy,Pass (Live)
14,45,Callum Wilson,Newcastle Utd,0.07,0.05,Saved,7.0,Head,,Sean Longstaff,Pass (Dead),,
15,,,,,,,,,,,,,
16,46,Allan Saint-Maximin,Newcastle Utd,0.03,,Off Target,21.0,Right Foot,,Matt Ritchie,Pass (Live),,
17,49,Adam Armstrong,Southampton,0.04,,Blocked,14.0,Right Foot,,Mohamed Elyounoussi,Pass (Live),Oriol Romeu,Pass (Live)
18,49,Moussa Djenepo,Southampton,0.02,,Off Target,18.0,Right Foot,,Adam Armstrong,Shot,,
19,54,Oriol Romeu,Southampton,0.06,,Blocked,17.0,Right Foot,,Oriol Romeu,Take-On,Jack Stephens,Pass (Live)
20,55,Callum Wilson,Newcastle Utd,0.18,0.27,Goal,7.0,Head,,Jacob Murphy,Pass (Live),Fabian Schär,Pass (Live)
21,67,Adam Armstrong,Southampton,0.03,,Blocked,30.0,Right Foot,,Oriol Romeu,Pass (Live),Jack Stephens,Pass (Live)
22,68,Che Adams,Southampton,0.03,,Blocked,12.0,Left Foot,,Mohammed Salisu,Pass (Live),Adam Armstrong,Shot
23,72,Jamaal Lascelles,Newcastle Utd,0.03,,Off Target,8.0,Head,,Joelinton,Pass (Live),Joe Willock,Pass (Live)
24,74,Mohamed Elyounoussi,Southampton,0.62,0.6,Saved,6.0,Right Foot,,Nathan Redmond,Pass (Live),Mohammed Salisu,Pass (Live)
25,74,Mohamed Elyounoussi,Southampton,0.86,0.99,Goal,0.0,Left Foot,,Mohamed Elyounoussi,Shot,,
26,77,Jacob Murphy,Newcastle Utd,0.03,0.52,Saved,19.0,Right Foot,Deflected,Jacob Murphy,Take-On,Sean Longstaff,Tackle
27,79,Mohammed Salisu,Southampton,0.01,,Blocked,14.0,Head,Deflected,James Ward-Prowse,Pass (Dead),Valentino Livramento,Pass (Live)
28,82,James Ward-Prowse,Southampton,0.03,,Blocked,21.0,Right Foot,,Mohamed Elyounoussi,Pass (Live),Nathan Redmond,Pass (Live)
29,89,James Ward-Prowse,Southampton,0.04,,Off Target,27.0,Right Foot,,Valentino Livramento,Pass (Live),Nathan Redmond,Pass (Live)
30,90,Ryan Fraser,Newcastle Utd,0.18,,Blocked,14.0,Right Foot,,Joelinton,Pass (Live),Joelinton,Take-On
31,90+1,Allan Saint-Maximin,Newcastle Utd,0.39,0.39,Goal,9.0,Right Foot,,Ryan Fraser,Shot,,
32,90+6,James Ward-Prowse (pen),Southampton,0.79,1.0,Goal,13.0,Right Foot,,Adam Armstrong,Fouled,Nathan Redmond,Pass (Live)
