,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Rayan Aït-Nouri,Wolves,0.03,,Off Target,13.0,Head,,Adama Traoré,Pass (Live),Nélson Semedo,Pass (Live)
1,12,Charlie Taylor,Burnley,0.01,,Off Target,31.0,Left Foot,Volley,Jack Cork,Pass (Live),Josh Brownhill,Pass (Live)
2,14,Leander Dendoncker,Wolves,0.05,0.03,Saved,12.0,Head,,Nélson Semedo,Pass (Live),Rayan Aït-Nouri,Pass (Live)
3,16,Raúl Jiménez,Wolves,0.02,,Off Target,32.0,Right Foot,,Hwang Hee-chan,Pass (Live),Adama Traoré,Pass (Live)
4,22,Chris Wood,Burnley,0.03,,Off Target,10.0,Left Foot,Volley,Nathan Collins,Pass (Live),Matthew Lowton,Pass (Dead)
5,25,Hwang Hee-chan,Wolves,0.05,0.05,Saved,23.0,Left Foot,,Leander Dendoncker,Pass (Live),Nélson Semedo,Pass (Live)
6,30,Matthew Lowton,Burnley,0.02,,Blocked,21.0,Left Foot,Volley,Chris Wood,Pass (Live),Matthew Lowton,Pass (Live)
7,30,Adama Traoré,Wolves,0.13,,Woodwork,16.0,Right Foot,,,,,
8,45,Romain Saïss,Wolves,0.03,,Off Target,24.0,Left Foot,,Adama Traoré,Pass (Live),Hwang Hee-chan,Pass (Live)
9,,,,,,,,,,,,,
10,49,Rayan Aït-Nouri,Wolves,0.03,,Blocked,17.0,Left Foot,,Leander Dendoncker,Pass (Live),Adama Traoré,Pass (Live)
11,59,João Moutinho,Wolves,0.02,,Off Target,31.0,Right Foot,,Leander Dendoncker,Pass (Live),Raúl Jiménez,Pass (Live)
12,62,Dwight McNeil,Burnley,0.02,,Blocked,29.0,Left Foot,,Josh Brownhill,Pass (Live),,
13,63,Adama Traoré,Wolves,0.04,,Blocked,22.0,Left Foot,,Raúl Jiménez,Pass (Live),Nélson Semedo,Pass (Live)
14,67,Raúl Jiménez,Wolves,0.04,,Blocked,27.0,Right Foot,,João Moutinho,Pass (Live),Rayan Aït-Nouri,Pass (Live)
15,67,Nélson Semedo,Wolves,0.04,,Off Target,17.0,Right Foot,,Raúl Jiménez,Shot,,
16,69,Raúl Jiménez,Wolves,0.04,,Off Target,11.0,Head,,Adama Traoré,Take-On,Adama Traoré,Take-On
17,69,Hwang Hee-chan,Wolves,0.11,,Blocked,16.0,Left Foot,,Hwang Hee-chan,Take-On,João Moutinho,Pass (Live)
18,79,Dwight McNeil,Burnley,0.08,0.09,Saved,13.0,Right Foot,Deflected,Jay Rodriguez,Pass (Live),Matěj Vydra,Pass (Live)
19,82,Adama Traoré,Wolves,0.02,,Saved off Target,21.0,Right Foot,,Adama Traoré,Pass (Live),João Moutinho,Pass (Live)
20,90,Adama Traoré,Wolves,0.05,,Off Target,22.0,Right Foot,Volley,Francisco Trincão,Pass (Live),Nélson Semedo,Pass (Live)
21,90+1,Jay Rodriguez,Burnley,0.05,,Off Target,24.0,Right Foot,,Josh Brownhill,Pass (Live),,
22,90+1,Francisco Trincão,Wolves,0.03,,Blocked,18.0,Left Foot,,,,,
