,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4,Dwight McNeil,Burnley,0.04,,Blocked,16.0,Left Foot,,Jóhann Berg Guðmundsson,Pass (Live),,
1,4,Chris Wood,Burnley,0.23,,Off Target,10.0,Head,,Matthew Lowton,Pass (Live),Dwight McNeil,Shot
2,6,Cristiano Ronaldo,Manchester Utd,0.52,,Off Target,16.0,Right Foot,,Luke Shaw,Pass (Live),Harry Maguire,Pass (Live)
3,8,Mason Greenwood,Manchester Utd,0.03,,Blocked,18.0,Left Foot,,Aaron Wan-Bissaka,Pass (Live),Eric Bailly,Pass (Live)
4,8,Scott McTominay,Manchester Utd,0.04,0.26,Goal,20.0,Right Foot,,Cristiano Ronaldo,Pass (Live),Mason Greenwood,Pass (Live)
5,10,Jóhann Berg Guðmundsson,Burnley,0.16,,Blocked,15.0,Left Foot,,Chris Wood,Pass (Live),Matthew Lowton,Pass (Live)
6,13,Aaron Lennon,Burnley,0.06,,Off Target,28.0,Right Foot,Volley,Matthew Lowton,Fouled,Matthew Lowton,Tackle
7,20,Luke Shaw,Manchester Utd,0.03,,Off Target,23.0,Left Foot,,Nemanja Matić,Pass (Live),Luke Shaw,Pass (Live)
8,25,Edinson Cavani,Manchester Utd,0.06,,Off Target,11.0,Left Foot,Volley,Scott McTominay,Pass (Live),Jadon Sancho,Pass (Live)
9,27,Jadon Sancho,Manchester Utd,0.13,,Off Target,11.0,Right Foot,,Luke Shaw,Pass (Live),,
10,30,Cristiano Ronaldo,Manchester Utd,0.21,,Blocked,13.0,Right Foot,,Scott McTominay,Pass (Live),Nemanja Matić,Pass (Live)
11,33,Mason Greenwood,Manchester Utd,0.02,0.04,Saved,26.0,Left Foot,,Aaron Wan-Bissaka,Pass (Live),Mason Greenwood,Pass (Live)
12,34,Chris Wood,Burnley,0.05,,Blocked,18.0,Left Foot,,Wayne Hennessey,Pass (Live),,
13,35,Scott McTominay,Manchester Utd,0.04,0.4,Saved,24.0,Right Foot,,Jadon Sancho,Pass (Live),Mason Greenwood,Pass (Live)
14,35,Cristiano Ronaldo,Manchester Utd,0.92,0.41,Goal,9.0,Right Foot,,Scott McTominay,Shot,,
15,38,Aaron Lennon,Burnley,0.1,0.66,Goal,15.0,Right Foot,,Aaron Lennon,Take-On,Charlie Taylor,Pass (Live)
16,41,Cristiano Ronaldo,Manchester Utd,0.1,,Off Target,6.0,Head,,Mason Greenwood,Pass (Live),Luke Shaw,Pass (Live)
17,45+2,Mason Greenwood,Manchester Utd,0.04,,Off Target,15.0,Right Foot,,Mason Greenwood,Take-On,Luke Shaw,Pass (Live)
18,,,,,,,,,,,,,
19,49,Cristiano Ronaldo,Manchester Utd,0.06,,Off Target,11.0,Head,,Mason Greenwood,Pass (Live),Aaron Wan-Bissaka,Pass (Live)
20,50,Mason Greenwood,Manchester Utd,0.09,0.06,Saved,15.0,Left Foot,,Edinson Cavani,Pass (Live),Luke Shaw,Pass (Live)
21,57,Chris Wood,Burnley,0.03,0.05,Saved,14.0,Head,,Wayne Hennessey,Pass (Dead),Dwight McNeil,Fouled
22,63,Scott McTominay,Manchester Utd,0.02,0.22,Saved,31.0,Right Foot,,Cristiano Ronaldo,Pass (Live),Jadon Sancho,Pass (Live)
23,67,Ben Mee,Burnley,0.18,,Off Target,4.0,Head,,Ashley Westwood,Pass (Dead),Aaron Lennon,Pass (Live)
24,79,Cristiano Ronaldo,Manchester Utd,0.12,,Blocked,27.0,Right Foot,Free kick,Scott McTominay,Fouled,Jadon Sancho,Pass (Live)
25,84,Luke Shaw,Manchester Utd,0.03,,Off Target,25.0,Left Foot,Volley,Harry Maguire,Pass (Live),Luke Shaw,Pass (Live)
26,89,James Tarkowski,Burnley,0.21,,Off Target,4.0,Head,,Ashley Westwood,Pass (Dead),,
27,90,Cristiano Ronaldo,Manchester Utd,0.01,,Off Target,17.0,Right Foot,Volley,Diogo Dalot,Pass (Live),Scott McTominay,Pass (Live)
28,90+3,James Tarkowski,Burnley,0.09,0.11,Saved,9.0,Head,,Wayne Hennessey,Pass (Dead),,
