,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,6,Enock Mwepu,Brighton,0.02,0.01,Saved,20.0,Right Foot,,Joël Veltman,Pass (Live),Marc Cucurella,Pass (Live)
1,15,Enock Mwepu,Brighton,0.02,,Off Target,31.0,Left Foot,,Marc Cucurella,Pass (Live),Yves Bissouma,Pass (Live)
2,20,Solly March,Brighton,0.07,,Off Target,15.0,Right Foot,,Enock Mwepu,Pass (Live),Yves Bissouma,Pass (Live)
3,27,Rúben Neves,Wolves,0.02,0.08,Saved,33.0,Right Foot,,Adama Traoré,Pass (Live),Fernando Marçal,Pass (Live)
4,33,Tariq Lamptey,Brighton,0.02,,Off Target,13.0,Right Foot,,Solly March,Pass (Dead),Solly March,Pass (Live)
5,45,Daniel Podence,Wolves,0.12,,Blocked,21.0,Right Foot,Free kick,Daniel Podence,Fouled,Francisco Trincão,Pass (Live)
6,45+1,Romain Saïss,Wolves,0.38,0.51,Goal,9.0,Right Foot,Volley,Rúben Neves,Pass (Live),Fernando Marçal,Pass (Dead)
7,45+3,Leandro Trossard,Brighton,0.09,0.03,Saved,16.0,Right Foot,,Enock Mwepu,Fouled,Tariq Lamptey,Pass (Live)
8,45+3,Dan Burn,Brighton,0.38,,Off Target,5.0,Left Foot,,Leandro Trossard,Shot,,
9,45+3,Enock Mwepu,Brighton,0.45,,Off Target,4.0,Right Foot,,Dan Burn,Shot,,
10,,,,,,,,,,,,,
11,48,Francisco Trincão,Wolves,0.12,0.67,Saved,15.0,Right Foot,,Adama Traoré,Pass (Live),Romain Saïss,Pass (Live)
12,54,Romain Saïss,Wolves,0.03,,Woodwork,11.0,Left Foot,Volley,Daniel Podence,Pass (Live),Francisco Trincão,Pass (Dead)
13,57,Daniel Podence,Wolves,0.2,0.05,Saved,11.0,Left Foot,,João Moutinho,Pass (Live),Francisco Trincão,Pass (Live)
14,59,Daniel Podence,Wolves,0.18,0.05,Saved,16.0,Right Foot,,Adama Traoré,Pass (Live),,
15,61,Enock Mwepu,Brighton,0.3,,Off Target,3.0,Right Foot,Volley,Jakub Moder,Pass (Dead),Tariq Lamptey,Fouled
16,73,Alexis Mac Allister,Brighton,0.03,,Off Target,29.0,Right Foot,,Leandro Trossard,Pass (Live),Enock Mwepu,Pass (Live)
17,80,Solly March,Brighton,0.03,,Blocked,22.0,Left Foot,Free kick,Tariq Lamptey,Fouled,Leandro Trossard,Pass (Live)
18,82,Nélson Semedo,Wolves,0.01,,Off Target,27.0,Right Foot,Volley,Daniel Podence,Pass (Live),Francisco Trincão,Pass (Live)
19,86,Marc Cucurella,Brighton,0.02,,Blocked,28.0,Left Foot,,Solly March,Pass (Live),Taylor Richards,Pass (Live)
20,90+10,Leandro Trossard,Brighton,0.04,,Blocked,28.0,Right Foot,Free kick,Alexis Mac Allister,Fouled,Solly March,Pass (Dead)
