,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,10.0,Conor Coady,Wolves,0.64,,Blocked,9.0,Right Foot,,Rúben Neves,Shot,,
1,10.0,Rúben Neves,Wolves,0.04,0.12,Saved,17.0,Right Foot,Volley,Hwang Hee-chan,Pass (Live),Rayan Aït-Nouri,Pass (Dead)
2,14.0,Francisco Trincão,Wolves,0.02,0.13,Saved,24.0,Left Foot,,João Moutinho,Pass (Live),Hwang Hee-chan,Pass (Live)
3,18.0,Francisco Trincão,Wolves,0.06,,Blocked,18.0,Left Foot,,Rayan Aït-Nouri,Pass (Live),Rúben Neves,Pass (Live)
4,20.0,Rúben Neves,Wolves,0.06,,Off Target,29.0,Right Foot,Free kick,Francisco Trincão,Fouled,Francisco Trincão,Take-On
5,26.0,Demarai Gray,Everton,0.1,,Off Target,10.0,Right Foot,Volley,Alex Iwobi,Pass (Live),Alex Iwobi,Pass (Live)
6,27.0,Raúl Jiménez,Wolves,0.04,,Blocked,13.0,Left Foot,,Francisco Trincão,Pass (Live),Conor Coady,Pass (Live)
7,28.0,Max Kilman,Wolves,0.08,0.09,Goal,9.0,Head,,Rayan Aït-Nouri,Pass (Dead),Raúl Jiménez,Shot
8,32.0,Raúl Jiménez,Wolves,0.12,0.22,Goal,16.0,Right Foot,,,,,
9,37.0,Demarai Gray,Everton,0.07,,Off Target,13.0,Right Foot,,Michael Keane,Pass (Live),Séamus Coleman,Pass (Live)
10,45.0,Mason Holgate,Everton,0.47,,Off Target,8.0,Right Foot,Volley,Alex Iwobi,Pass (Live),Andros Townsend,Pass (Dead)
11,,,,,,,,,,,,,
12,52.0,Demarai Gray,Everton,0.07,,Blocked,12.0,Left Foot,,Andros Townsend,Pass (Live),Allan,Pass (Live)
13,55.0,Richarlison,Everton,0.34,0.94,Saved,4.0,Left Foot,,,,,
14,58.0,Richarlison,Everton,0.06,,Off Target,11.0,Head,,Andros Townsend,Pass (Live),Séamus Coleman,Pass (Live)
15,59.0,Ben Godfrey,Everton,0.02,,Off Target,27.0,Right Foot,Volley,Richarlison,Shot,,
16,60.0,Raúl Jiménez,Wolves,0.08,,Woodwork,12.0,Head,,Nélson Semedo,Pass (Live),Hwang Hee-chan,Pass (Live)
17,65.0,Fabian Delph,Everton,0.01,,Blocked,30.0,Right Foot,,Ben Godfrey,Pass (Live),Richarlison,Pass (Live)
18,66.0,Ben Godfrey,Everton,0.02,,Blocked,31.0,Right Foot,,Demarai Gray,Pass (Live),Séamus Coleman,Pass (Live)
19,66.0,Alex Iwobi,Everton,0.17,0.07,Goal,16.0,Right Foot,,Ben Godfrey,Shot,,
20,68.0,Francisco Trincão,Wolves,0.54,,Off Target,10.0,Right Foot,,Hwang Hee-chan,Pass (Live),Rúben Neves,Pass (Live)
21,69.0,Michael Keane,Everton,0.03,0.08,Saved,14.0,Head,,Andros Townsend,Pass (Dead),Richarlison,Fouled
22,72.0,Ben Godfrey,Everton,0.04,0.06,Saved,22.0,Right Foot,,Allan,Pass (Live),Andros Townsend,Pass (Live)
23,85.0,Séamus Coleman,Everton,0.04,,Blocked,16.0,Right Foot,,Richarlison,Pass (Live),Ben Godfrey,Pass (Live)
24,86.0,Anthony Gordon,Everton,0.05,0.16,Saved,6.0,Head,,Andros Townsend,Pass (Dead),Séamus Coleman,Shot
