,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4,Ben Chilwell,Chelsea,0.23,,Woodwork,10.0,Left Foot,,Jorginho,Pass (Dead),Jorginho,Fouled
1,14,Antonio Rüdiger,Chelsea,0.23,0.2,Goal,7.0,Head,,Ben Chilwell,Pass (Dead),N'Golo Kanté,Pass (Live)
2,17,N'Golo Kanté,Chelsea,0.1,0.43,Saved,21.0,Right Foot,Volley,Jorginho,Pass (Live),Callum Hudson-Odoi,Pass (Live)
3,17,Kai Havertz,Chelsea,0.07,,Blocked,23.0,Right Foot,,N'Golo Kanté,Shot,,
4,22,Mason Mount,Chelsea,0.09,,Off Target,22.0,Right Foot,Free kick,Callum Hudson-Odoi,Fouled,Antonio Rüdiger,Pass (Live)
5,28,N'Golo Kanté,Chelsea,0.08,0.31,Goal,21.0,Left Foot,,Reece James,Pass (Live),Reece James,Take-On
6,38,N'Golo Kanté,Chelsea,0.1,0.19,Saved,10.0,Other,,Ben Chilwell,Pass (Live),Mason Mount,Pass (Live)
7,45+1,Reece James,Chelsea,0.17,,Blocked,24.0,Right Foot,Free kick,Kai Havertz,Fouled,Edouard Mendy,Pass (Live)
8,45+1,Trevoh Chalobah,Chelsea,0.01,,Off Target,30.0,Right Foot,Volley,Reece James,Shot,,
9,,,,,,,,,,,,,
10,53,Ben Chilwell,Chelsea,0.08,0.07,Saved,17.0,Left Foot,,Callum Hudson-Odoi,Pass (Live),Thiago Silva,Pass (Live)
11,55,Callum Hudson-Odoi,Chelsea,0.02,0.32,Saved,14.0,Right Foot,Volley,Ben Chilwell,Pass (Live),,
12,58,James Maddison,Leicester City,0.02,0.02,Saved,27.0,Left Foot,,Marc Albrighton,Pass (Dead),,
13,61,Callum Hudson-Odoi,Chelsea,0.05,,Off Target,12.0,Right Foot,,Callum Hudson-Odoi,Take-On,Antonio Rüdiger,Pass (Live)
14,63,Daniel Amartey,Leicester City,0.01,0.17,Saved,33.0,Right Foot,,Wilfred Ndidi,Pass (Live),Boubakary Soumaré,Pass (Live)
15,65,Jamie Vardy,Leicester City,0.32,,Off Target,7.0,Head,,James Maddison,Pass (Live),Kelechi Iheanacho,Pass (Live)
16,68,Christian Pulisic,Chelsea,0.21,,Off Target,7.0,Right Foot,,Hakim Ziyech,Pass (Live),Jorginho,Pass (Live)
17,71,Christian Pulisic,Chelsea,0.35,0.93,Goal,4.0,Right Foot,,Hakim Ziyech,Pass (Live),Trevoh Chalobah,Pass (Live)
18,73,Hakim Ziyech,Chelsea,0.21,,Off Target,16.0,Left Foot,,Reece James,Pass (Live),N'Golo Kanté,Pass (Live)
19,82,James Maddison,Leicester City,0.02,0.13,Saved,30.0,Left Foot,Deflected,Kiernan Dewsbury-Hall,Pass (Live),Kelechi Iheanacho,Pass (Live)
20,88,Ben Chilwell,Chelsea,0.04,,Off Target,29.0,Left Foot,,Christian Pulisic,Pass (Live),Trevoh Chalobah,Pass (Live)
