,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,7,Kevin De Bruyne,Manchester City,0.15,0.77,Goal,13.0,Left Foot,,Bernardo Silva,Pass (Live),Kevin De Bruyne,Pass (Live)
1,9,Chiquinho,Wolves,0.03,,Off Target,8.0,Head,,Pedro Neto,Pass (Dead),,
2,10,Bernardo Silva,Manchester City,0.05,,Off Target,13.0,Left Foot,,Raheem Sterling,Pass (Live),Oleksandr Zinchenko,Pass (Live)
3,11,Leander Dendoncker,Wolves,0.25,0.13,Goal,14.0,Right Foot,,Pedro Neto,Pass (Live),Raúl Jiménez,Pass (Live)
4,16,Kevin De Bruyne,Manchester City,0.09,0.76,Goal,14.0,Left Foot,,Oleksandr Zinchenko,Pass (Live),Aymeric Laporte,Pass (Live)
5,24,Kevin De Bruyne,Manchester City,0.08,0.38,Goal,23.0,Left Foot,,João Cancelo,Pass (Dead),,
6,27,Rodri,Manchester City,0.04,,Off Target,30.0,Right Foot,,,,,
7,30,Pedro Neto,Wolves,0.04,,Blocked,21.0,Left Foot,,Raúl Jiménez,Pass (Live),João Moutinho,Pass (Live)
8,39,João Cancelo,Manchester City,0.02,,Off Target,19.0,Right Foot,,Raheem Sterling,Pass (Live),İlkay Gündoğan,Pass (Live)
9,45,Kevin De Bruyne,Manchester City,0.06,,Off Target,23.0,Right Foot,,Bernardo Silva,Pass (Live),,
10,,,,,,,,,,,,,
11,60,Kevin De Bruyne,Manchester City,0.23,0.8,Goal,13.0,Right Foot,,Kevin De Bruyne,Pass (Live),Bernardo Silva,Pass (Live)
12,62,Phil Foden,Manchester City,0.03,,Off Target,15.0,Left Foot,,Oleksandr Zinchenko,Pass (Live),Bernardo Silva,Pass (Live)
13,65,Chiquinho,Wolves,0.05,,Off Target,13.0,Right Foot,,Pedro Neto,Pass (Live),Raúl Jiménez,Pass (Live)
14,67,Phil Foden,Manchester City,0.26,,Woodwork,12.0,Left Foot,,Kevin De Bruyne,Pass (Live),Raheem Sterling,Pass (Live)
15,68,Leander Dendoncker,Wolves,0.1,0.18,Saved,17.0,Left Foot,,Rayan Aït-Nouri,Pass (Live),João Moutinho,Pass (Live)
16,69,Raúl Jiménez,Wolves,0.02,0.33,Saved,31.0,Right Foot,,Raúl Jiménez,Take-On,,
17,76,Raheem Sterling,Manchester City,0.26,,Off Target,4.0,Right Foot,,Phil Foden,Pass (Live),Oleksandr Zinchenko,Pass (Live)
18,84,João Cancelo,Manchester City,0.14,,Blocked,12.0,Right Foot,,Jack Grealish,Pass (Live),João Cancelo,Pass (Live)
19,84,Raheem Sterling,Manchester City,0.86,0.96,Goal,3.0,Right Foot,,João Cancelo,Shot,,
20,89,Kevin De Bruyne,Manchester City,0.13,,Woodwork,16.0,Left Foot,,Riyad Mahrez,Pass (Live),,
21,90,Hwang Hee-chan,Wolves,0.04,,Off Target,14.0,Right Foot,,Rúben Neves,Pass (Live),Francisco Trincão,Pass (Live)
22,90+2,João Cancelo,Manchester City,0.07,,Off Target,11.0,Right Foot,,Jack Grealish,Pass (Live),Kevin De Bruyne,Pass (Live)
