,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,15,Michail Antonio,West Ham,0.14,,Blocked,17.0,Right Foot,,Vladimír Coufal,Pass (Live),Declan Rice,Pass (Live)
1,16,Michail Antonio,West Ham,0.05,,Blocked,12.0,Head,,Vladimír Coufal,Pass (Dead),,Fouled
2,17,Craig Dawson,West Ham,0.09,,Blocked,6.0,Right Foot,,Jarrod Bowen,Pass (Live),Michail Antonio,Shot
3,26,Michail Antonio,West Ham,0.05,,Blocked,15.0,Left Foot,,Aaron Cresswell,Pass (Live),Vladimír Coufal,Pass (Live)
4,26,Tomáš Souček,West Ham,0.07,,Blocked,22.0,Left Foot,,Michail Antonio,Shot,,
5,26,Pablo Fornals,West Ham,0.04,,Blocked,20.0,Left Foot,,Tomáš Souček,Shot,,
6,33,Michail Antonio,West Ham,0.03,,Blocked,18.0,Left Foot,,,,,
7,39,Pablo Fornals,West Ham,0.45,0.74,Goal,11.0,Left Foot,,Michail Antonio,Pass (Live),Pablo Fornals,Pass (Live)
8,43,Jordan Ayew,Crystal Palace,0.04,,Blocked,17.0,Right Foot,,Wilfried Zaha,Pass (Live),James McArthur,Pass (Live)
9,,,,,,,,,,,,,
10,50,Saïd Benrahma,West Ham,0.17,0.25,Saved,13.0,Right Foot,,Jarrod Bowen,Pass (Live),Declan Rice,Pass (Live)
11,52,Jarrod Bowen,West Ham,0.02,,Off Target,25.0,Left Foot,,Michail Antonio,Pass (Live),Vladimír Coufal,Pass (Dead)
12,53,Tomáš Souček,West Ham,0.03,0.16,Saved,9.0,Head,,Pablo Fornals,Pass (Live),Saïd Benrahma,Pass (Live)
13,55,Wilfried Zaha,Crystal Palace,0.03,,Off Target,21.0,Left Foot,,Christian Benteke,Pass (Live),Wilfried Zaha,Pass (Live)
14,58,Conor Gallagher,Crystal Palace,0.32,0.99,Goal,3.0,Right Foot,,Christian Benteke,Pass (Live),Wilfried Zaha,Pass (Live)
15,64,James McArthur,Crystal Palace,0.01,,Blocked,32.0,Right Foot,Volley,Christian Benteke,Pass (Live),Conor Gallagher,Pass (Dead)
16,65,Christian Benteke,Crystal Palace,0.02,,Off Target,14.0,Head,,Joachim Andersen,Pass (Live),James McArthur,Pass (Live)
17,68,Michail Antonio,West Ham,0.1,0.34,Goal,14.0,Left Foot,,,,,
18,70,Conor Gallagher,Crystal Palace,0.09,0.68,Goal,10.0,Right Foot,,Conor Gallagher,Take-On,Wilfried Zaha,Pass (Live)
19,72,Pablo Fornals,West Ham,0.06,,Off Target,14.0,Right Foot,Volley,Michail Antonio,Pass (Live),Aaron Cresswell,Pass (Live)
20,74,Marc Guéhi,Crystal Palace,0.04,,Blocked,11.0,Head,,Joachim Andersen,Pass (Live),Conor Gallagher,Pass (Dead)
21,87,Andriy Yarmolenko,West Ham,0.04,,Off Target,18.0,Left Foot,,Andriy Yarmolenko,Take-On,Declan Rice,Pass (Live)
22,89,Christian Benteke,Crystal Palace,0.02,,Blocked,25.0,Right Foot,,Tyrick Mitchell,Pass (Live),Marc Guéhi,Pass (Live)
23,90+2,Marc Guéhi,Crystal Palace,0.57,,Off Target,4.0,Head,,Conor Gallagher,Pass (Dead),Jordan Ayew,Fouled
