,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,3,Jakub Moder,Brighton,0.12,,Off Target,18.0,Right Foot,,Danny Welbeck,Pass (Live),Steven Alzate,Pass (Live)
1,15,César Azpilicueta,Chelsea,0.05,0.17,Saved,17.0,Right Foot,,Romelu Lukaku,Pass (Live),Jorginho,Pass (Live)
2,22,Danny Welbeck,Brighton,0.04,,Blocked,13.0,Head,,Tariq Lamptey,Pass (Live),Jakub Moder,Pass (Live)
3,22,Alexis Mac Allister,Brighton,0.08,,Blocked,13.0,Right Foot,,Danny Welbeck,Shot,,
4,28,Hakim Ziyech,Chelsea,0.02,0.22,Goal,27.0,Left Foot,,N'Golo Kanté,Pass (Live),Hakim Ziyech,Pass (Live)
5,32,Jorginho,Chelsea,0.04,,Off Target,24.0,Right Foot,Volley,Thiago Silva,Pass (Live),Antonio Rüdiger,Pass (Live)
6,40,Danny Welbeck,Brighton,0.04,,Off Target,20.0,Right Foot,,Marc Cucurella,Pass (Live),Jakub Moder,Pass (Live)
7,45,Callum Hudson-Odoi,Chelsea,0.05,,Off Target,16.0,Right Foot,,Romelu Lukaku,Pass (Live),,
8,,,,,,,,,,,,,
9,46,Danny Welbeck,Brighton,0.13,,Off Target,12.0,Left Foot,,Pascal Groß,Pass (Live),Alexis Mac Allister,Pass (Live)
10,48,Hakim Ziyech,Chelsea,0.02,,Blocked,26.0,Left Foot,Volley,,,,
11,59,Marcos Alonso,Chelsea,0.01,,Blocked,20.0,Left Foot,Volley,César Azpilicueta,Pass (Live),Hakim Ziyech,Pass (Live)
12,60,Alexis Mac Allister,Brighton,0.13,0.49,Saved,16.0,Right Foot,Deflected,Marc Cucurella,Pass (Live),Jakub Moder,Pass (Live)
13,60,Adam Webster,Brighton,0.07,0.11,Goal,9.0,Head,,Alexis Mac Allister,Pass (Dead),Alexis Mac Allister,Shot
14,63,Callum Hudson-Odoi,Chelsea,0.1,,Blocked,15.0,Right Foot,,Mason Mount,Pass (Live),Marcos Alonso,Pass (Live)
15,63,N'Golo Kanté,Chelsea,0.04,,Off Target,28.0,Right Foot,,Callum Hudson-Odoi,Shot,,
16,66,Marcos Alonso,Chelsea,0.01,,Off Target,26.0,Left Foot,,Callum Hudson-Odoi,Pass (Live),Mason Mount,Pass (Live)
17,70,Neal Maupay,Brighton,0.03,,Blocked,27.0,Right Foot,,Steven Alzate,Pass (Live),Leandro Trossard,Pass (Live)
18,73,Romelu Lukaku,Chelsea,0.19,0.14,Saved,10.0,Left Foot,Volley,Antonio Rüdiger,Pass (Live),Hakim Ziyech,Pass (Live)
19,78,Romelu Lukaku,Chelsea,0.06,,Blocked,11.0,Head,,Callum Hudson-Odoi,Pass (Live),Mason Mount,Pass (Live)
20,82,Marcos Alonso,Chelsea,0.05,,Blocked,31.0,Left Foot,Free kick,Hakim Ziyech,Fouled,N'Golo Kanté,Pass (Live)
21,86,Timo Werner,Chelsea,0.05,,Blocked,15.0,Left Foot,,Mateo Kovačić,Pass (Live),Thiago Silva,Pass (Live)
22,90,Mateo Kovačić,Chelsea,0.02,,Off Target,26.0,Right Foot,Volley,Mateo Kovačić,Pass (Live),Marcos Alonso,Pass (Live)
23,90+2,Neal Maupay,Brighton,0.03,,Blocked,24.0,Right Foot,,Adam Webster,Pass (Live),Alexis Mac Allister,Pass (Live)
24,90+2,Leandro Trossard,Brighton,0.06,,Blocked,11.0,Right Foot,Volley,Solly March,Pass (Live),Neal Maupay,Shot
25,90+4,Marcos Alonso,Chelsea,0.02,,Blocked,26.0,Left Foot,,Marcos Alonso,Take-On,Callum Hudson-Odoi,Pass (Live)
