,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,6,Gabriel Martinelli,Arsenal,0.23,0.11,Saved,4.0,Head,,Cédric Soares,Pass (Dead),Alexandre Lacazette,Pass (Live)
1,13,Yves Bissouma,Brighton,0.02,,Off Target,36.0,Right Foot,,Lewis Dunk,Pass (Live),Leandro Trossard,Pass (Live)
2,21,Moisés Caicedo,Brighton,0.04,,Off Target,20.0,Left Foot,,Moisés Caicedo,Pass (Live),Marc Cucurella,Pass (Live)
3,24,Bukayo Saka,Arsenal,0.07,,Blocked,13.0,Left Foot,,Granit Xhaka,Pass (Live),Bukayo Saka,Pass (Live)
4,26,Gabriel Magalhães,Arsenal,0.13,,Off Target,4.0,Head,,Bukayo Saka,Pass (Live),Cédric Soares,Pass (Dead)
5,29,Leandro Trossard,Brighton,0.26,0.67,Goal,15.0,Right Foot,,Enock Mwepu,Pass (Live),Lewis Dunk,Pass (Live)
6,33,Granit Xhaka,Arsenal,0.02,,Blocked,29.0,Left Foot,,Albert Sambi Lokonga,Pass (Live),Granit Xhaka,Pass (Live)
7,37,Emile Smith Rowe,Arsenal,0.06,,Blocked,10.0,Left Foot,,,,,
8,41,Enock Mwepu,Brighton,0.02,,Off Target,34.0,Right Foot,,Enock Mwepu,Take-On,Danny Welbeck,Pass (Live)
9,44,Enock Mwepu,Brighton,0.07,,Off Target,21.0,Right Foot,,Alexis Mac Allister,Tackle,,
10,45+1,Gabriel Martinelli,Arsenal,0.21,,Blocked,5.0,Head,,Bukayo Saka,Pass (Dead),Gabriel Martinelli,Pass (Live)
11,,,,,,,,,,,,,
12,49,Cédric Soares,Arsenal,0.14,,Blocked,26.0,Right Foot,Free kick,Albert Sambi Lokonga,Fouled,Cédric Soares,Pass (Live)
13,58,Martin Ødegaard,Arsenal,0.02,,Blocked,25.0,Left Foot,Deflected,Cédric Soares,Pass (Live),Gabriel Martinelli,Pass (Live)
14,61,Lewis Dunk,Brighton,0.03,0.3,Saved,12.0,Head,,Pascal Groß,Pass (Dead),Pascal Groß,Pass (Live)
15,62,Martin Ødegaard,Arsenal,0.02,,Blocked,15.0,Right Foot,,Cédric Soares,Pass (Live),Granit Xhaka,Pass (Live)
16,63,Bukayo Saka,Arsenal,0.06,,Off Target,18.0,Left Foot,,Martin Ødegaard,Shot,,
17,64,Moisés Caicedo,Brighton,0.04,,Blocked,27.0,Right Foot,,Pascal Groß,Pass (Live),Danny Welbeck,Pass (Live)
18,66,Enock Mwepu,Brighton,0.1,0.38,Goal,20.0,Right Foot,,Moisés Caicedo,Pass (Live),Leandro Trossard,Pass (Live)
19,78,Nicolas Pépé,Arsenal,0.06,,Blocked,13.0,Left Foot,,Alexandre Lacazette,Pass (Live),Bukayo Saka,Pass (Live)
20,83,Nicolas Pépé,Arsenal,0.23,,Blocked,5.0,Left Foot,,Bukayo Saka,Pass (Live),Bukayo Saka,Take-On
21,86,Albert Sambi Lokonga,Arsenal,0.03,,Off Target,32.0,Right Foot,,Gabriel Magalhães,Pass (Live),Ben White,Pass (Live)
22,88,Martin Ødegaard,Arsenal,0.08,,Woodwork,25.0,Left Foot,Free kick,Alexandre Lacazette,Fouled,Granit Xhaka,Pass (Live)
23,88,Eddie Nketiah,Arsenal,0.42,,Woodwork,5.0,Left Foot,Volley,Martin Ødegaard,Shot,,
24,89,Martin Ødegaard,Arsenal,0.02,0.35,Goal,32.0,Left Foot,Deflected,Granit Xhaka,Pass (Live),Cédric Soares,Pass (Dead)
25,90+1,Bukayo Saka,Arsenal,0.07,,Blocked,15.0,Right Foot,,Eddie Nketiah,Pass (Live),Bukayo Saka,Pass (Live)
26,90+3,Albert Sambi Lokonga,Arsenal,0.02,0.07,Saved,29.0,Right Foot,,Bukayo Saka,Pass (Live),Granit Xhaka,Pass (Live)
27,90+5,Eddie Nketiah,Arsenal,0.03,0.19,Saved,15.0,Head,,Cédric Soares,Pass (Live),Ben White,Pass (Live)
28,90+5,Gabriel Magalhães,Arsenal,0.02,,Blocked,12.0,Head,,Bukayo Saka,Pass (Live),Eddie Nketiah,Pass (Live)
