,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,15.0,Reece James,Chelsea,0.14,,Blocked,10.0,Right Foot,,Saúl Ñíguez,Pass (Live),Mason Mount,Pass (Live)
1,15.0,Mason Mount,Chelsea,0.06,,Blocked,22.0,Right Foot,,N'Golo Kanté,Pass (Live),Reece James,Shot
2,17.0,Wout Weghorst,Burnley,0.12,,Blocked,11.0,Right Foot,Volley,Aaron Lennon,Pass (Live),Connor Roberts,Pass (Live)
3,17.0,Dwight McNeil,Burnley,0.04,,Blocked,17.0,Left Foot,Volley,Wout Weghorst,Shot,,
4,18.0,Nathan Collins,Burnley,0.23,,Off Target,6.0,Head,,Dwight McNeil,Pass (Dead),Charlie Taylor,Fouled
5,19.0,Antonio Rüdiger,Chelsea,0.02,0.29,Saved,31.0,Right Foot,,Jorginho,Pass (Live),Reece James,Pass (Live)
6,26.0,Antonio Rüdiger,Chelsea,0.03,,Blocked,26.0,Right Foot,,N'Golo Kanté,Pass (Live),Jorginho,Pass (Live)
7,30.0,Dwight McNeil,Burnley,0.28,,Off Target,12.0,Left Foot,,Aaron Lennon,Pass (Live),Aaron Lennon,Take-On
8,44.0,Antonio Rüdiger,Chelsea,0.02,,Blocked,38.0,Right Foot,,Jorginho,Pass (Live),Thiago Silva,Pass (Live)
9,45.0,Jorginho,Chelsea,0.03,,Blocked,28.0,Right Foot,,Saúl Ñíguez,Pass (Live),Reece James,Pass (Live)
10,,,,,,,,,,,,,
11,48.0,Reece James,Chelsea,0.11,0.76,Goal,9.0,Right Foot,,Trevoh Chalobah,Pass (Live),N'Golo Kanté,Pass (Live)
12,51.0,Christian Pulisic,Chelsea,0.04,,Blocked,21.0,Right Foot,,N'Golo Kanté,Pass (Live),N'Golo Kanté,Tackle
13,53.0,Kai Havertz,Chelsea,0.3,0.62,Goal,5.0,Head,,Christian Pulisic,Pass (Live),Reece James,Pass (Live)
14,55.0,Kai Havertz,Chelsea,0.87,0.97,Goal,3.0,Left Foot,,N'Golo Kanté,Pass (Live),Christian Pulisic,Pass (Live)
15,63.0,Jay Rodriguez,Burnley,0.02,,Blocked,30.0,Right Foot,,Josh Brownhill,Pass (Live),,
16,65.0,Maxwel Cornet,Burnley,0.07,,Blocked,27.0,Left Foot,Free kick,Aaron Lennon,Fouled,Wout Weghorst,Pass (Live)
17,69.0,Christian Pulisic,Chelsea,0.67,0.98,Goal,5.0,Right Foot,,Mason Mount,Pass (Live),N'Golo Kanté,Pass (Live)
