,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,10.0,Connor Roberts,Burnley,0.03,,Woodwork,23.0,Left Foot,,Jack Cork,Pass (Live),Erik Pieters,Pass (Dead)
1,15.0,Maxwel Cornet,Burnley,0.03,,Blocked,12.0,Right Foot,,Jack Cork,Pass (Live),Wout Weghorst,Pass (Live)
2,21.0,Wout Weghorst,Burnley,0.1,0.21,Goal,14.0,Right Foot,,Connor Roberts,Pass (Live),Aaron Lennon,Pass (Live)
3,34.0,Alexis Mac Allister,Brighton,0.06,,Off Target,22.0,Right Foot,Volley,Joël Veltman,Pass (Live),Tariq Lamptey,Pass (Dead)
4,35.0,Shane Duffy,Brighton,0.02,0.01,Saved,31.0,Left Foot,,Alexis Mac Allister,Pass (Live),Shane Duffy,Pass (Live)
5,36.0,Alexis Mac Allister,Brighton,0.02,,Blocked,29.0,Right Foot,,Alexis Mac Allister,Pass (Live),Marc Cucurella,Pass (Live)
6,37.0,Adam Lallana,Brighton,0.08,,Off Target,12.0,Head,,Tariq Lamptey,Pass (Live),,
7,40.0,Josh Brownhill,Burnley,0.1,0.05,Goal,13.0,Left Foot,Deflected,Wout Weghorst,Pass (Live),Maxwel Cornet,Pass (Live)
8,,,,,,,,,,,,,
9,53.0,Shane Duffy,Brighton,0.09,,Off Target,9.0,Head,,Marc Cucurella,Pass (Dead),Danny Welbeck,Fouled
10,57.0,Neal Maupay,Brighton,0.11,,Off Target,16.0,Right Foot,Volley,Tariq Lamptey,Pass (Live),Marc Cucurella,Pass (Live)
11,62.0,Dwight McNeil,Burnley,0.02,,Blocked,25.0,Left Foot,,Jay Rodriguez,Pass (Live),Erik Pieters,Pass (Live)
12,66.0,Alexis Mac Allister,Brighton,0.05,,Blocked,17.0,Right Foot,,Solly March,Pass (Live),Shane Duffy,Pass (Live)
13,69.0,Aaron Lennon,Burnley,0.3,0.82,Goal,15.0,Right Foot,,Jay Rodriguez,Pass (Live),Wout Weghorst,Pass (Live)
14,74.0,Dwight McNeil,Burnley,0.01,0.15,Saved,18.0,Left Foot,,Josh Brownhill,Pass (Dead),Aaron Lennon,Fouled
15,74.0,Jay Rodriguez,Burnley,0.03,,Blocked,28.0,Right Foot,,Dwight McNeil,Pass (Live),,
16,75.0,Marc Cucurella,Brighton,0.02,,Blocked,23.0,Left Foot,,Yves Bissouma,Pass (Live),Alexis Mac Allister,Pass (Live)
17,75.0,Marc Cucurella,Brighton,0.03,,Off Target,19.0,Right Foot,,Marc Cucurella,Shot,,
18,76.0,Jay Rodriguez,Burnley,0.01,,Off Target,34.0,Right Foot,Volley,Nick Pope,Pass (Dead),,
19,79.0,Josh Brownhill,Burnley,0.09,,Blocked,15.0,Right Foot,,Wout Weghorst,Tackle,,
20,82.0,Leandro Trossard,Brighton,0.08,,Off Target,21.0,Right Foot,,Solly March,Pass (Live),Shane Duffy,Pass (Live)
21,88.0,Neal Maupay,Brighton,0.02,,Blocked,15.0,Head,,Alexis Mac Allister,Pass (Dead),Leandro Trossard,Fouled
