,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Joël Matip,Liverpool,0.06,,Off Target,10.0,Head,,Trent Alexander-Arnold,Pass (Dead),Trent Alexander-Arnold,Pass (Live)
1,3,Mohamed Salah,Liverpool,0.59,,Off Target,4.0,Left Foot,Volley,Diogo Jota,Pass (Live),,
2,8,Mohamed Salah,Liverpool,0.28,0.77,Saved,12.0,Left Foot,,Sadio Mané,Pass (Live),Fabinho,Pass (Live)
3,9,Jordan Henderson,Liverpool,0.09,0.33,Goal,19.0,Left Foot,,Andrew Robertson,Pass (Live),Sadio Mané,Pass (Live)
4,13,Demarai Gray,Everton,0.02,,Off Target,27.0,Right Foot,,Michael Keane,Pass (Live),Andros Townsend,Pass (Live)
5,15,Trent Alexander-Arnold,Liverpool,0.05,0.2,Saved,23.0,Left Foot,,Diogo Jota,Pass (Live),Diogo Jota,Take-On
6,19,Mohamed Salah,Liverpool,0.31,0.96,Goal,12.0,Left Foot,,Jordan Henderson,Pass (Live),Thiago Alcántara,Pass (Live)
7,26,Sadio Mané,Liverpool,0.04,0.28,Saved,25.0,Right Foot,,Fabinho,Pass (Live),Virgil van Dijk,Pass (Live)
8,26,Thiago Alcántara,Liverpool,0.05,,Blocked,24.0,Right Foot,,Diogo Jota,Pass (Live),Sadio Mané,Shot
9,27,Demarai Gray,Everton,0.04,,Blocked,19.0,Right Foot,,Demarai Gray,Take-On,Michael Keane,Pass (Live)
10,38,Demarai Gray,Everton,0.34,0.07,Goal,19.0,Left Foot,,Richarlison,Pass (Live),Allan,Pass (Live)
11,45+1,Sadio Mané,Liverpool,0.08,,Blocked,10.0,Head,,Jordan Henderson,Pass (Live),Mohamed Salah,Pass (Live)
12,45+4,Abdoulaye Doucouré,Everton,0.08,,Blocked,14.0,Right Foot,,,,,
13,,,,,,,,,,,,,
14,46,Abdoulaye Doucouré,Everton,0.08,0.04,Saved,12.0,Head,,Andros Townsend,Pass (Live),,
15,49,Sadio Mané,Liverpool,0.22,,Blocked,14.0,Right Foot,,Trent Alexander-Arnold,Pass (Live),,
16,53,Mohamed Salah,Liverpool,0.02,,Off Target,25.0,Left Foot,Volley,Mohamed Salah,Pass (Live),Fabinho,Pass (Live)
17,55,Virgil van Dijk,Liverpool,0.04,,Blocked,31.0,Right Foot,Free kick,Diogo Jota,Fouled,Jordan Henderson,Pass (Live)
18,55,Thiago Alcántara,Liverpool,0.01,,Off Target,27.0,Right Foot,Volley,Mohamed Salah,Pass (Live),Virgil van Dijk,Shot
19,57,Richarlison,Everton,0.05,,Off Target,22.0,Right Foot,,Demarai Gray,Pass (Live),Allan,Pass (Live)
20,64,Andros Townsend,Everton,0.11,,Blocked,26.0,Left Foot,Free kick,Anthony Gordon,Fouled,,
21,64,Mohamed Salah,Liverpool,0.25,0.96,Goal,12.0,Left Foot,,,,,
22,70,Diogo Jota,Liverpool,0.16,,Off Target,6.0,Head,,Andrew Robertson,Pass (Dead),Jordan Henderson,Take-On
23,79,Diogo Jota,Liverpool,0.16,0.47,Goal,10.0,Left Foot,,Diogo Jota,Take-On,Andrew Robertson,Pass (Live)
24,89,Richarlison,Everton,0.02,,Blocked,27.0,Right Foot,Deflected,Lucas Digne,Pass (Live),Lucas Digne,Take-On
