,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4,Che Adams,Southampton,0.41,0.71,Saved,5.0,Right Foot,,Mohamed Elyounoussi,Pass (Live),Oriol Romeu,Pass (Live)
1,10,Harry Kane,Tottenham,0.01,0.09,Saved,37.0,Right Foot,,Pierre Højbjerg,Pass (Dead),Lucas Moura,Fouled
2,16,Sergio Reguilón,Tottenham,0.5,0.24,Saved,10.0,Left Foot,,Harry Kane,Pass (Live),Son Heung-min,Pass (Live)
3,19,Armando Broja,Southampton,0.06,0.18,Saved,5.0,Right Foot,,Armando Broja,Take-On,Armando Broja,Tackle
4,21,James Ward-Prowse,Southampton,0.02,0.25,Saved,29.0,Right Foot,,Mohamed Elyounoussi,Pass (Live),Mohamed Elyounoussi,Take-On
5,22,Stuart Armstrong,Southampton,0.01,,Off Target,23.0,Right Foot,Volley,James Ward-Prowse,Shot,,
6,23,Armando Broja,Southampton,0.27,0.72,Goal,10.0,Right Foot,,Romain Perraud,Pass (Live),,
7,30,Stuart Armstrong,Southampton,0.18,0.06,Saved,10.0,Head,,Mohamed Elyounoussi,Pass (Live),Mohamed Elyounoussi,Pass (Live)
8,36,Armando Broja,Southampton,0.4,,Off Target,12.0,Right Foot,,Kyle Walker-Peters,Pass (Live),Jan Bednarek,Pass (Dead)
9,40,Stuart Armstrong,Southampton,0.04,,Off Target,25.0,Left Foot,,James Ward-Prowse,Pass (Live),Oriol Romeu,Pass (Live)
10,42,Mohammed Salisu,Southampton,0.16,,Off Target,10.0,Head,,James Ward-Prowse,Pass (Dead),Kyle Walker-Peters,Fouled
11,42,Mohamed Elyounoussi,Southampton,0.08,0.06,Saved,9.0,Head,,James Ward-Prowse,Pass (Dead),Mohammed Salisu,Shot
12,42,Che Adams,Southampton,0.06,,Off Target,8.0,Head,,Mohamed Elyounoussi,Shot,,
13,42,Mohammed Salisu,Southampton,0.13,,Blocked,8.0,Head,,Che Adams,Shot,,
14,43,Jan Bednarek,Southampton,0.02,,Off Target,11.0,Head,,James Ward-Prowse,Pass (Dead),Mohammed Salisu,Shot
15,43,Romain Perraud,Southampton,0.01,,Woodwork,28.0,Left Foot,,Che Adams,Pass (Live),Jan Bednarek,Shot
16,44,Oriol Romeu,Southampton,0.06,,Blocked,18.0,Right Foot,,Stuart Armstrong,Pass (Live),Jan Bednarek,Pass (Live)
17,45+1,Oriol Romeu,Southampton,0.01,,Off Target,36.0,Right Foot,,James Ward-Prowse,Pass (Live),Kyle Walker-Peters,Pass (Live)
18,,,,,,,,,,,,,
19,50,Stuart Armstrong,Southampton,0.01,,Blocked,31.0,Right Foot,,Armando Broja,Pass (Live),,
20,50,Oriol Romeu,Southampton,0.02,,Off Target,22.0,Right Foot,Volley,Stuart Armstrong,Shot,,
21,53,Lucas Moura,Tottenham,0.07,,Off Target,14.0,Left Foot,Volley,Sergio Reguilón,Pass (Live),Harry Kane,Pass (Live)
22,54,Harry Kane,Tottenham,0.14,,Off Target,3.0,Head,,Sergio Reguilón,Pass (Live),Harry Kane,Pass (Live)
23,66,Sergio Reguilón,Tottenham,0.06,,Blocked,6.0,Head,,Harry Winks,Pass (Live),Emerson,Pass (Live)
24,68,James Ward-Prowse,Southampton,0.03,,Blocked,31.0,Right Foot,,,,,
25,70,Son Heung-min,Tottenham,0.54,0.84,Goal,9.0,Left Foot,,Lucas Moura,Pass (Live),Harry Kane,Pass (Live)
26,78,Armando Broja,Southampton,0.06,,Off Target,17.0,Right Foot,,,,,
27,80,Mohamed Elyounoussi,Southampton,0.08,0.15,Goal,11.0,Head,,James Ward-Prowse,Pass (Live),Kyle Walker-Peters,Pass (Live)
28,82,Che Adams,Southampton,0.08,0.34,Goal,10.0,Head,,James Ward-Prowse,Pass (Live),Kyle Walker-Peters,Pass (Live)
29,90+2,Rodrigo Bentancur,Tottenham,0.02,,Blocked,20.0,Right Foot,,Dejan Kulusevski,Pass (Live),Harry Kane,Pass (Live)
30,90+2,Ben Davies,Tottenham,0.03,,Blocked,22.0,Right Foot,Volley,Dejan Kulusevski,Pass (Live),Emerson,Pass (Live)
31,90+5,Oriol Romeu,Southampton,0.04,0.04,Saved,16.0,Right Foot,,Stuart Armstrong,Pass (Live),Oriol Romeu,Pass (Live)
