,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Jarrod Bowen,West Ham,0.37,0.26,Saved,16.0,Left Foot,,Manuel Lanzini,Pass (Live),Nikola Vlašić,Pass (Live)
1,6,Manuel Lanzini,West Ham,0.06,,Off Target,21.0,Right Foot,,Nikola Vlašić,Pass (Live),Nikola Vlašić,Take-On
2,9,Adam Idah,Norwich City,0.13,,Blocked,5.0,Head,,Milot Rashica,Pass (Dead),Przemysław Płacheta,Pass (Live)
3,10,Kenny McLean,Norwich City,0.04,,Off Target,30.0,Left Foot,,Milot Rashica,Pass (Live),Teemu Pukki,Pass (Live)
4,13,Milot Rashica,Norwich City,0.05,0.04,Saved,18.0,Left Foot,Deflected,Adam Idah,Pass (Live),Brandon Williams,Pass (Live)
5,24,Craig Dawson,West Ham,0.16,,Off Target,6.0,Left Foot,Volley,Craig Dawson,Take-On,,
6,26,Manuel Lanzini,West Ham,0.03,0.34,Saved,27.0,Right Foot,,Pablo Fornals,Pass (Dead),Craig Dawson,Shot
7,33,Manuel Lanzini,West Ham,0.1,,Off Target,17.0,Right Foot,,Aaron Cresswell,Pass (Dead),Vladimír Coufal,Fouled
8,38,Pablo Fornals,West Ham,0.03,,Blocked,23.0,Right Foot,,Declan Rice,Pass (Live),Manuel Lanzini,Pass (Live)
9,40,Przemysław Płacheta,Norwich City,0.02,0.26,Saved,28.0,Left Foot,,Teemu Pukki,Pass (Live),Pierre Lees-Melou,Pass (Live)
10,42,Jarrod Bowen,West Ham,0.19,0.89,Goal,7.0,Head,,Vladimír Coufal,Pass (Live),Aaron Cresswell,Pass (Live)
11,,,,,,,,,,,,,
12,48,Nikola Vlašić,West Ham,0.03,,Blocked,21.0,Right Foot,,Pablo Fornals,Pass (Dead),,
13,52,Michail Antonio,West Ham,0.13,,Off Target,11.0,Left Foot,,Pablo Fornals,Pass (Live),Manuel Lanzini,Pass (Live)
14,57,Jarrod Bowen,West Ham,0.44,,Woodwork,16.0,Left Foot,,Pablo Fornals,Pass (Live),Manuel Lanzini,Pass (Live)
15,61,Jarrod Bowen,West Ham,0.06,,Blocked,12.0,Right Foot,,Pablo Fornals,Pass (Live),Michail Antonio,Pass (Live)
16,68,Adam Idah,Norwich City,0.03,0.17,Saved,25.0,Right Foot,,Adam Idah,Take-On,,
17,73,Christos Tzolis,Norwich City,0.02,,Off Target,33.0,Right Foot,,Teemu Pukki,Pass (Live),,
18,83,Jarrod Bowen,West Ham,0.82,0.76,Goal,5.0,Left Foot,,Arthur Masuaku,Pass (Live),Pablo Fornals,Pass (Live)
19,90,Andriy Yarmolenko,West Ham,0.06,0.03,Saved,15.0,Right Foot,,Vladimír Coufal,Pass (Live),Declan Rice,Pass (Live)
20,90+1,Kieran Dowell,Norwich City,0.04,,Off Target,12.0,Head,,Brandon Williams,Pass (Live),Jon Rowe,Pass (Live)
