,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4.0,James Maddison,Leicester City,0.12,0.36,Saved,9.0,Right Foot,,Youri Tielemans,Pass (Live),Ademola Lookman,Pass (Live)
1,7.0,Pascal Groß,Brighton,0.15,,Off Target,12.0,Right Foot,Volley,Leandro Trossard,Pass (Live),Jakub Moder,Pass (Live)
2,13.0,Alexis Mac Allister,Brighton,0.02,,Blocked,34.0,Right Foot,,Marc Cucurella,Pass (Live),Alexis Mac Allister,Pass (Live)
3,15.0,Youri Tielemans,Leicester City,0.01,,Blocked,35.0,Right Foot,Volley,,,,
4,18.0,Ademola Lookman,Leicester City,0.06,,Blocked,11.0,Right Foot,,Youri Tielemans,Pass (Live),Harvey Barnes,Pass (Live)
5,19.0,Neal Maupay,Brighton,0.19,0.3,Saved,9.0,Right Foot,Volley,Leandro Trossard,Pass (Live),Leandro Trossard,Take-On
6,22.0,James Maddison,Leicester City,0.05,,Blocked,16.0,Right Foot,,Ademola Lookman,Pass (Live),Youri Tielemans,Pass (Live)
7,24.0,James Maddison,Leicester City,0.05,,Off Target,25.0,Right Foot,Free kick,James Maddison,Fouled,James Maddison,Shot
8,27.0,Kiernan Dewsbury-Hall,Leicester City,0.02,0.02,Saved,31.0,Left Foot,,James Maddison,Pass (Live),Harvey Barnes,Pass (Live)
9,30.0,Youri Tielemans,Leicester City,0.02,,Blocked,23.0,Left Foot,,James Justin,Pass (Live),Youri Tielemans,Pass (Live)
10,31.0,Luke Thomas,Leicester City,0.03,,Blocked,20.0,Left Foot,,Youri Tielemans,Shot,,
11,32.0,Youri Tielemans,Leicester City,0.03,,Blocked,16.0,Right Foot,,Luke Thomas,Shot,,
12,32.0,Harvey Barnes,Leicester City,0.14,,Off Target,9.0,Left Foot,,Youri Tielemans,Shot,,
13,34.0,Alexis Mac Allister,Brighton,0.08,,Off Target,23.0,Right Foot,,Leandro Trossard,Pass (Live),Neal Maupay,Pass (Live)
14,35.0,Ademola Lookman,Leicester City,0.22,0.16,Saved,13.0,Right Foot,,Harvey Barnes,Pass (Live),,
15,,,,,,,,,,,,,
16,46.0,James Maddison,Leicester City,0.08,,Blocked,17.0,Right Foot,,Ademola Lookman,Pass (Live),James Maddison,Pass (Live)
17,46.0,Harvey Barnes,Leicester City,0.39,0.78,Saved,8.0,Left Foot,,James Maddison,Shot,,
18,46.0,Patson Daka,Leicester City,0.28,0.79,Goal,4.0,Right Foot,,Harvey Barnes,Shot,,
19,55.0,Alexis Mac Allister,Brighton,0.04,,Blocked,22.0,Right Foot,,Leandro Trossard,Pass (Live),Joël Veltman,Pass (Live)
20,69.0,Jakub Moder,Brighton,0.02,,Blocked,29.0,Right Foot,,Leandro Trossard,Pass (Live),Neal Maupay,Pass (Live)
21,73.0,Danny Welbeck,Brighton,0.11,0.45,Saved,9.0,Head,,Tariq Lamptey,Pass (Live),Danny Welbeck,Pass (Live)
22,74.0,Patson Daka,Leicester City,0.04,,Off Target,60.0,Right Foot,,Youri Tielemans,Pass (Live),,
23,76.0,Tariq Lamptey,Brighton,0.04,,Blocked,23.0,Left Foot,,Neal Maupay,Pass (Live),Danny Welbeck,Pass (Live)
24,77.0,Leandro Trossard,Brighton,0.1,,Blocked,17.0,Right Foot,,Jakub Moder,Pass (Live),Alexis Mac Allister,Pass (Live)
25,82.0,Danny Welbeck,Brighton,0.15,0.42,Goal,8.0,Head,,Neal Maupay,Pass (Live),Leandro Trossard,Pass (Live)
26,84.0,Marc Cucurella,Brighton,0.02,,Off Target,22.0,Left Foot,,Solly March,Pass (Live),Leandro Trossard,Take-On
27,86.0,Dan Burn,Brighton,0.03,,Blocked,9.0,Head,Deflected,Alexis Mac Allister,Pass (Dead),Danny Welbeck,Pass (Live)
28,87.0,Leandro Trossard,Brighton,0.14,0.64,Saved,13.0,Left Foot,,Solly March,Pass (Live),Neal Maupay,Pass (Live)
29,88.0,Leandro Trossard,Brighton,0.01,,Off Target,22.0,Left Foot,Volley,Leandro Trossard,Shot,,
