,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,12,Emile Smith Rowe,Arsenal,0.18,0.57,Goal,9.0,Right Foot,,Bukayo Saka,Pass (Live),Martin Ødegaard,Pass (Live)
1,16,Thomas Partey,Arsenal,0.03,0.18,Saved,25.0,Right Foot,,Bukayo Saka,Pass (Live),Martin Ødegaard,Pass (Live)
2,17,Pierre-Emerick Aubameyang,Arsenal,0.1,,Blocked,7.0,Head,,Gabriel Magalhães,Pass (Live),Martin Ødegaard,Pass (Dead)
3,17,Pierre-Emerick Aubameyang,Arsenal,0.02,,Off Target,29.0,Right Foot,,Martin Ødegaard,Pass (Live),Granit Xhaka,Pass (Live)
4,22,Son Heung-min,Tottenham,0.03,0.22,Saved,12.0,Left Foot,,Son Heung-min,Tackle,,
5,23,Japhet Tanganga,Tottenham,0.08,,Off Target,6.0,Head,,Son Heung-min,Pass (Dead),Son Heung-min,Shot
6,24,Harry Kane,Tottenham,0.02,,Off Target,32.0,Right Foot,,Lucas Moura,Pass (Live),Tanguy Ndombele,Pass (Live)
7,27,Pierre-Emerick Aubameyang,Arsenal,0.21,0.26,Goal,14.0,Left Foot,,Emile Smith Rowe,Pass (Live),Pierre-Emerick Aubameyang,Pass (Live)
8,34,Bukayo Saka,Arsenal,0.41,0.91,Goal,10.0,Right Foot,,Emile Smith Rowe,Pass (Live),Martin Ødegaard,Pass (Live)
9,39,Harry Kane,Tottenham,0.07,,Off Target,10.0,Head,,Son Heung-min,Pass (Dead),Sergio Reguilón,Pass (Live)
10,,,,,,,,,,,,,
11,47,Thomas Partey,Arsenal,0.01,,Off Target,31.0,Right Foot,,Bukayo Saka,Pass (Live),Emile Smith Rowe,Pass (Live)
12,54,Takehiro Tomiyasu,Arsenal,0.04,0.03,Saved,11.0,Head,,Martin Ødegaard,Pass (Dead),Martin Ødegaard,Pass (Live)
13,56,Harry Kane,Tottenham,0.04,,Blocked,13.0,Head,,Sergio Reguilón,Pass (Live),Pierre Højbjerg,Pass (Live)
14,61,Harry Kane,Tottenham,0.02,0.31,Saved,26.0,Right Foot,,Emerson,Pass (Live),,
15,61,Lucas Moura,Tottenham,0.01,,Off Target,10.0,Other,,Son Heung-min,Pass (Dead),Harry Kane,Shot
16,62,Harry Kane,Tottenham,0.31,,Off Target,14.0,Right Foot,,Eric Dier,Pass (Live),Son Heung-min,Pass (Live)
17,68,Pierre-Emerick Aubameyang,Arsenal,0.01,0.11,Saved,13.0,Right Foot,,Emile Smith Rowe,Pass (Dead),Thomas Partey,Fouled
18,73,Bukayo Saka,Arsenal,0.02,0.15,Saved,23.0,Left Foot,,Thomas Partey,Pass (Live),Kieran Tierney,Pass (Live)
19,74,Gabriel Magalhães,Arsenal,0.02,,Off Target,12.0,Head,,Martin Ødegaard,Pass (Dead),Bukayo Saka,Shot
20,79,Son Heung-min,Tottenham,0.42,0.82,Goal,11.0,Right Foot,,Sergio Reguilón,Pass (Live),Bryan Gil,Pass (Live)
21,83,Kieran Tierney,Arsenal,0.03,,Off Target,29.0,Left Foot,,Thomas Partey,Pass (Live),,
22,90+2,Lucas Moura,Tottenham,0.01,0.4,Saved,28.0,Left Foot,Deflected,Pierre Højbjerg,Pass (Live),Sergio Reguilón,Pass (Live)
