,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,1,Richarlison,Everton,0.01,,Off Target,27.0,Right Foot,Volley,Anthony Gordon,Pass (Live),Mason Holgate,Pass (Live)
1,6,Richarlison,Everton,0.17,0.05,Saved,10.0,Left Foot,,Vitaliy Mykolenko,Pass (Live),Ben Godfrey,Pass (Live)
2,21,Demarai Gray,Everton,0.08,0.13,Saved,4.0,Right Foot,,Séamus Coleman,Pass (Live),Anthony Gordon,Pass (Live)
3,22,Ben Godfrey,Everton,0.01,,Off Target,26.0,Right Foot,Volley,Demarai Gray,Pass (Dead),Demarai Gray,Shot
4,30,Daniel Podence,Wolves,0.04,,Blocked,21.0,Right Foot,Deflected,Daniel Podence,Take-On,João Moutinho,Pass (Live)
5,31,João Moutinho,Wolves,0.05,0.04,Saved,26.0,Right Foot,,Jonny Castro,Pass (Live),Leander Dendoncker,Pass (Live)
6,38,Leander Dendoncker,Wolves,0.01,,Blocked,28.0,Right Foot,,Daniel Podence,Pass (Live),Jonny Castro,Pass (Live)
7,41,Raúl Jiménez,Wolves,0.15,,Off Target,12.0,Right Foot,Volley,Daniel Podence,Pass (Live),Raúl Jiménez,Pass (Live)
8,,,,,,,,,,,,,
9,49,Conor Coady,Wolves,0.08,0.54,Goal,8.0,Head,,Rúben Neves,Pass (Live),Leander Dendoncker,Pass (Live)
10,53,Raúl Jiménez,Wolves,0.17,,Off Target,12.0,Right Foot,Volley,João Moutinho,Pass (Dead),Rúben Neves,Fouled
11,55,Daniel Podence,Wolves,0.03,,Off Target,24.0,Right Foot,,Daniel Podence,Take-On,Raúl Jiménez,Pass (Live)
12,61,Raúl Jiménez,Wolves,0.03,,Blocked,20.0,Right Foot,,Jonny Castro,Pass (Live),Leander Dendoncker,Pass (Live)
13,63,Raúl Jiménez,Wolves,0.02,,Blocked,29.0,Right Foot,,Fernando Marçal,Pass (Live),João Moutinho,Pass (Live)
14,67,Fernando Marçal,Wolves,0.02,,Blocked,26.0,Left Foot,,Leander Dendoncker,Pass (Live),Rúben Neves,Pass (Live)
15,68,Jonny Castro,Wolves,0.01,,Off Target,32.0,Right Foot,,Fernando Marçal,Pass (Live),João Moutinho,Pass (Dead)
16,73,Richarlison,Everton,0.04,,Off Target,18.0,Left Foot,,Demarai Gray,Pass (Live),Donny van de Beek,Pass (Live)
17,76,Rúben Neves,Wolves,0.03,,Blocked,30.0,Right Foot,,Daniel Podence,Pass (Live),Daniel Podence,Tackle
18,77,Jonjoe Kenny,Everton,0.02,,Off Target,35.0,Right Foot,,,,,
19,82,Rúben Neves,Wolves,0.05,0.03,Saved,20.0,Right Foot,,Jonny Castro,Pass (Live),Jonny Castro,Pass (Live)
20,90,Francisco Trincão,Wolves,0.1,,Off Target,17.0,Left Foot,,Daniel Podence,Pass (Live),Fábio Silva,Pass (Live)
21,90+4,Andros Townsend,Everton,0.06,,Off Target,24.0,Left Foot,Free kick,Séamus Coleman,Fouled,Séamus Coleman,Pass (Live)
