,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,4.0,Saïd Benrahma,West Ham,0.06,0.07,Saved,15.0,Left Foot,,Saïd Benrahma,Take-On,Aaron Cresswell,Pass (Live)
1,5.0,Saïd Benrahma,West Ham,0.01,,Off Target,29.0,Right Foot,,Saïd Benrahma,Take-On,Manuel Lanzini,Pass (Live)
2,8.0,Pablo Fornals,West Ham,0.07,,Off Target,24.0,Right Foot,,Michail Antonio,Pass (Live),Michail Antonio,Take-On
3,11.0,Ollie Watkins,Aston Villa,0.03,,Blocked,12.0,Right Foot,,Danny Ings,Pass (Live),Ollie Watkins,Pass (Live)
4,12.0,Ollie Watkins,Aston Villa,0.03,0.19,Saved,11.0,Head,Deflected,Tyrone Mings,Pass (Live),John McGinn,Pass (Dead)
5,19.0,Philippe Coutinho,Aston Villa,0.2,0.24,Saved,4.0,Left Foot,,Jacob Ramsey,Pass (Live),Jacob Ramsey,Take-On
6,28.0,Tomáš Souček,West Ham,0.04,,Off Target,11.0,Head,,Aaron Cresswell,Pass (Live),,
7,,,,,,,,,,,,,
8,50.0,Philippe Coutinho,Aston Villa,0.02,,Off Target,25.0,Right Foot,,Jacob Ramsey,Pass (Live),Douglas Luiz,Pass (Live)
9,56.0,Calum Chambers,Aston Villa,0.06,,Blocked,12.0,Right Foot,,,,,
10,56.0,Danny Ings,Aston Villa,0.08,0.23,Saved,12.0,Right Foot,,Calum Chambers,Shot,,
11,60.0,Kurt Zouma,West Ham,0.28,0.42,Saved,4.0,Head,,Pablo Fornals,Pass (Dead),Saïd Benrahma,Pass (Live)
12,60.0,Craig Dawson,West Ham,0.41,,Off Target,3.0,Head,,Kurt Zouma,Shot,,
13,63.0,Saïd Benrahma,West Ham,0.02,,Blocked,26.0,Right Foot,,Andriy Yarmolenko,Pass (Live),Manuel Lanzini,Pass (Live)
14,64.0,Saïd Benrahma,West Ham,0.04,,Blocked,24.0,Right Foot,,Pablo Fornals,Pass (Live),Saïd Benrahma,Pass (Live)
15,70.0,Andriy Yarmolenko,West Ham,0.15,0.23,Goal,15.0,Left Foot,,Saïd Benrahma,Pass (Live),Craig Dawson,Pass (Live)
16,75.0,Ollie Watkins,Aston Villa,0.02,,Blocked,20.0,Right Foot,,Jacob Ramsey,Pass (Live),John McGinn,Pass (Live)
17,79.0,Philippe Coutinho,Aston Villa,0.05,,Blocked,26.0,Right Foot,Free kick,Douglas Luiz,Pass (Live),Philippe Coutinho,Pass (Dead)
18,79.0,Tyrone Mings,Aston Villa,0.03,,Off Target,7.0,Head,,Ashley Young,Pass (Dead),Philippe Coutinho,Shot
19,80.0,Andriy Yarmolenko,West Ham,0.03,,Off Target,14.0,Right Foot,,Tomáš Souček,Pass (Live),Łukasz Fabiański,Pass (Dead)
20,81.0,Leon Bailey,Aston Villa,0.01,0.01,Saved,25.0,Left Foot,,Leon Bailey,Take-On,Philippe Coutinho,Pass (Live)
21,82.0,Pablo Fornals,West Ham,0.22,0.41,Goal,15.0,Left Foot,,Saïd Benrahma,Pass (Live),Declan Rice,Pass (Live)
22,89.0,Emi Buendía,Aston Villa,0.45,0.86,Saved,5.0,Right Foot,Volley,Leon Bailey,Pass (Live),Philippe Coutinho,Pass (Live)
23,90.0,John McGinn,Aston Villa,0.03,0.09,Saved,15.0,Left Foot,Volley,Emi Buendía,Shot,,
24,90.0,Jacob Ramsey,Aston Villa,0.11,0.21,Goal,20.0,Right Foot,,Emi Buendía,Pass (Live),,
