,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,13,Jonjo Shelvey,Newcastle Utd,0.07,0.24,Saved,25.0,Right Foot,Free kick,Matt Targett,Fouled,,
1,16,Chris Wood,Newcastle Utd,0.04,,Off Target,13.0,Head,,Matt Targett,Pass (Live),Dan Burn,Pass (Live)
2,18,Chris Wood,Newcastle Utd,0.04,,Blocked,12.0,Head,,Ryan Fraser,Pass (Live),Fabian Schär,Pass (Live)
3,24,Emil Krafth,Newcastle Utd,0.04,,Blocked,24.0,Right Foot,,Ryan Fraser,Pass (Live),Matt Targett,Pass (Live)
4,26,Chris Wood,Newcastle Utd,0.19,0.33,Saved,8.0,Head,,Ryan Fraser,Pass (Live),Jonjo Shelvey,Pass (Live)
5,27,Joelinton,Newcastle Utd,0.03,,Blocked,11.0,Head,,Ryan Fraser,Pass (Live),Matt Targett,Pass (Live)
6,27,Emil Krafth,Newcastle Utd,0.04,,Off Target,16.0,Right Foot,Volley,Joelinton,Shot,,
7,32,Matt Targett,Newcastle Utd,0.04,0.02,Saved,9.0,Left Foot,,Joe Willock,Pass (Live),Ryan Fraser,Pass (Live)
8,33,Joelinton,Newcastle Utd,0.13,0.16,Goal,9.0,Head,,Ryan Fraser,Pass (Live),Fabian Schär,Pass (Live)
9,37,Ryan Fraser,Newcastle Utd,0.13,0.03,Saved,12.0,Left Foot,,Jacob Murphy,Pass (Live),Emil Krafth,Pass (Live)
10,39,Chris Wood,Newcastle Utd,0.22,0.35,Saved,5.0,Head,,Jacob Murphy,Pass (Live),Ryan Fraser,Pass (Live)
11,40,Jonjo Shelvey,Newcastle Utd,0.03,,Off Target,27.0,Right Foot,,Emil Krafth,Pass (Live),Jonjo Shelvey,Pass (Live)
12,44,Joe Willock,Newcastle Utd,0.57,0.8,Goal,17.0,Right Foot,,Fabian Schär,Pass (Live),Fabian Schär,Take-On
13,45+2,Fabian Schär,Newcastle Utd,0.07,0.15,Saved,5.0,Head,,Ryan Fraser,Pass (Dead),Matt Targett,Fouled
14,,,,,,,,,,,,,
15,47,Fabian Schär,Newcastle Utd,0.27,,Off Target,6.0,Head,,Matt Targett,Pass (Dead),Jacob Murphy,Pass (Live)
16,49,Yoane Wissa,Brentford,0.03,,Off Target,19.0,Right Foot,,,,,
17,50,Christian Nørgaard,Brentford,0.03,,Off Target,14.0,Head,,Bryan Mbeumo,Pass (Dead),Christian Nørgaard,Fouled
18,52,Joe Willock,Newcastle Utd,0.1,,Off Target,8.0,Head,,Matt Targett,Pass (Dead),Joelinton,Pass (Live)
19,59,Christian Nørgaard,Brentford,0.04,,Off Target,28.0,Left Foot,,Yoane Wissa,Pass (Live),,
20,62,Jacob Murphy,Newcastle Utd,0.07,,Off Target,13.0,Right Foot,Volley,Chris Wood,Pass (Live),Ryan Fraser,Pass (Live)
21,63,Joe Willock,Newcastle Utd,0.04,,Off Target,19.0,Right Foot,,Ryan Fraser,Pass (Live),Jonjo Shelvey,Pass (Live)
22,67,Ryan Fraser,Newcastle Utd,0.02,,Blocked,28.0,Right Foot,,Chris Wood,Pass (Live),Matt Targett,Pass (Live)
23,70,Matt Targett,Newcastle Utd,0.08,0.09,Saved,12.0,Left Foot,,Ryan Fraser,Pass (Live),Chris Wood,Pass (Live)
24,70,Bruno Guimarães,Newcastle Utd,0.21,,Blocked,14.0,Right Foot,,Matt Targett,Shot,,
25,70,Bruno Guimarães,Newcastle Utd,0.17,,Off Target,11.0,Left Foot,,Bruno Guimarães,Shot,,
26,77,Bryan Mbeumo,Brentford,0.08,,Blocked,16.0,Left Foot,,Christian Nørgaard,Pass (Live),Christian Nørgaard,Interception
27,79,Ryan Fraser,Newcastle Utd,0.04,,Off Target,24.0,Left Foot,,Joelinton,Pass (Live),Fabian Schär,Pass (Live)
28,85,Bruno Guimarães,Newcastle Utd,0.02,,Off Target,30.0,Right Foot,,Matt Targett,Pass (Live),Jonjo Shelvey,Pass (Live)
29,86,Jonjo Shelvey,Newcastle Utd,0.07,0.03,Saved,24.0,Right Foot,Free kick,Ryan Fraser,Fouled,Bruno Guimarães,Pass (Live)
30,90+2,Miguel Almirón,Newcastle Utd,0.04,0.21,Saved,26.0,Left Foot,,Joelinton,Pass (Live),,
31,90+3,Vitaly Janelt,Brentford,0.15,0.22,Saved,11.0,Left Foot,,Ivan Toney,Pass (Live),Christian Eriksen,Pass (Live)
32,90+4,Ivan Toney,Brentford,0.04,,Blocked,10.0,Right Foot,Volley,Christian Eriksen,Pass (Dead),Vitaly Janelt,Shot
