,minute,player,squad,xg,psxg,outcome,distance,body part,notes,sca_1_player,sca_1_event,sca_2_player,sca_2_event
0,2,Andreas Christensen,Chelsea,0.02,,Off Target,30.0,Right Foot,,Mason Mount,Pass (Live),Timo Werner,Pass (Live)
1,4,Antonio Rüdiger,Chelsea,0.03,,Off Target,12.0,Head,,Hakim Ziyech,Pass (Dead),Malang Sarr,Pass (Live)
2,19,Jacob Murphy,Newcastle Utd,0.02,,Off Target,18.0,Left Foot,,,,,
3,27,Mason Mount,Chelsea,0.02,,Off Target,22.0,Right Foot,Volley,Hakim Ziyech,Pass (Dead),,
4,28,Timo Werner,Chelsea,0.03,,Blocked,14.0,Right Foot,,Kai Havertz,Pass (Live),Hakim Ziyech,Pass (Live)
5,31,Mason Mount,Chelsea,0.03,,Off Target,21.0,Right Foot,Free kick,Hakim Ziyech,Fouled,Kai Havertz,Pass (Live)
6,34,Dan Burn,Newcastle Utd,0.04,,Off Target,10.0,Head,,Matt Targett,Pass (Live),Matt Targett,Take-On
7,45+2,Miguel Almirón,Newcastle Utd,0.01,0.13,Saved,26.0,Left Foot,Volley,Javier Manquillo,Fouled,Miguel Almirón,Pass (Live)
8,45+2,Fabian Schär,Newcastle Utd,0.07,,Off Target,13.0,Right Foot,Volley,Miguel Almirón,Shot,,
9,,,,,,,,,,,,,
10,46,Bruno Guimarães,Newcastle Utd,0.02,,Off Target,21.0,Right Foot,,Matt Targett,Pass (Dead),Matt Targett,Pass (Dead)
11,76,Kai Havertz,Chelsea,0.2,0.2,Saved,10.0,Head,,Hakim Ziyech,Pass (Live),Trevoh Chalobah,Pass (Live)
12,77,Sean Longstaff,Newcastle Utd,0.03,,Off Target,31.0,Right Foot,,Allan Saint-Maximin,Pass (Live),Matt Targett,Pass (Dead)
13,86,Fabian Schär,Newcastle Utd,0.06,0.05,Saved,9.0,Head,,Matt Targett,Pass (Dead),Matt Targett,Fouled
14,89,Kai Havertz,Chelsea,0.75,0.7,Goal,8.0,Left Foot,,Jorginho,Pass (Live),Antonio Rüdiger,Pass (Live)
15,90+3,Kai Havertz,Chelsea,0.06,0.12,Saved,15.0,Right Foot,,N'Golo Kanté,Pass (Live),N'Golo Kanté,Interception
